anno,geometry,accident_count
2018,POINT (664449.8108164858 5103714.871625194),1
2018,POINT (664475.2117386993 5103758.204703784),1
2018,POINT (662616.0007960974 5110431.593312001),1
2018,POINT (664561.5337633082 5104328.75307599),1
2018,POINT (665346.004494557 5101812.378327832),1
2018,POINT (663729.8207144396 5105918.54910775),1
2018,POINT (662458.5217134121 5107453.492479944),1
2018,POINT (663175.175825161 5107417.32393443),1
2018,POINT (664546.4906718081 5104004.8569976585),1
2018,POINT (663013.3160529499 5106787.761424984),1
2018,POINT (664044.122142083 5102813.981032352),1
2018,POINT (661772.7638685195 5109686.04173655),1
2018,POINT (663784.0802488336 5103473.614444012),1
2018,POINT (664687.7912286159 5104693.299611198),1
2018,POINT (664399.8123110421 5104232.756431183),1
2018,POINT (661987.4649681253 5106974.137025916),1
2018,POINT (663187.7417239497 5108234.311625584),1
2018,POINT (662632.5941045199 5108904.819542341),1
2018,POINT (663140.1295020747 5104659.7054636935),1
2018,POINT (663118.3141259722 5103888.855670297),1
2018,POINT (663819.7567462722 5102016.240991511),1
2018,POINT (663939.467799378 5105805.144223172),1
2018,POINT (662584.8441887967 5109332.477155083),1
2018,POINT (664754.3689329615 5102115.229609191),1
2018,POINT (664392.9662037313 5100371.8341982905),1
2018,POINT (662513.2826718924 5105341.806640449),1
2018,POINT (664447.0390124421 5103709.023794712),1
2018,POINT (664469.0911741835 5103099.730073872),1
2018,POINT (662197.8030570539 5109348.187311722),1
2018,POINT (664520.4327569812 5103578.271817059),1
2018,POINT (663481.6466666282 5106488.944166456),1
2018,POINT (666077.8577884331 5104370.456337411),1
2018,POINT (663506.8741545804 5106433.552396311),1
2018,POINT (663681.4166667828 5104029.81250002),1
2018,POINT (664508.2668633068 5103728.818361388),1
2018,POINT (664426.395 5103613.244848757),1
2018,POINT (663918.9018938948 5104754.429841166),1
2018,POINT (662513.8402941816 5104533.518120639),1
2018,POINT (663645.1228709177 5103874.164255443),1
2018,POINT (663749.273268912 5105006.279619701),1
2018,POINT (665525.7556861276 5100955.202494368),1
2018,POINT (663815.4980003875 5104003.894743822),1
2018,POINT (663815.8503090322 5105764.932114366),1
2018,POINT (661910.6042830484 5106458.327780716),1
2018,POINT (665469.6558764176 5104138.1620552875),1
2018,POINT (662490.8941980248 5109713.933404334),1
2018,POINT (663501.0760723172 5101892.733456066),1
2018,POINT (663812.12844479 5104930.210653188),1
2018,POINT (665319.9999350101 5100666.626071781),1
2018,POINT (661410.3071974221 5108442.144760907),1
2018,POINT (663484.4670728844 5105496.395277185),1
2018,POINT (664584.2480603609 5102683.87896878),1
2018,POINT (663885.377425029 5104761.460639469),1
2018,POINT (663122.42273709 5106831.621130315),1
2018,POINT (662795.7964620811 5108834.510485776),1
2018,POINT (662860.2084893684 5095618.1015536655),1
2018,POINT (664319.5063211782 5104266.369724899),1
2018,POINT (662044.6947156278 5093669.932763901),1
2018,POINT (664817.7014903477 5097720.082148579),1
2018,POINT (664695.8330659857 5096783.752487761),1
2018,POINT (663063.5492063289 5100493.900483512),1
2018,POINT (664563.7127285275 5104394.252398012),1
2018,POINT (663915.6299788122 5102879.6012321515),1
2018,POINT (663362.1884934176 5104543.24626113),1
2018,POINT (664085.6507363721 5103358.61305018),1
2018,POINT (663611.9074102697 5103866.71104694),1
2018,POINT (664120.313475081 5105040.627121224),1
2018,POINT (663286.2269076763 5104672.265602436),1
2018,POINT (663574.2364484618 5105334.795857901),1
2018,POINT (664322.0051253479 5100845.715071291),1
2018,POINT (664082.0762378022 5105136.094810389),1
2018,POINT (663208.1519716992 5105897.528168055),1
2018,POINT (664533.2558337053 5103476.468273983),1
2018,POINT (664569.8045719415 5103138.612930938),1
2018,POINT (662794.6377278125 5108839.261350654),1
2018,POINT (663823.155319502 5105760.864542532),1
2018,POINT (664043.52078388 5103709.327587473),1
2018,POINT (666312.1623120203 5103727.530906942),1
2018,POINT (665737.2697554228 5100748.182923502),1
2018,POINT (663954.0403784771 5104317.661200846),1
2018,POINT (664307.6820617741 5103003.987929625),1
2018,POINT (664034.2672226862 5104724.406843907),1
2018,POINT (663876.3754685796 5102607.238694583),1
2018,POINT (663361.140787935 5105123.967839627),1
2018,POINT (658861.2788731183 5106271.820950887),1
2018,POINT (663813.3827488685 5105708.759158448),1
2018,POINT (664052.2599922236 5102462.420917574),1
2018,POINT (663784.6309688797 5105736.927081951),1
2018,POINT (663031.1051858476 5107198.016571151),1
2018,POINT (660414.7648284258 5094323.49728743),1
2018,POINT (663774.4824471229 5102017.990596812),1
2018,POINT (664104.4836058359 5103062.103962982),1
2018,POINT (661797.1565937083 5108292.810837003),1
2018,POINT (663855.3656780523 5102659.451357907),1
2018,POINT (665114.7157157676 5102614.075640041),1
2018,POINT (662857.3613829659 5104338.610215301),1
2018,POINT (664524.3527853545 5102788.691120992),1
2018,POINT (663654.142954899 5102817.720326787),1
2018,POINT (661376.8915707619 5108618.514940124),1
2018,POINT (663888.4716037208 5102791.11404742),1
2018,POINT (664779.0406834002 5103206.434599174),1
2018,POINT (663284.8812629668 5104674.807375778),1
2018,POINT (662829.3060381025 5108866.025631026),1
2018,POINT (664922.477231843 5102453.630800538),1
2018,POINT (664394.3031950209 5104245.279564316),1
2018,POINT (664540.2053779173 5097295.278179823),1
2018,POINT (662720.5504274215 5105956.190754959),1
2018,POINT (664572.6087993778 5100178.4387118975),1
2018,POINT (664710.2687877137 5100070.908244557),1
2018,POINT (664327.7696160956 5104336.963777989),1
2018,POINT (660097.5850908044 5093679.350292844),1
2018,POINT (663369.088665879 5106795.591119736),1
2018,POINT (664170.697717628 5102494.1825317),1
2018,POINT (662242.3676205287 5103629.167884914),1
2018,POINT (664110.8897594624 5104356.385646656),1
2018,POINT (664893.7895579737 5102710.0332104275),1
2018,POINT (663946.8497675137 5103298.554285706),1
2018,POINT (664517.6337643856 5103936.441952177),1
2018,POINT (662796.9401358694 5108836.522504477),1
2018,POINT (663881.6849999999 5106852.409326983),1
2018,POINT (663286.9744880707 5104652.230447872),1
2018,POINT (662793.6361893705 5108837.022861758),1
2018,POINT (664576.1282333928 5103722.374579359),1
2018,POINT (664714.6369632605 5106048.560948988),1
2018,POINT (664335.4142432571 5103541.090697356),1
2018,POINT (663451.7304230166 5101856.100030326),1
2018,POINT (665159.9404647461 5102921.366077409),1
2018,POINT (663760.4568462105 5104259.777272496),1
2018,POINT (663565.1360904201 5104174.9744639555),1
2018,POINT (664293.1888595042 5105782.327375699),1
2018,POINT (663281.0146298601 5104356.484933126),1
2018,POINT (664489.1891554492 5103804.646033939),1
2018,POINT (664361.6651942033 5100642.770776493),1
2018,POINT (664756.8635144912 5102481.240313852),1
2018,POINT (664567.160435459 5104683.8055209955),1
2018,POINT (663900.2986982885 5102985.683456843),1
2018,POINT (664450.518523593 5102057.939649874),1
2018,POINT (663804.7166666467 5105711.730833154),1
2018,POINT (663134.1993366182 5108862.225849067),1
2018,POINT (664303.7519393463 5104264.400651634),1
2018,POINT (662797.6220043496 5108834.465318065),1
2018,POINT (665788.2475394355 5101606.599246098),1
2018,POINT (663765.1349999397 5105837.460833283),1
2018,POINT (663085.5417207177 5105626.623453938),1
2018,POINT (664855.6438277472 5100291.447071441),1
2018,POINT (662905.2491598852 5107929.060366101),1
2018,POINT (664215.7560199989 5102677.751623343),1
2018,POINT (663628.583843361 5103999.553389521),1
2018,POINT (663256.6571586304 5102165.724916796),1
2018,POINT (663643.9279144633 5101383.0353818005),1
2018,POINT (663758.335486464 5106560.26696789),1
2018,POINT (665184.6751636644 5103617.937074559),1
2018,POINT (664289.5808690569 5102547.982343839),1
2018,POINT (664428.9719580093 5103678.79621812),1
2018,POINT (662276.4850000382 5104995.987499832),1
2018,POINT (664389.7774503842 5104203.204053017),1
2018,POINT (664552.6527492643 5102748.814562566),1
2018,POINT (664167.8581800847 5106176.41604907),1
2018,POINT (664377.8256016598 5104241.632883818),1
2018,POINT (663050.4787136929 5107933.123408713),1
2018,POINT (663868.8423753167 5106877.332699386),1
2018,POINT (664516.7131349143 5104021.7354669515),1
2018,POINT (663408.1480856349 5110519.110197318),1
2018,POINT (662885.6435064327 5106452.157491148),1
2018,POINT (663602.3987067898 5105285.616605666),1
2018,POINT (664738.0246049766 5101545.298938569),1
2018,POINT (664849.6525000782 5101215.360416667),1
2018,POINT (664563.1470213967 5103712.684768804),1
2018,POINT (662740.4796804141 5109310.032392791),1
2018,POINT (664314.0762240665 5104275.128319503),1
2018,POINT (664425.7507604976 5103622.425261665),1
2018,POINT (663475.7244847089 5105588.566263239),1
2018,POINT (663812.7705799383 5105766.128317338),1
2018,POINT (663686.2370087027 5106077.518320397),1
2018,POINT (664686.2032583097 5098415.628957138),1
2018,POINT (664942.1685164776 5097620.379522487),1
2018,POINT (664288.9017625552 5105860.50560535),1
2018,POINT (664688.6052138412 5100084.1470952565),1
2018,POINT (664482.0837995616 5097297.96191344),1
2018,POINT (662641.6333594469 5106629.313509624),1
2018,POINT (663590.6177228037 5105299.701663777),1
2018,POINT (663315.2330269709 5104674.956891856),1
2018,POINT (663565.2518259805 5109822.874881539),1
2018,POINT (664113.9655660965 5104351.347118196),1
2018,POINT (663407.6289077268 5105304.76489824),1
2018,POINT (663898.1543846072 5102849.836943186),1
2018,POINT (664109.1736711982 5103317.108040495),1
2018,POINT (665446.5842307152 5101356.051967008),1
2018,POINT (664791.7812888693 5103236.160973934),1
2018,POINT (662845.4450006187 5104457.507499284),1
2018,POINT (662795.2352147594 5108837.750894843),1
2018,POINT (663022.6435528754 5106320.901933905),1
2018,POINT (664918.6210694567 5102697.722185679),1
2018,POINT (663762.5314313133 5101229.813975362),1
2018,POINT (664871.6170574024 5101230.39707981),1
2018,POINT (663232.9971629751 5103659.529797862),1
2018,POINT (664536.3584307923 5100134.695434292),1
2018,POINT (663052.792498164 5107175.250328105),1
2018,POINT (665277.1551492467 5102290.263397969),1
2018,POINT (662478.1985314785 5106527.291629333),1
2018,POINT (665119.0631133236 5100856.354684263),1
2018,POINT (665034.6761725962 5103277.039892384),1
2018,POINT (663226.6159087137 5108069.98676971),1
2018,POINT (664768.0742153601 5103404.152409683),1
2018,POINT (663797.922598841 5104410.551264194),1
2018,POINT (664524.3124992223 5103908.18576633),1
2018,POINT (663337.9323972148 5106868.069443978),1
2018,POINT (662130.766829243 5105039.337737008),1
2018,POINT (663811.0831912775 5106902.002766645),1
2018,POINT (664764.3700486897 5103400.606993014),1
2018,POINT (662215.740517801 5105114.803393246),1
2018,POINT (663573.7977293935 5104198.024321538),1
2018,POINT (663519.3312363919 5102577.980283049),1
2018,POINT (664080.3022520542 5102931.395009704),1
2018,POINT (664454.6107698292 5103715.412465008),1
2018,POINT (664489.8337219915 5097293.9754056),1
2018,POINT (663814.9268174274 5105764.978793569),1
2018,POINT (663488.9659284232 5105578.15439419),1
2018,POINT (663813.9917603737 5105766.007356328),1
2018,POINT (660725.969397622 5105286.087938508),1
2018,POINT (664356.3822869365 5103019.840996113),1
2018,POINT (664385.5864744164 5102532.040607202),1
2018,POINT (662698.3129959701 5106656.275626247),1
2018,POINT (663509.3005847592 5106533.627724727),1
2018,POINT (662785.7923849438 5107956.653860992),1
2018,POINT (667134.7486094487 5103935.059204593),1
2018,POINT (662169.2089829275 5092050.597751988),1
2018,POINT (663790.2727223329 5104994.842974013),1
2018,POINT (663626.3833333934 5103999.544166655),1
2018,POINT (664433.4493607596 5103678.871703212),1
2018,POINT (664672.5704420109 5102459.04578835),1
2018,POINT (662828.5129451203 5108907.025228205),1
2018,POINT (664305.2598497279 5104261.277263459),1
2018,POINT (664074.139559742 5103418.333585745),1
2018,POINT (663715.9432875077 5103034.837510084),1
2018,POINT (664721.7064491701 5102762.5),1
2018,POINT (662909.1430485056 5107601.073906501),1
2018,POINT (664973.655490961 5099890.701965396),1
2018,POINT (664716.0373511392 5097240.703260117),1
2018,POINT (663934.7803219244 5105797.76048251),1
2018,POINT (663529.1449243447 5103578.84741818),1
2018,POINT (664109.2966431269 5104696.123919177),1
2018,POINT (663906.1273942615 5103484.4277621),1
2018,POINT (664448.5771954486 5103715.502138856),1
2018,POINT (664869.7126804482 5101439.050788015),1
2018,POINT (664882.3299752247 5100230.4382115025),1
2018,POINT (664421.7926659296 5100314.744466438),1
2018,POINT (667403.3912586009 5105372.652306745),1
2018,POINT (663677.4752986004 5102590.967399299),1
2018,POINT (663334.6582838686 5104060.622535504),1
2018,POINT (662564.454556765 5106370.764820374),1
2018,POINT (664194.15241193 5102274.64600403),1
2018,POINT (663560.7154987557 5103557.878374696),1
2018,POINT (665701.9586722392 5100958.901265745),1
2018,POINT (663512.3313485478 5104797.954469658),1
2018,POINT (666633.1325707394 5104948.099474624),1
2018,POINT (662470.1024140365 5095264.9834008785),1
2018,POINT (664344.9091244169 5110255.868244945),1
2018,POINT (663473.1765365475 5106561.459377138),1
2018,POINT (664475.4508222345 5103506.403840217),1
2018,POINT (661712.9127216174 5109630.406772163),1
2018,POINT (663535.6307656447 5103590.507935657),1
2018,POINT (665881.9656065318 5104550.609875584),1
2018,POINT (663987.6853220181 5105346.860522851),1
2018,POINT (663470.0050497282 5103410.707059588),1
2018,POINT (663838.4343623105 5105669.986214324),1
2018,POINT (664462.8523956161 5105375.017978337),1
2018,POINT (662798.0626305131 5108837.870027528),1
2018,POINT (663786.5180840248 5105714.90223807),1
2018,POINT (661927.2810165975 5104956.699989626),1
2018,POINT (663607.6810204191 5105286.02240516),1
2018,POINT (666359.2488373292 5103962.863201386),1
2018,POINT (663798.8120208804 5105711.714296665),1
2018,POINT (663641.3554587868 5110250.110194401),1
2018,POINT (662669.3162060013 5106629.610611279),1
2018,POINT (663953.3633152493 5106809.566633966),1
2018,POINT (663867.6833336395 5104044.629166701),1
2018,POINT (663928.5803993341 5103393.802092312),1
2018,POINT (662232.5795419908 5107497.056402799),1
2018,POINT (664314.3415132458 5100841.374666816),1
2018,POINT (663606.305122084 5103794.665505832),1
2018,POINT (662828.6919967913 5108734.523647066),1
2018,POINT (663782.9478661824 5105714.90223807),1
2018,POINT (663898.4244229645 5102644.003126157),1
2018,POINT (663286.0773915976 5104674.059795383),1
2018,POINT (663540.6969176875 5101471.435066246),1
2018,POINT (663285.7783594398 5104673.611247146),1
2018,POINT (664748.8328533799 5102594.987996731),1
2018,POINT (664681.6069575333 5097123.027349113),1
2018,POINT (663262.7528832988 5104775.282180756),1
2018,POINT (662480.9333070538 5104105.898695797),1
2018,POINT (663402.2880679459 5104776.906656899),1
2018,POINT (664571.2984657349 5100138.306029935),1
2018,POINT (662045.4367634855 5104953.119512447),1
2019,POINT (663861.4950241615 5105617.133490393),1
2019,POINT (663447.3388522681 5105318.41272578),1
2019,POINT (663860.8999189608 5103750.713288252),1
2019,POINT (663053.7751191135 5107866.439434902),1
2019,POINT (663185.6104416909 5104189.134275266),1
2019,POINT (663138.2558794213 5106032.430649518),1
2019,POINT (664597.1925966587 5102715.45822943),1
2019,POINT (664849.3325921053 5103465.269657895),1
2019,POINT (662976.3590456158 5107569.50276554),1
2019,POINT (665331.0823625401 5104622.596645498),1
2019,POINT (664867.6414473684 5102940.72368421),1
2019,POINT (660840.4069772853 5105186.740363934),1
2019,POINT (663584.467309929 5106260.153395837),1
2019,POINT (663576.5709210526 5103877.905157895),1
2019,POINT (664145.2574380684 5097281.281738425),1
2019,POINT (659121.835752817 5106327.306719012),1
2019,POINT (665403.2900787579 5101485.095185339),1
2019,POINT (664675.2162739612 5099276.555352913),1
2019,POINT (663695.4210207755 5106051.069698062),1
2019,POINT (663252.7022714624 5103098.708423212),1
2019,POINT (664021.1450487889 5105250.1224799575),1
2019,POINT (663285.1942371383 5104672.9538090825),1
2019,POINT (663880.9924654341 5104766.277050643),1
2019,POINT (662837.5901689751 5108876.558432133),1
2019,POINT (662222.481874715 5106657.78564705),1
2019,POINT (662132.6436425869 5106789.872070859),1
2019,POINT (664929.9337894737 5102574.967736843),1
2019,POINT (661392.3079138969 5105132.131951127),1
2019,POINT (666316.3562656641 5103777.004110276),1
2019,POINT (664440.9377105264 5102899.209815789),1
2019,POINT (664324.7470096464 5104252.557073955),1
2019,POINT (664513.6082658861 5102738.161553276),1
2019,POINT (663986.3964549839 5102087.860409967),1
2019,POINT (663747.4858593293 5105877.301239883),1
2019,POINT (664360.1120526318 5103021.565802632),1
2019,POINT (664089.1999414808 5106333.284916055),1
2019,POINT (664275.8725896537 5102984.2146995235),1
2019,POINT (661972.1971600128 5110318.595258012),1
2019,POINT (663388.2828532424 5105172.728880131),1
2019,POINT (663933.3039610129 5104022.935146705),1
2019,POINT (664097.5425789476 5104360.829368421),1
2019,POINT (663317.9641217845 5104986.767031756),1
2019,POINT (663862.0992983478 5104610.050741203),1
2019,POINT (662310.8832094582 5106575.023386523),1
2019,POINT (663129.8963344292 5107594.711342407),1
2019,POINT (663351.8661668268 5104540.724426197),1
2019,POINT (664358.152861573 5102993.028449219),1
2019,POINT (664097.2339147908 5102093.230586817),1
2019,POINT (662753.8700076124 5109088.638815669),1
2019,POINT (663915.9784342105 5104091.76201316),1
2019,POINT (663816.1116973686 5105765.903210527),1
2019,POINT (664572.1491631091 5103568.507099516),1
2019,POINT (663312.0744397107 5104672.026905546),1
2019,POINT (663895.6548711663 5103023.732049347),1
2019,POINT (663431.6522631577 5106357.846236841),1
2019,POINT (664963.8573289482 5099885.534171051),1
2019,POINT (664196.9158044372 5104845.25017633),1
2019,POINT (664030.0569736845 5103752.007894737),1
2019,POINT (663394.7661338876 5105499.423500669),1
2019,POINT (663532.3342717728 5108949.762242638),1
2019,POINT (664863.037326592 5100494.490418118),1
2019,POINT (664623.0247994624 5103705.197995538),1
2019,POINT (663297.7874742261 5104356.311676004),1
2019,POINT (659058.8868408325 5106367.650087493),1
2019,POINT (666056.2031853532 5101673.957600013),1
2019,POINT (661411.9554451029 5105130.960808731),1
2019,POINT (664320.5260762899 5104312.7980434615),1
2019,POINT (662659.6355273547 5104847.783249769),1
2019,POINT (662673.1870637116 5104751.314958333),1
2019,POINT (663830.740482315 5106687.535501609),1
2019,POINT (663810.9628971062 5105767.966766881),1
2019,POINT (663920.8424698553 5104018.638080789),1
2019,POINT (666385.8956334405 5102409.881832798),1
2019,POINT (663163.2064922273 5104174.417212807),1
2019,POINT (665846.496342091 5100815.155370033),1
2019,POINT (663105.7254217905 5103883.231419624),1
2019,POINT (664225.0947090032 5103473.333054261),1
2019,POINT (664700.615396605 5103670.593873257),1
2019,POINT (665107.5684308681 5102623.98610611),1
2019,POINT (661852.7011736335 5104794.525096464),1
2019,POINT (665387.2702631581 5104275.376842106),1
2019,POINT (663399.4127217253 5106689.42172804),1
2019,POINT (663819.0860948601 5103955.233320772),1
2019,POINT (663696.1728264088 5105069.171184072),1
2019,POINT (663360.7000199908 5104077.257316011),1
2019,POINT (663581.4608288174 5106504.920871643),1
2019,POINT (663902.3719849624 5103047.634842105),1
2019,POINT (663857.9741731302 5105552.632736841),1
2019,POINT (663607.3338383866 5105271.737247488),1
2019,POINT (664497.930360111 5105485.512742381),1
2019,POINT (661631.0325066827 5107568.248931476),1
2019,POINT (663920.2788065558 5103486.732802401),1
2019,POINT (664520.2443552631 5103932.350631578),1
2019,POINT (664172.6343502162 5105240.163954994),1
2019,POINT (663611.039267687 5105277.295833347),1
2019,POINT (663414.4137500001 5106680.64),1
2019,POINT (664337.7191790828 5106074.255307951),1
2019,POINT (664576.2689736842 5101517.247552631),1
2019,POINT (661857.613326319 5106519.678691419),1
2019,POINT (664037.090131579 5102895.334868421),1
2019,POINT (663716.1477611958 5105110.602730726),1
2019,POINT (663681.9030691318 5107226.196292605),1
2019,POINT (663293.2640554017 5106966.515049861),1
2019,POINT (664213.9284210528 5104594.046710525),1
2019,POINT (663121.4983330495 5103852.541666414),1
2019,POINT (663904.3122227369 5106864.911113929),1
2019,POINT (663290.639795418 5104670.984139066),1
2019,POINT (662524.2064332796 5106487.715071544),1
2019,POINT (663935.7641206187 5106557.293800723),1
2019,POINT (664701.5855354948 5103669.8883177005),1
2019,POINT (663415.3542857139 5098548.685714286),1
2019,POINT (662691.7944188602 5108140.722423245),1
2019,POINT (662429.3424148444 5104668.95702542),1
2019,POINT (662769.225163435 5108909.443213296),1
2019,POINT (663149.2655413536 5103803.506025065),1
2019,POINT (663159.4464661652 5109941.482274435),1
2019,POINT (663504.6801152879 5106538.025413534),1
2019,POINT (666122.2610886429 5102146.517111317),1
2019,POINT (663311.6190350875 5104385.200360903),1
2019,POINT (664051.1838075062 5104112.667159897),1
2019,POINT (662529.5169666706 5106502.90987488),1
2019,POINT (662905.2515974144 5108472.576112844),1
2019,POINT (663950.0547368422 5104013.412500001),1
2019,POINT (665273.903222097 5102008.6308762515),1
2019,POINT (659251.164322826 5104108.641074721),1
2019,POINT (662347.9420249593 5107884.068094443),1
2019,POINT (663442.5753818103 5101640.563819763),1
2019,POINT (661768.4326315791 5109232.078947368),1
2019,POINT (664417.9003947367 5104196.911526316),1
2019,POINT (664637.8684581142 5101339.862472295),1
2019,POINT (663511.4752718146 5104797.6090270085),1
2019,POINT (662997.9339295005 5110685.066973214),1
2019,POINT (664563.0563215932 5104706.333583961),1
2019,POINT (663871.33218788 5105620.9631589595),1
2019,POINT (665011.9207584581 5103126.547945333),1
2019,POINT (663543.2214196404 5103648.439936872),1
2019,POINT (666514.9578437774 5104339.371923851),1
2019,POINT (664421.220795413 5101433.975759134),1
2019,POINT (662415.9904553381 5095008.633958139),1
2019,POINT (663810.4906295363 5105766.747072393),1
2019,POINT (663881.4113650749 5102600.70196546),1
2019,POINT (665112.73205184 5100422.454881679),1
2019,POINT (664096.5808335969 5103174.50320469),1
2019,POINT (665475.1683045075 5104657.4074693825),1
2019,POINT (665153.8447963195 5102545.513264641),1
2019,POINT (663470.2463887748 5101583.72250027),1
2019,POINT (664673.1336694938 5101180.222658729),1
2019,POINT (664782.1431061629 5101736.014195685),1
2019,POINT (663075.6282106108 5106814.667209004),1
2019,POINT (663452.4726579865 5103886.57465469),1
2019,POINT (663609.9854210526 5103156.958210526),1
2019,POINT (663846.5071670855 5104004.459188265),1
2019,POINT (663524.017368421 5110366.395263158),1
2019,POINT (663498.2849022831 5105530.713039566),1
2019,POINT (663175.8504318726 5107421.409714129),1
2019,POINT (663052.2081551446 5105675.011862275),1
2019,POINT (663480.200277738 5106490.496388683),1
2019,POINT (661545.7644119365 5107879.240227779),1
2019,POINT (664280.2490977444 5101870.92631579),1
2019,POINT (663400.1349925611 5105575.015111968),1
2019,POINT (664572.259209157 5103720.8725463),1
2019,POINT (663813.2988386572 5105766.315770521),1
2019,POINT (664040.0796938541 5100860.920149171),1
2019,POINT (663211.1902236842 5106470.511118421),1
2019,POINT (662644.9203901862 5106617.501795409),1
2019,POINT (661159.0556752413 5105194.064903538),1
2019,POINT (664197.3905326591 5104805.911987939),1
2019,POINT (663924.1357631579 5104067.765210527),1
2019,POINT (665757.519 5104675.006000001),1
2019,POINT (661387.9735461868 5108946.909964913),1
2019,POINT (663676.7014091806 5106045.579865453),1
2019,POINT (665158.0613428805 5102863.943062717),1
2019,POINT (664521.7711192125 5103929.497587654),1
2019,POINT (664521.4197894736 5103887.23725),1
2019,POINT (663906.3170091698 5103279.175371656),1
2019,POINT (663566.3333883559 5104455.262084717),1
2019,POINT (664519.1334073542 5103891.197660296),1
2019,POINT (662944.1656066683 5110474.570610779),1
2019,POINT (664095.3868762058 5103528.50103135),1
2019,POINT (662353.9930384039 5104734.315276436),1
2019,POINT (664341.4724473684 5103043.434447368),1
2019,POINT (662806.6354776471 5106134.306515207),1
2019,POINT (664616.2500509316 5102612.355502132),1
2019,POINT (664933.7488630211 5100598.005262429),1
2019,POINT (666502.1184044402 5097326.026748212),1
2019,POINT (664407.3186719317 5102968.745234426),1
2019,POINT (663137.5594308681 5106029.6448553065),1
2019,POINT (664518.7568722618 5103889.058129177),1
2019,POINT (666054.0871420741 5098042.42761385),1
2019,POINT (664200.4363752438 5104841.245769465),1
2020,POINT (664206.3721925208 5104819.3657022165),1
2019,POINT (662918.6586841467 5106393.375668412),1
2019,POINT (665897.4032500003 5101809.076552632),1
2019,POINT (663810.0933842444 5105767.966766881),1
2019,POINT (663937.3617236841 5103960.215184211),1
2019,POINT (663912.1799122804 5102073.717406016),1
2019,POINT (660345.0585864661 5101786.226360904),1
2019,POINT (664032.3651836816 5104725.939907958),1
2019,POINT (666847.4180400957 5104971.264694411),1
2019,POINT (663751.5866668421 5101215.069722112),1
2019,POINT (665247.3537631579 5100634.617026316),1
2019,POINT (663395.7597328849 5102499.326311832),1
2019,POINT (663784.8873392283 5103472.333818327),1
2020,POINT (663519.7975322129 5106433.931976079),1
2020,POINT (663455.0584210526 5106523.291421052),1
2019,POINT (666070.638177138 5101756.784450995),1
2019,POINT (666300.3847051521 5104665.43723177),1
2019,POINT (665831.4649624063 5105486.535018796),1
2020,POINT (663183.2201286171 5104571.024131834),1
2019,POINT (665034.6893381567 5103579.974838459),1
2019,POINT (662828.2603240999 5108859.246310248),1
2020,POINT (663445.426418833 5106201.334360872),1
2019,POINT (665595.9081052631 5100676.840421053),1
2020,POINT (662990.040205801 5105715.063514419),1
2020,POINT (663686.4283157896 5106034.870473684),1
2020,POINT (663948.0725028559 5104022.80280196),1
2020,POINT (665137.5818748508 5102639.487694184),1
2020,POINT (664871.2105263158 5102941.4375),1
2020,POINT (663313.9908334462 5104878.18194454),1
2020,POINT (664705.8514142216 5097251.3341215085),1
2020,POINT (661201.5397892392 5105180.82541904),1
2020,POINT (663816.4698118969 5105707.10086656),1
2020,POINT (663756.5980188908 5103805.638311898),1
2020,POINT (662706.6036430869 5109367.9868850475),1
2020,POINT (664942.5066408529 5104016.602101114),1
2020,POINT (658217.6839577013 5105123.482329438),1
2020,POINT (665278.1771628574 5103100.79362537),1
2020,POINT (663220.0792636656 5104759.503426848),1
2020,POINT (663526.6969999999 5101302.319789473),1
2020,POINT (663160.0525 5109922.190197369),1
2020,POINT (663496.605895938 5101551.170301908),1
2020,POINT (664498.6335222723 5103494.554596273),1
2020,POINT (661360.2183822136 5108669.914176939),1
2020,POINT (662689.8034999989 5105983.926937501),1
2020,POINT (662987.4307081517 5107395.296812225),1
2020,POINT (664621.53093421 5100131.369131579),1
2020,POINT (663514.9070068328 5104801.621400322),1
2020,POINT (663475.7403795617 5106563.7508352995),1
2020,POINT (663741.0484084093 5101600.593435308),1
2020,POINT (663453.9736052633 5106521.172078947),1
2020,POINT (662547.5600969585 5106263.150465674),1
2020,POINT (664887.8842486042 5101184.207311261),1
2020,POINT (663337.0539301417 5104512.459855134),1
2020,POINT (663001.0281461222 5104545.396366475),1
2020,POINT (665224.078054139 5103127.644376657),1
2020,POINT (664411.42 5104167.024999999),1
2020,POINT (663534.4432894739 5104078.784802631),1
2020,POINT (663949.8220498393 5104813.704892283),1
2020,POINT (663520.5706710526 5101901.983973685),1
2020,POINT (664575.7262369506 5102617.677461147),1
2020,POINT (663528.5930827064 5101904.055406014),1
2020,POINT (664220.0471895272 5104126.950541591),1
2020,POINT (659299.3480556032 5104014.492777782),1
2020,POINT (664183.7427160508 5103817.708674325),1
2020,POINT (663904.6414473684 5104828.733552632),1
2020,POINT (664185.730037594 5104208.817067671),1
2020,POINT (664110.0162630262 5104356.4158686185),1
2020,POINT (663276.6203794212 5104693.57741278),1
2020,POINT (663346.0930396799 5105431.109798067),1
2020,POINT (664679.8495066423 5103678.346983574),1
2020,POINT (664194.2012927054 5096513.643648595),1
2020,POINT (662894.5494959807 5109192.676153538),1
2020,POINT (663859.0775376084 5101083.777098521),1
2020,POINT (664519.2464473683 5103935.050776317),1
2020,POINT (664475.7955263156 5103735.971578946),1
2020,POINT (664850.9975131579 5103465.547144737),1
2020,POINT (664512.6855701694 5103971.414533987),1
