u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
332741849,335691252,0,4.9774e+07,['2'],['Via di Mezzo Ai Piani - Bozner-Boden-Mitterweg'],unclassified,,"LINESTRING (681912.4195932952 5151794.960180164, 681876.9542766983 5151810.465936311)",38.618,m10,3,1,1.5512132203369535,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741849,1179005731,0,9.75937e+07,['2'],['Via degli Artigiani - Handwerkerstraße'],unclassified,,"LINESTRING (681912.4195932952 5151794.960180164, 681957.4310131818 5151902.485895533)",116.538,m10,3,1,1.0640955139224662,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741849,332741862,0,3.01964e+07,['2'],['Via degli Artigiani - Handwerkerstraße'],unclassified,,"LINESTRING (681912.4195932952 5151794.960180164, 681905.2087928839 5151784.690117886, 681898.1622442898 5151709.0880544)",88.487,m10,3,1,0.4087342561122826,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741857,1946221965,0,4.9774e+07,['2'],['Via di Mezzo Ai Piani - Bozner-Boden-Mitterweg'],unclassified,,"LINESTRING (681729.301664355 5151867.701922388, 681746.7832922145 5151863.3107909765)",17.977,m10,3,1,0.2550742272326193,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741857,1433210263,0,7.55017e+08,['2'],['Via del Macello - Schlachthofstraße'],tertiary,,"LINESTRING (681729.301664355 5151867.701922388, 681726.0842768898 5151815.958716163)",51.857,m10,3,1,0.022421404371918675,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741857,1557646482,0,2.41449e+08,['2'],['Via del Macello - Schlachthofstraße'],tertiary,,"LINESTRING (681729.301664355 5151867.701922388, 681729.0031857098 5151894.806374086, 681727.6556292293 5151904.9084555935, 681723.0380045768 5151919.049519674, 681719.2392261771 5151925.864057203)",59.984,m10,3,1,0.041462479656273324,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741862,1557646471,0,3.01964e+07,['2'],['Via degli Artigiani - Handwerkerstraße'],unclassified,,"LINESTRING (681898.1622442898 5151709.0880544, 681903.4206616137 5151698.436144645)",11.876,m10,3,1,1.7867549965192693,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741862,332741849,0,3.01964e+07,['2'],['Via degli Artigiani - Handwerkerstraße'],unclassified,,"LINESTRING (681898.1622442898 5151709.0880544, 681905.2087928839 5151784.690117886, 681912.4195932952 5151794.960180164)",88.487,m10,3,1,0.4087342561122826,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741867,1557646471,0,3.01964e+07,['2'],['Via degli Artigiani - Handwerkerstraße'],unclassified,,"LINESTRING (681953.2461106254 5151617.057248855, 681903.4206616137 5151698.436144645)",95.375,m10,3,1,2.5043180044686024,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
332741867,1838696729,0,2.55638e+07,,['Via Hildegard Straub - Hildegard-Straub-Straße'],unclassified,,"LINESTRING (681953.2461106254 5151617.057248855, 681898.2331901109 5151604.651182912, 681862.0118935539 5151596.946735128, 681826.5601599012 5151585.095164588, 681799.7413416366 5151573.758629521, 681775.9966911683 5151564.916621029)",184.767,m10,3,1,0.5524529838221776,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334517293,143423965,0,1.45629e+07,,['Via Josef Mayr Nusser - Josef-Mayr-Nusser-Straße'],secondary,,"LINESTRING (680649.7442301702 5151758.290020425, 680647.1569432083 5151747.180789456)",11.408,m12,4,1,2.936078002958275,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
334517293,892400857,0,5.07293e+07,['2'],['Piazza Giuseppe Verdi - Giuseppe-Verdi-Platz'],secondary,['40'],"LINESTRING (680649.7442301702 5151758.290020425, 680635.6178310271 5151762.228266939)",14.627,m6,3,1,0.5911068338217326,0-3: flat,2.0,40.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334522378,334522382,0,3.03362e+07,['1'],['Via Castel Mareccio - Maretschgasse'],residential,['20'],"LINESTRING (680246.2799660265 5152583.45214047, 680275.038999575 5152571.062907834, 680297.4479009822 5152556.849982886, 680333.918705497 5152511.13841587, 680367.7188832529 5152462.289228536)",175.522,m5,2,1,0.9551779946311425,0-3: flat,1.0,20.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334522382,334522378,0,3.03362e+07,['1'],['Via Castel Mareccio - Maretschgasse'],residential,['20'],"LINESTRING (680367.7188832529 5152462.289228536, 680333.918705497 5152511.13841587, 680297.4479009822 5152556.849982886, 680275.038999575 5152571.062907834, 680246.2799660265 5152583.45214047)",175.522,m5,2,1,0.9551779946311426,0-3: flat,1.0,20.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334522382,2310501018,0,"[ 218547981, 1000024039 ]",,"['Via Talvera - Talfergasse', 'Via dei Vanga - Wangergasse']",residential,['30'],"LINESTRING (680367.7188832529 5152462.289228536, 680362.6502480183 5152462.0382068595, 680359.8098600255 5152461.230761073, 680349.9945989453 5152458.425147741, 680335.8929363771 5152451.277059059, 680325.6416963357 5152448.669806043)",44.508,m5,2,1,3.923810463384645,3-5: mild,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334522382,143412460,0,1.00002e+09,,['Via dei Vanga - Wangergasse'],residential,['30'],"LINESTRING (680367.7188832529 5152462.289228536, 680382.1168451672 5152458.970199782, 680394.2978769105 5152449.123853866, 680404.7022238816 5152437.8233621)",45.719,m5,2,1,1.087537133955726,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334526823,1326666692,0,"[ 244261068, 686284804 ]",,"['Piazza della Parrocchia - Pfarrplatz', ""Via dell'Isarco - Eisackstraße""]",pedestrian,,"LINESTRING (680596.8138343894 5151935.972154542, 680591.7527827349 5151983.886462228, 680591.0792417568 5151990.2498669075)",54.596,m13,1,1,1.726366146669489,0-3: flat,2.0,50.0,Setting LTS to 1 because highway='pedestrian'.,"mixed traffic, highway $=$ ""pedestrian"""
334526823,2439747003,0,2.44261e+08,,"[""Via dell'Isarco - Eisackstraße""]",pedestrian,,"LINESTRING (680596.8138343894 5151935.972154542, 680601.6146575816 5151878.497111093, 680602.8934823156 5151863.1659436505, 680601.2487876465 5151852.640884766)",83.736,m13,1,1,1.6950147163039508,0-3: flat,2.0,50.0,Setting LTS to 1 because highway='pedestrian'.,"mixed traffic, highway $=$ ""pedestrian"""
334526825,2519479489,0,4.36811e+07,,['Via dei Cappuccini - Kapuzinergasse'],residential,,"LINESTRING (680506.3775281842 5151934.778174038, 680507.5280463346 5151924.0028029885)",10.84,m9,2,1,2.042116979491236,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334526825,282591918,0,4.36811e+07,,['Via dei Cappuccini - Kapuzinergasse'],residential,,"LINESTRING (680506.3775281842 5151934.778174038, 680503.9396346041 5151963.2421267675, 680503.4270144851 5151971.167276489)",36.521,m9,2,1,1.9984569015218323,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334527153,282591891,0,3.03361e+07,,['Via della Posta - Postgasse'],pedestrian,,"LINESTRING (680584.7967684208 5152043.843988908, 680592.7486630236 5152043.2247193055, 680600.0658911734 5152043.542949551)",15.256,m13,1,1,0.11254258287859517,0-3: flat,2.0,50.0,Setting LTS to 1 because highway='pedestrian'.,"mixed traffic, highway $=$ ""pedestrian"""
334527153,2601504412,0,4.70419e+08,,['Piazza della Parrocchia - Pfarrplatz'],pedestrian,,"LINESTRING (680584.7967684208 5152043.843988908, 680585.0424785733 5152039.981187591, 680586.1961821849 5152009.265872691)",34.618,m13,1,1,1.728093420035672,0-3: flat,2.0,50.0,Setting LTS to 1 because highway='pedestrian'.,"mixed traffic, highway $=$ ""pedestrian"""
334527153,282591899,0,1.01225e+09,,['Via della Posta - Postgasse'],pedestrian,,"LINESTRING (680584.7967684208 5152043.843988908, 680516.1507753117 5152051.651284723, 680505.0683734743 5152048.307250079)",80.439,m13,1,1,0.38712087189870403,0-3: flat,2.0,50.0,Setting LTS to 1 because highway='pedestrian'.,"mixed traffic, highway $=$ ""pedestrian"""
334528460,6070398439,0,3.03367e+07,,['Piazza Silvius Magnago - Silvius-Magnago-Platz'],pedestrian,,"LINESTRING (680959.0306055606 5152099.562574099, 680964.3110659379 5152088.877251219, 680972.0781057817 5152070.281271968)",32.067,m13,1,1,0.6824342477220375,0-3: flat,2.0,50.0,Setting LTS to 1 because highway='pedestrian'.,"mixed traffic, highway $=$ ""pedestrian"""
334528460,4232336726,0,3.20397e+07,,['Via Sciliar - Schlernstraße'],residential,,"LINESTRING (680959.0306055606 5152099.562574099, 680950.6039761491 5152095.7632293, 680925.9526012191 5152084.662067605)",36.191,m9,2,1,0.4788657923747884,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334528462,1503981962,0,3.20396e+07,,['Via Laurin - Laurinstraße'],residential,['30'],"LINESTRING (680884.2048462221 5152065.8662746735, 680889.7964722984 5152053.243995126)",13.803,m5,2,1,0.8839684886073779,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334528462,4232336726,0,3.20397e+07,,['Via Sciliar - Schlernstraße'],residential,,"LINESTRING (680884.2048462221 5152065.8662746735, 680888.0697158647 5152067.605357688, 680925.9526012191 5152084.662067605)",45.673,m9,2,1,1.4627865923384336,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334528462,2740290245,0,1.07487e+09,,['Via Laurin - Laurinstraße'],residential,['30'],"LINESTRING (680884.2048462221 5152065.8662746735, 680880.3108956569 5152073.846152221, 680872.2779001031 5152090.299044125)",27.182,m5,2,1,0.7638010560041435,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334531610,2614727989,0,2.55787e+08,,['Via Francesco Crispi - Francesco-Crispi-Straße'],residential,['30'],"LINESTRING (680967.2815186658 5152130.581116926, 680963.6054946212 5152126.378738619)",5.577,m5,2,1,0.15133770774661998,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334545305,334545480,0,2.39513e+08,,['Via Verona - Veronastraße'],residential,,"LINESTRING (679871.6470572521 5151581.480246488, 680000.6484972413 5151585.111245799)",128.681,m9,2,1,0.5557950148938553,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334545305,323089385,0,3.03374e+07,,['Via Arezzo - Arezzostraße'],residential,,"LINESTRING (679871.6470572521 5151581.480246488, 679875.1583361159 5151521.675835223, 679878.0432959588 5151502.889202775, 679882.8694253162 5151484.171323388, 679879.9556514823 5151478.0572528485)",105.041,m9,2,1,0.8699035603168814,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334545305,334545483,0,2.39513e+08,,['Via Verona - Veronastraße'],residential,,"LINESTRING (679871.6470572521 5151581.480246488, 679833.9752851126 5151584.031880323, 679820.4040442975 5151585.319462192)",51.245,m9,2,1,0.011950981716661334,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334545480,2472912784,0,3.03424e+07,['2'],['Viale Trieste - Triester Straße'],residential,,"LINESTRING (680000.6484972413 5151585.111245799, 679999.8591309646 5151611.42227954)",26.331,m9,2,1,1.2024036129581295,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334545480,334545305,0,2.39513e+08,,['Via Verona - Veronastraße'],residential,,"LINESTRING (680000.6484972413 5151585.111245799, 679871.6470572521 5151581.480246488)",128.681,m9,2,1,0.5557950148938553,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334545480,323089378,0,2.42668e+08,,['Viale Trieste - Triester Straße'],residential,,"LINESTRING (680000.6484972413 5151585.111245799, 680001.8584679579 5151568.943923022, 680002.2968677997 5151550.051279254, 680000.6723930242 5151536.479904661)",48.793,m9,2,1,1.2168992325685497,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334545483,334546472,0,2.66595e+07,,['Via Firenze - Florenzstraße'],tertiary,,"LINESTRING (679820.4040442975 5151585.319462192, 679822.5225654058 5151629.354630597)",44.099,m10,3,1,1.3037879887578394,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334545483,334640630,0,2.39513e+08,,['Via Verona - Veronastraße'],residential,,"LINESTRING (679820.4040442975 5151585.319462192, 679700.6618922898 5151586.470905151)",119.404,m9,2,1,0.039590966235735076,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334545483,323089383,0,2.66595e+07,,['Via Firenze - Florenzstraße'],tertiary,,"LINESTRING (679820.4040442975 5151585.319462192, 679818.3966984353 5151570.402278893, 679812.8986526609 5151538.789024059, 679808.448662265 5151517.1490209)",69.245,m10,3,1,1.0580308707910415,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334545483,334545305,0,2.39513e+08,,['Via Verona - Veronastraße'],residential,,"LINESTRING (679820.4040442975 5151585.319462192, 679833.9752851126 5151584.031880323, 679871.6470572521 5151581.480246488)",51.245,m9,2,1,0.011950981716661334,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334546472,334545483,0,2.66595e+07,,['Via Firenze - Florenzstraße'],tertiary,,"LINESTRING (679822.5225654058 5151629.354630597, 679820.4040442975 5151585.319462192)",44.099,m10,3,1,1.3037879887578394,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334546472,292407642,0,2.66595e+07,,['Via Firenze - Florenzstraße'],tertiary,,"LINESTRING (679822.5225654058 5151629.354630597, 679824.1053565699 5151666.078550766, 679824.6823062696 5151677.950624368)",48.659,m10,3,1,1.3519897606736984,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334557236,1747416871,0,3.03382e+07,['2'],['Via Cesare Battisti - Cesare-Battisti-Straße'],residential,['30'],"LINESTRING (679534.8521931409 5152322.310059904, 679546.8829622723 5152321.376626329)",12.033,m5,2,1,2.27233638968981,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334557236,1737213283,0,3.17956e+07,['1'],['Via Cesare Battisti - Cesare-Battisti-Straße'],residential,,"LINESTRING (679534.8521931409 5152322.310059904, 679517.3242586339 5152324.4929581275)",17.614,m9,2,1,2.1566727189659884,0-3: flat,1.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334557236,1747416870,0,4.97771e+07,['3'],['Corso Italia - Italienallee'],primary,['40'],"LINESTRING (679534.8521931409 5152322.310059904, 679535.3711579605 5152315.942017021)",6.391,m6,3,1,2.050236080288945,0-3: flat,3.0,40.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334557236,3399299024,0,2.43155e+08,['5'],['Corso Italia - Italienallee'],primary,['40'],"LINESTRING (679534.8521931409 5152322.310059904, 679535.4372127231 5152331.591150185)",9.302,m7,3,1,2.40141472470398,0-3: flat,5.0,40.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 4 or 5 lanes.,"mixed traffic, speed $\leq$ 40 km/h, 4 or 5 lanes"
334577944,8946451051,0,3.3694e+07,['3'],['Corso della Libertà - Freiheitsstraße'],primary,['40'],"LINESTRING (679686.3315130952 5152415.747193934, 679699.5430027952 5152412.802840255)",13.499,m6,3,1,0.26436999293400004,0-3: flat,3.0,40.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334577944,1761027698,0,6.18811e+07,,['Via Manlio Longon - Manlio-Longon-Straße'],unclassified,,"LINESTRING (679686.3315130952 5152415.747193934, 679687.8865897001 5152422.866260727)",7.288,m10,3,1,1.2210552236511352,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334577944,8946451052,0,1.20043e+09,['2'],['Corso della Libertà - Freiheitsstraße'],primary,['40'],"LINESTRING (679686.3315130952 5152415.747193934, 679674.3502094386 5152418.383316998)",12.235,m6,3,1,1.4734891241759527,0-3: flat,2.0,40.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334577944,10269651441,0,3.03389e+07,,['Via Virgilio - Virgilstraße'],residential,['30'],"LINESTRING (679686.3315130952 5152415.747193934, 679684.556231661 5152408.54374872, 679683.6265171226 5152403.900968003)",12.156,m5,2,1,1.3348084414049939,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334577948,1434038539,0,3.03382e+07,['2'],['Via Cesare Battisti - Cesare-Battisti-Straße'],residential,['30'],"LINESTRING (679668.1441911517 5152312.527833147, 679641.1907597695 5152314.797804392)",26.972,m5,2,1,2.039734391802473,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334577948,334598088,0,1.71923e+08,['2'],['Via Cesare Battisti - Cesare-Battisti-Straße'],residential,['30'],"LINESTRING (679668.1441911517 5152312.527833147, 679704.4813659401 5152309.246331173)",36.382,m5,2,1,0.5884058756859003,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334577948,10269651441,0,3.03389e+07,,['Via Virgilio - Virgilstraße'],residential,['30'],"LINESTRING (679668.1441911517 5152312.527833147, 679668.9763833887 5152320.459521561, 679671.1646851777 5152341.442962045, 679683.6265171226 5152403.900968003)",92.779,m5,2,1,1.3821381466875973,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334578278,1747416870,0,4.97771e+07,['3'],['Corso Italia - Italienallee'],primary,['40'],"LINESTRING (679540.744006631 5152261.886641643, 679535.3711579605 5152315.942017021)",54.338,m6,3,1,2.0022345936876795,0-3: flat,3.0,40.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334578278,1747416867,0,1.64625e+08,,['Via della Mendola - Alte Mendelstraße'],residential,,"LINESTRING (679540.744006631 5152261.886641643, 679549.3039311175 5152260.427735988)",8.659,m9,2,1,2.040071855297756,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334578278,1747416866,0,1.20016e+09,['3'],['Corso Italia - Italienallee'],primary,['40'],"LINESTRING (679540.744006631 5152261.886641643, 679543.547385838 5152229.229662125)",32.787,m6,3,1,1.7254991936194934,0-3: flat,3.0,40.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
334578287,1434038539,0,3.03382e+07,['2'],['Via Cesare Battisti - Cesare-Battisti-Straße'],residential,['30'],"LINESTRING (679635.1784389295 5152315.030976253, 679636.9851712657 5152314.962226206, 679641.1907597695 5152314.797804392)",6.0,m5,2,1,2.1060506974385986,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334578287,1747416871,0,3.03382e+07,['2'],['Via Cesare Battisti - Cesare-Battisti-Straße'],residential,['30'],"LINESTRING (679635.1784389295 5152315.030976253, 679559.6615229142 5152320.0872711325, 679546.8829622723 5152321.376626329)",88.278,m5,2,1,2.219828466221394,0-3: flat,2.0,30.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
334578329,334578484,0,3.03389e+07,,['Via della Mendola - Alte Mendelstraße'],residential,,"LINESTRING (679571.2782216246 5152261.62404688, 679608.3361947648 5152219.017385368, 679625.8172846225 5152206.5130950725)",77.869,m9,2,1,1.4565545416750818,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334578329,1747416867,0,1.64625e+08,,['Via della Mendola - Alte Mendelstraße'],residential,,"LINESTRING (679571.2782216246 5152261.62404688, 679556.5809055514 5152260.020665432, 679549.3039311175 5152260.427735988)",22.01,m9,2,1,2.5653144902267497,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334578484,334578329,0,3.03389e+07,,['Via della Mendola - Alte Mendelstraße'],residential,,"LINESTRING (679625.8172846225 5152206.5130950725, 679608.3361947648 5152219.017385368, 679571.2782216246 5152261.62404688)",77.869,m9,2,1,1.4565545416750818,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334598084,2489826327,0,3.03397e+07,,['Via Orazio - Horazstraße'],residential,,"LINESTRING (679680.3209730297 5151995.463449341, 679713.3526119074 5151991.316506664)",33.198,m9,2,1,2.9675934490220457,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
