osmid,y,x,street_count,highway,ref,geometry,lts,message
912304150,46.153469,12.6496704,1,turning_circle,,POINT (12.6496704 46.153469),2.0,Node LTS is max intersecting LTS
912304285,46.1430446,12.6763573,3,,,POINT (12.6763573 46.1430446),4.0,Node LTS is max intersecting LTS
912304324,46.1604233,12.6619649,4,crossing,,POINT (12.6619649 46.1604233),3.0,Node LTS is max intersecting LTS
912304459,46.1431329,12.6295548,3,,,POINT (12.6295548 46.1431329),4.0,Node LTS is max intersecting LTS
912304467,46.143093,12.6307274,3,,,POINT (12.6307274 46.143093),2.0,Node LTS is max intersecting LTS
912304491,46.1508247,12.6524897,3,,,POINT (12.6524897 46.1508247),2.0,Node LTS is max intersecting LTS
912304530,46.1177993,12.6556874,3,,,POINT (12.6556874 46.1177993),3.0,Node LTS is max intersecting LTS
912304642,46.1405524,12.6342783,3,,,POINT (12.6342783 46.1405524),3.0,Node LTS is max intersecting LTS
912305022,46.1561073,12.6614414,4,,,POINT (12.6614414 46.1561073),2.0,Node LTS is max intersecting LTS
912305093,46.1331948,12.6608275,3,,,POINT (12.6608275 46.1331948),4.0,Node LTS is max intersecting LTS
912305423,46.1613467,12.66019,1,,,POINT (12.66019 46.1613467),2.0,Node LTS is max intersecting LTS
912305599,46.1554245,12.6577633,3,,,POINT (12.6577633 46.1554245),4.0,Node LTS is max intersecting LTS
912305643,46.1008004,12.6976262,3,,,POINT (12.6976262 46.1008004),3.0,Node LTS is max intersecting LTS
912305730,46.141143,12.6319121,1,,,POINT (12.6319121 46.141143),2.0,Node LTS is max intersecting LTS
912305785,46.159673,12.6623368,3,,,POINT (12.6623368 46.159673),2.0,Node LTS is max intersecting LTS
912305827,46.1175688,12.6559539,3,,,POINT (12.6559539 46.1175688),3.0,Node LTS is max intersecting LTS
912305868,46.1273346,12.6840941,3,,,POINT (12.6840941 46.1273346),3.0,Node LTS is max intersecting LTS
912305918,46.1442334,12.6376307,3,,,POINT (12.6376307 46.1442334),4.0,Node LTS is max intersecting LTS
912305927,46.1417399,12.6389332,3,,,POINT (12.6389332 46.1417399),2.0,Node LTS is max intersecting LTS
912305987,46.1634254,12.658936,3,,,POINT (12.658936 46.1634254),4.0,Node LTS is max intersecting LTS
912306120,46.1397325,12.65756,3,,,POINT (12.65756 46.1397325),3.0,Node LTS is max intersecting LTS
912306334,46.1485228,12.6539977,3,,,POINT (12.6539977 46.1485228),3.0,Node LTS is max intersecting LTS
912306364,46.0956934,12.6685602,3,,,POINT (12.6685602 46.0956934),2.0,Node LTS is max intersecting LTS
912306420,46.1002744,12.6891038,1,,,POINT (12.6891038 46.1002744),,Node not found in edges
912306477,46.1603574,12.659388,3,,,POINT (12.659388 46.1603574),2.0,Node LTS is max intersecting LTS
912306602,46.0973521,12.6833246,3,,,POINT (12.6833246 46.0973521),3.0,Node LTS is max intersecting LTS
912306659,46.1546212,12.6559519,3,,,POINT (12.6559519 46.1546212),4.0,Node LTS is max intersecting LTS
912306790,46.1332836,12.6827113,3,,,POINT (12.6827113 46.1332836),2.0,Node LTS is max intersecting LTS
912306899,46.1602837,12.6627914,3,,,POINT (12.6627914 46.1602837),4.0,Node LTS is max intersecting LTS
912306922,46.1475029,12.6578124,3,,,POINT (12.6578124 46.1475029),3.0,Node LTS is max intersecting LTS
912306982,46.1440441,12.6576724,3,,,POINT (12.6576724 46.1440441),2.0,Node LTS is max intersecting LTS
912307025,46.1627525,12.6581477,3,,,POINT (12.6581477 46.1627525),2.0,Node LTS is max intersecting LTS
912307214,46.1430565,12.6373717,3,,,POINT (12.6373717 46.1430565),2.0,Node LTS is max intersecting LTS
912307269,46.1533253,12.6695262,3,,,POINT (12.6695262 46.1533253),2.0,Node LTS is max intersecting LTS
912307579,46.1465351,12.6739023,3,,,POINT (12.6739023 46.1465351),2.0,Node LTS is max intersecting LTS
912307653,46.0988209,12.6800362,3,,,POINT (12.6800362 46.0988209),4.0,Node LTS is max intersecting LTS
912307782,46.1517124,12.6500833,3,,,POINT (12.6500833 46.1517124),4.0,Node LTS is max intersecting LTS
912308418,46.1434688,12.6296589,1,,,POINT (12.6296589 46.1434688),2.0,Node LTS is max intersecting LTS
912308520,46.0943673,12.6785311,3,,,POINT (12.6785311 46.0943673),3.0,Node LTS is max intersecting LTS
912308543,46.1439184,12.6742798,3,,,POINT (12.6742798 46.1439184),4.0,Node LTS is max intersecting LTS
912308698,46.1542229,12.6541614,3,,,POINT (12.6541614 46.1542229),4.0,Node LTS is max intersecting LTS
912308859,46.1371243,12.6576093,3,,,POINT (12.6576093 46.1371243),3.0,Node LTS is max intersecting LTS
912309073,46.0972396,12.682999,3,,,POINT (12.682999 46.0972396),3.0,Node LTS is max intersecting LTS
912309569,46.1342057,12.6627604,4,,,POINT (12.6627604 46.1342057),3.0,Node LTS is max intersecting LTS
912309632,46.0992736,12.6801974,3,,,POINT (12.6801974 46.0992736),3.0,Node LTS is max intersecting LTS
912309891,46.1430577,12.6768205,3,,,POINT (12.6768205 46.1430577),2.0,Node LTS is max intersecting LTS
912310141,46.1573721,12.6603127,3,,,POINT (12.6603127 46.1573721),3.0,Node LTS is max intersecting LTS
912310170,46.0965936,12.6960572,3,,,POINT (12.6960572 46.0965936),2.0,Node LTS is max intersecting LTS
912310190,46.1536631,12.6445187,3,,,POINT (12.6445187 46.1536631),2.0,Node LTS is max intersecting LTS
912310417,46.1178152,12.655825,4,,,POINT (12.655825 46.1178152),4.0,Node LTS is max intersecting LTS
912310593,46.1400334,12.6351286,3,,,POINT (12.6351286 46.1400334),2.0,Node LTS is max intersecting LTS
912310727,46.0943063,12.6831706,3,,,POINT (12.6831706 46.0943063),2.0,Node LTS is max intersecting LTS
912310749,46.1324272,12.6828885,3,,,POINT (12.6828885 46.1324272),4.0,Node LTS is max intersecting LTS
912310817,46.1561905,12.6609943,1,,,POINT (12.6609943 46.1561905),2.0,Node LTS is max intersecting LTS
912310943,46.1617888,12.6592396,3,,,POINT (12.6592396 46.1617888),2.0,Node LTS is max intersecting LTS
912310983,46.1613426,12.6608854,3,,,POINT (12.6608854 46.1613426),2.0,Node LTS is max intersecting LTS
912311041,46.0973114,12.6836755,3,,,POINT (12.6836755 46.0973114),3.0,Node LTS is max intersecting LTS
912311114,46.1396758,12.6323125,3,,,POINT (12.6323125 46.1396758),4.0,Node LTS is max intersecting LTS
912311207,46.145983,12.6545681,3,,,POINT (12.6545681 46.145983),3.0,Node LTS is max intersecting LTS
912311230,46.1439534,12.6371239,3,,,POINT (12.6371239 46.1439534),4.0,Node LTS is max intersecting LTS
912311263,46.1639468,12.6645959,3,,,POINT (12.6645959 46.1639468),2.0,Node LTS is max intersecting LTS
912311372,46.1428626,12.6374282,3,,,POINT (12.6374282 46.1428626),2.0,Node LTS is max intersecting LTS
912311459,46.1428373,12.6604034,3,,,POINT (12.6604034 46.1428373),3.0,Node LTS is max intersecting LTS
912311672,46.1400959,12.6767056,3,,,POINT (12.6767056 46.1400959),3.0,Node LTS is max intersecting LTS
912311675,46.1326824,12.6827376,4,,,POINT (12.6827376 46.1326824),3.0,Node LTS is max intersecting LTS
912311677,46.0967543,12.6807287,3,,,POINT (12.6807287 46.0967543),2.0,Node LTS is max intersecting LTS
912311845,46.1517226,12.643906,3,,,POINT (12.643906 46.1517226),2.0,Node LTS is max intersecting LTS
912311919,46.149576,12.6644642,3,,,POINT (12.6644642 46.149576),3.0,Node LTS is max intersecting LTS
912311986,46.1364121,12.6581574,3,,,POINT (12.6581574 46.1364121),3.0,Node LTS is max intersecting LTS
912312017,46.0936769,12.6724529,3,,,POINT (12.6724529 46.0936769),3.0,Node LTS is max intersecting LTS
912312036,46.0976484,12.6772348,4,,,POINT (12.6772348 46.0976484),2.0,Node LTS is max intersecting LTS
912312119,46.1448035,12.6384897,3,,,POINT (12.6384897 46.1448035),4.0,Node LTS is max intersecting LTS
912312226,46.0989233,12.6801252,3,,,POINT (12.6801252 46.0989233),3.0,Node LTS is max intersecting LTS
912312259,46.1531835,12.6588177,3,,,POINT (12.6588177 46.1531835),3.0,Node LTS is max intersecting LTS
912312517,46.1615008,12.6634019,3,,,POINT (12.6634019 46.1615008),2.0,Node LTS is max intersecting LTS
912312624,46.1530993,12.6432857,3,,,POINT (12.6432857 46.1530993),2.0,Node LTS is max intersecting LTS
912312664,46.1498317,12.6519287,4,,,POINT (12.6519287 46.1498317),2.0,Node LTS is max intersecting LTS
912312693,46.1568721,12.6655579,3,,,POINT (12.6655579 46.1568721),3.0,Node LTS is max intersecting LTS
912312742,46.0943206,12.6792416,3,,,POINT (12.6792416 46.0943206),3.0,Node LTS is max intersecting LTS
912312864,46.1523827,12.6446301,3,,,POINT (12.6446301 46.1523827),2.0,Node LTS is max intersecting LTS
965436453,46.1221874,12.6888118,3,,,POINT (12.6888118 46.1221874),2.0,Node LTS is max intersecting LTS
1263784781,46.1570272,12.6254928,3,,,POINT (12.6254928 46.1570272),4.0,Node LTS is max intersecting LTS
1263784788,46.1598492,12.6291926,3,,,POINT (12.6291926 46.1598492),4.0,Node LTS is max intersecting LTS
1263784993,46.1611372,12.6420996,3,,,POINT (12.6420996 46.1611372),4.0,Node LTS is max intersecting LTS
1263784996,46.1573147,12.627217,4,,,POINT (12.627217 46.1573147),4.0,Node LTS is max intersecting LTS
1263785002,46.1555749,12.6243564,3,,,POINT (12.6243564 46.1555749),4.0,Node LTS is max intersecting LTS
1263785154,46.1542135,12.6236299,4,,,POINT (12.6236299 46.1542135),4.0,Node LTS is max intersecting LTS
1263785279,46.1573518,12.6273904,3,,,POINT (12.6273904 46.1573518),4.0,Node LTS is max intersecting LTS
1263785367,46.1597362,12.6361401,3,,,POINT (12.6361401 46.1597362),4.0,Node LTS is max intersecting LTS
1644872585,46.1441641,12.6315035,3,,,POINT (12.6315035 46.1441641),4.0,Node LTS is max intersecting LTS
1644872638,46.1444936,12.6318112,3,,,POINT (12.6318112 46.1444936),4.0,Node LTS is max intersecting LTS
1644872647,46.1446813,12.6349327,3,,,POINT (12.6349327 46.1446813),2.0,Node LTS is max intersecting LTS
1644872691,46.1465574,12.6365172,1,,,POINT (12.6365172 46.1465574),2.0,Node LTS is max intersecting LTS
1711180076,46.1541872,12.6236146,3,,,POINT (12.6236146 46.1541872),3.0,Node LTS is max intersecting LTS
1711180122,46.1587379,12.6269574,3,,,POINT (12.6269574 46.1587379),2.0,Node LTS is max intersecting LTS
1711192657,46.1519336,12.6145364,3,,,POINT (12.6145364 46.1519336),2.0,Node LTS is max intersecting LTS
1711192659,46.1519631,12.6145045,4,,,POINT (12.6145045 46.1519631),4.0,Node LTS is max intersecting LTS
1711192667,46.1532862,12.6128496,3,,,POINT (12.6128496 46.1532862),4.0,Node LTS is max intersecting LTS
1711192745,46.1595064,12.6134017,3,,,POINT (12.6134017 46.1595064),2.0,Node LTS is max intersecting LTS
1769453990,46.1173879,12.6354424,3,,,POINT (12.6354424 46.1173879),3.0,Node LTS is max intersecting LTS
1769454006,46.1342415,12.6276308,3,,,POINT (12.6276308 46.1342415),4.0,Node LTS is max intersecting LTS
1769457393,46.1235428,12.6209795,3,,,POINT (12.6209795 46.1235428),4.0,Node LTS is max intersecting LTS
1812804346,46.0798695,12.6781369,4,,,POINT (12.6781369 46.0798695),2.0,Node LTS is max intersecting LTS
1812804356,46.0895434,12.6725794,3,,,POINT (12.6725794 46.0895434),2.0,Node LTS is max intersecting LTS
1812804359,46.0855327,12.6688243,3,,,POINT (12.6688243 46.0855327),2.0,Node LTS is max intersecting LTS
1812804367,46.0856517,12.6845844,3,,,POINT (12.6845844 46.0856517),2.0,Node LTS is max intersecting LTS
1812804370,46.0905033,12.6827068,3,,,POINT (12.6827068 46.0905033),2.0,Node LTS is max intersecting LTS
1812804382,46.0842803,12.6633048,3,,,POINT (12.6633048 46.0842803),2.0,Node LTS is max intersecting LTS
1812804426,46.0807105,12.6855071,3,,,POINT (12.6855071 46.0807105),2.0,Node LTS is max intersecting LTS
1812804430,46.0902428,12.6829643,3,,,POINT (12.6829643 46.0902428),2.0,Node LTS is max intersecting LTS
1812804447,46.0895368,12.6871704,3,,,POINT (12.6871704 46.0895368),3.0,Node LTS is max intersecting LTS
1812804485,46.0910836,12.6765061,3,,,POINT (12.6765061 46.0910836),2.0,Node LTS is max intersecting LTS
1812804488,46.0859568,12.6637066,3,,,POINT (12.6637066 46.0859568),2.0,Node LTS is max intersecting LTS
1812813611,46.0813766,12.6885771,4,,,POINT (12.6885771 46.0813766),3.0,Node LTS is max intersecting LTS
1812847619,46.1097709,12.6830394,3,,,POINT (12.6830394 46.1097709),2.0,Node LTS is max intersecting LTS
1812847640,46.1118591,12.6970393,3,,,POINT (12.6970393 46.1118591),2.0,Node LTS is max intersecting LTS
1812875735,46.0859172,12.7149499,3,,,POINT (12.7149499 46.0859172),2.0,Node LTS is max intersecting LTS
1812875797,46.0871022,12.711896,3,,,POINT (12.711896 46.0871022),2.0,Node LTS is max intersecting LTS
1812883473,46.152932,12.6547055,1,,,POINT (12.6547055 46.152932),2.0,Node LTS is max intersecting LTS
1812883474,46.1537589,12.6535288,3,,,POINT (12.6535288 46.1537589),4.0,Node LTS is max intersecting LTS
1812883475,46.15455,12.6593171,3,,,POINT (12.6593171 46.15455),3.0,Node LTS is max intersecting LTS
1812883476,46.0988083,12.7062688,1,,,POINT (12.7062688 46.0988083),2.0,Node LTS is max intersecting LTS
1812883477,46.13472,12.6259308,1,,,POINT (12.6259308 46.13472),3.0,Node LTS is max intersecting LTS
1812883480,46.1389576,12.6309841,1,,,POINT (12.6309841 46.1389576),2.0,Node LTS is max intersecting LTS
1812883483,46.1576215,12.6586323,1,,,POINT (12.6586323 46.1576215),2.0,Node LTS is max intersecting LTS
1812883484,46.1387129,12.6314752,3,,,POINT (12.6314752 46.1387129),4.0,Node LTS is max intersecting LTS
1812883490,46.1542819,12.6602878,1,,,POINT (12.6602878 46.1542819),2.0,Node LTS is max intersecting LTS
1812883491,46.092155,12.7094666,1,,,POINT (12.7094666 46.092155),,Node not found in edges
1812883492,46.1578657,12.6593897,1,,,POINT (12.6593897 46.1578657),2.0,Node LTS is max intersecting LTS
1812883493,46.154961,12.6613145,1,mini_roundabout,,POINT (12.6613145 46.154961),2.0,Node LTS is max intersecting LTS
1812883495,46.1574757,12.6601621,3,,,POINT (12.6601621 46.1574757),4.0,Node LTS is max intersecting LTS
1812883498,46.1570418,12.6596603,3,,,POINT (12.6596603 46.1570418),4.0,Node LTS is max intersecting LTS
1812883502,46.0910521,12.7098972,3,,,POINT (12.7098972 46.0910521),,Node not found in edges
1812883510,46.1553896,12.6596416,3,,,POINT (12.6596416 46.1553896),3.0,Node LTS is max intersecting LTS
1812888011,46.1023834,12.6518466,3,,,POINT (12.6518466 46.1023834),4.0,Node LTS is max intersecting LTS
1812888044,46.1011128,12.6542221,1,,,POINT (12.6542221 46.1011128),2.0,Node LTS is max intersecting LTS
1821139694,46.1447188,12.6390317,3,,,POINT (12.6390317 46.1447188),2.0,Node LTS is max intersecting LTS
1821139695,46.1446793,12.6391685,1,,,POINT (12.6391685 46.1446793),2.0,Node LTS is max intersecting LTS
1865801228,46.1525965,12.6616149,3,,,POINT (12.6616149 46.1525965),4.0,Node LTS is max intersecting LTS
1865801254,46.1524632,12.6618872,3,,,POINT (12.6618872 46.1524632),4.0,Node LTS is max intersecting LTS
1875944412,46.1027422,12.6587592,3,,,POINT (12.6587592 46.1027422),2.0,Node LTS is max intersecting LTS
1875944415,46.1033001,12.659071,3,,,POINT (12.659071 46.1033001),2.0,Node LTS is max intersecting LTS
1875944420,46.1040028,12.6387312,3,,,POINT (12.6387312 46.1040028),2.0,Node LTS is max intersecting LTS
1875944435,46.1061989,12.6531062,4,,,POINT (12.6531062 46.1061989),4.0,Node LTS is max intersecting LTS
1875944438,46.1065071,12.6527222,3,,,POINT (12.6527222 46.1065071),3.0,Node LTS is max intersecting LTS
1875944459,46.1102682,12.6461912,3,,,POINT (12.6461912 46.1102682),3.0,Node LTS is max intersecting LTS
1875944468,46.1120814,12.6430312,4,,,POINT (12.6430312 46.1120814),3.0,Node LTS is max intersecting LTS
1875944482,46.1137822,12.661165,3,,,POINT (12.661165 46.1137822),3.0,Node LTS is max intersecting LTS
1875944496,46.1154018,12.6810948,3,,,POINT (12.6810948 46.1154018),3.0,Node LTS is max intersecting LTS
1875944506,46.1167439,12.6670815,3,,,POINT (12.6670815 46.1167439),2.0,Node LTS is max intersecting LTS
1875944507,46.1167907,12.6372371,4,,,POINT (12.6372371 46.1167907),3.0,Node LTS is max intersecting LTS
1875944520,46.1272714,12.6716083,3,,,POINT (12.6716083 46.1272714),2.0,Node LTS is max intersecting LTS
1879110733,46.0763245,12.6914455,3,,,POINT (12.6914455 46.0763245),2.0,Node LTS is max intersecting LTS
1879110737,46.0765485,12.6915995,1,,,POINT (12.6915995 46.0765485),2.0,Node LTS is max intersecting LTS
1879110801,46.0849013,12.688127,4,,,POINT (12.688127 46.0849013),3.0,Node LTS is max intersecting LTS
1879110803,46.0859351,12.7066338,1,,,POINT (12.7066338 46.0859351),,Node not found in edges
1879110804,46.0859438,12.7080266,4,,,POINT (12.7080266 46.0859438),2.0,Node LTS is max intersecting LTS
1879110805,46.0859446,12.7080415,1,,,POINT (12.7080415 46.0859446),2.0,Node LTS is max intersecting LTS
1879110809,46.0862388,12.7115945,3,,,POINT (12.7115945 46.0862388),2.0,Node LTS is max intersecting LTS
1879110821,46.0868294,12.7126756,4,,,POINT (12.7126756 46.0868294),2.0,Node LTS is max intersecting LTS
1892343159,46.118074,12.6322692,3,,,POINT (12.6322692 46.118074),3.0,Node LTS is max intersecting LTS
1892343181,46.1217875,12.6270593,3,,,POINT (12.6270593 46.1217875),3.0,Node LTS is max intersecting LTS
1894585953,46.1318536,12.6335117,3,,,POINT (12.6335117 46.1318536),3.0,Node LTS is max intersecting LTS
1894585954,46.1321087,12.6336102,3,,,POINT (12.6336102 46.1321087),3.0,Node LTS is max intersecting LTS
1894585978,46.1346253,12.6421578,3,,,POINT (12.6421578 46.1346253),3.0,Node LTS is max intersecting LTS
1894585980,46.1355033,12.6433232,3,,,POINT (12.6433232 46.1355033),1.0,Node LTS is max intersecting LTS
1894586012,46.1394083,12.6475385,4,,,POINT (12.6475385 46.1394083),2.0,Node LTS is max intersecting LTS
1894586014,46.1397668,12.6478239,3,,,POINT (12.6478239 46.1397668),2.0,Node LTS is max intersecting LTS
1902148479,46.1629957,12.6611916,3,,,POINT (12.6611916 46.1629957),4.0,Node LTS is max intersecting LTS
1902148592,46.1651601,12.6611843,3,,,POINT (12.6611843 46.1651601),4.0,Node LTS is max intersecting LTS
1945789497,46.1200916,12.6305521,3,,,POINT (12.6305521 46.1200916),3.0,Node LTS is max intersecting LTS
1946089778,46.1278127,12.6504462,3,,,POINT (12.6504462 46.1278127),3.0,Node LTS is max intersecting LTS
1946089796,46.1344604,12.6550942,3,,,POINT (12.6550942 46.1344604),2.0,Node LTS is max intersecting LTS
1946089828,46.1273921,12.6507246,3,,,POINT (12.6507246 46.1273921),3.0,Node LTS is max intersecting LTS
1946089831,46.125832,12.6500131,3,,,POINT (12.6500131 46.125832),2.0,Node LTS is max intersecting LTS
1946089893,46.1384453,12.657476,3,,,POINT (12.657476 46.1384453),2.0,Node LTS is max intersecting LTS
1946089897,46.1384448,12.6575774,3,,,POINT (12.6575774 46.1384448),3.0,Node LTS is max intersecting LTS
1946089965,46.1209127,12.6423054,3,,,POINT (12.6423054 46.1209127),2.0,Node LTS is max intersecting LTS
1946094029,46.1009244,12.6390648,3,,,POINT (12.6390648 46.1009244),2.0,Node LTS is max intersecting LTS
1947733596,46.1262746,12.683838,3,,,POINT (12.683838 46.1262746),3.0,Node LTS is max intersecting LTS
1947733609,46.1331217,12.6647474,2,,,POINT (12.6647474 46.1331217),3.0,Node LTS is max intersecting LTS
1947733632,46.1238123,12.6769246,4,,,POINT (12.6769246 46.1238123),2.0,Node LTS is max intersecting LTS
1947733635,46.1257606,12.681184,1,,,POINT (12.681184 46.1257606),,Node not found in edges
1985786541,46.1482615,12.6073272,3,,,POINT (12.6073272 46.1482615),,Node not found in edges
1985786654,46.150216,12.6001464,4,,,POINT (12.6001464 46.150216),,Node not found in edges
1992064251,46.1582387,12.6576115,1,,,POINT (12.6576115 46.1582387),3.0,Node LTS is max intersecting LTS
1992071261,46.156357,12.6552474,3,,,POINT (12.6552474 46.156357),4.0,Node LTS is max intersecting LTS
1992071282,46.1585757,12.6572254,3,,,POINT (12.6572254 46.1585757),4.0,Node LTS is max intersecting LTS
1992071289,46.1556376,12.6540286,1,,,POINT (12.6540286 46.1556376),4.0,Node LTS is max intersecting LTS
2032964496,46.0987317,12.680224,3,,,POINT (12.680224 46.0987317),4.0,Node LTS is max intersecting LTS
2032964536,46.0991484,12.6841368,3,,,POINT (12.6841368 46.0991484),4.0,Node LTS is max intersecting LTS
2049727664,46.1593795,12.6561989,3,,,POINT (12.6561989 46.1593795),4.0,Node LTS is max intersecting LTS
2049727669,46.1597759,12.6572005,3,,,POINT (12.6572005 46.1597759),3.0,Node LTS is max intersecting LTS
2078574759,46.1447936,12.6567538,1,,,POINT (12.6567538 46.1447936),2.0,Node LTS is max intersecting LTS
2078574762,46.1443327,12.6555634,1,,,POINT (12.6555634 46.1443327),2.0,Node LTS is max intersecting LTS
2078574764,46.146191,12.6598759,1,,,POINT (12.6598759 46.146191),2.0,Node LTS is max intersecting LTS
2078574772,46.138653,12.6575735,3,,,POINT (12.6575735 46.138653),3.0,Node LTS is max intersecting LTS
2078574774,46.1445483,12.6549519,1,,,POINT (12.6549519 46.1445483),2.0,Node LTS is max intersecting LTS
2078574776,46.145086,12.6554356,3,,,POINT (12.6554356 46.145086),3.0,Node LTS is max intersecting LTS
2078574783,46.1444398,12.6562355,3,,,POINT (12.6562355 46.1444398),3.0,Node LTS is max intersecting LTS
2078574787,46.1453924,12.6541839,3,,,POINT (12.6541839 46.1453924),2.0,Node LTS is max intersecting LTS
2078574789,46.1458194,12.6537932,1,,,POINT (12.6537932 46.1458194),2.0,Node LTS is max intersecting LTS
2078574818,46.1469816,12.657344,3,,,POINT (12.657344 46.1469816),2.0,Node LTS is max intersecting LTS
2099773507,46.1586377,12.6571294,3,,,POINT (12.6571294 46.1586377),4.0,Node LTS is max intersecting LTS
2099794308,46.1665804,12.6602317,3,,MV 01,POINT (12.6602317 46.1665804),4.0,Node LTS is max intersecting LTS
2099794321,46.166758,12.6602302,3,,,POINT (12.6602302 46.166758),4.0,Node LTS is max intersecting LTS
2099794379,46.1712901,12.6602378,4,,MV 01,POINT (12.6602378 46.1712901),3.0,Node LTS is max intersecting LTS
2099794439,46.1721253,12.6594849,3,,,POINT (12.6594849 46.1721253),4.0,Node LTS is max intersecting LTS
2100239004,46.1562935,12.6555273,4,,,POINT (12.6555273 46.1562935),4.0,Node LTS is max intersecting LTS
2100239025,46.1568407,12.6548185,3,,,POINT (12.6548185 46.1568407),4.0,Node LTS is max intersecting LTS
2100239235,46.1604756,12.6564371,3,,,POINT (12.6564371 46.1604756),4.0,Node LTS is max intersecting LTS
2100239257,46.1607006,12.6562641,3,,,POINT (12.6562641 46.1607006),4.0,Node LTS is max intersecting LTS
2100239320,46.1610686,12.6511066,4,,,POINT (12.6511066 46.1610686),,Node not found in edges
2100239350,46.1616269,12.649059,3,,,POINT (12.649059 46.1616269),,Node not found in edges
2100239371,46.1621827,12.6490233,5,,,POINT (12.6490233 46.1621827),4.0,Node LTS is max intersecting LTS
2100239527,46.1634925,12.658023,3,,,POINT (12.658023 46.1634925),4.0,Node LTS is max intersecting LTS
2100245175,46.1572225,12.6568115,3,,,POINT (12.6568115 46.1572225),,Node not found in edges
2100245199,46.1584321,12.6578506,3,,,POINT (12.6578506 46.1584321),,Node not found in edges
2100245202,46.1585227,12.6577476,3,,,POINT (12.6577476 46.1585227),,Node not found in edges
2100245224,46.1595327,12.6549914,3,,,POINT (12.6549914 46.1595327),,Node not found in edges
2100245230,46.159495,12.6547465,3,,,POINT (12.6547465 46.159495),,Node not found in edges
2100245234,46.1595671,12.6547366,3,,,POINT (12.6547366 46.1595671),,Node not found in edges
2100245250,46.1597727,12.6549446,3,,,POINT (12.6549446 46.1597727),,Node not found in edges
2100245273,46.1600577,12.6575742,3,,,POINT (12.6575742 46.1600577),,Node not found in edges
2100245282,46.160107,12.6572406,3,,,POINT (12.6572406 46.160107),,Node not found in edges
2100245290,46.1600732,12.6560748,3,,,POINT (12.6560748 46.1600732),,Node not found in edges
2100245304,46.160344,12.6554024,4,,,POINT (12.6554024 46.160344),,Node not found in edges
2100245447,46.1622872,12.6491371,3,,,POINT (12.6491371 46.1622872),,Node not found in edges
2100245581,46.1632266,12.6504582,3,,,POINT (12.6504582 46.1632266),,Node not found in edges
2100245625,46.1639573,12.6527718,3,,,POINT (12.6527718 46.1639573),,Node not found in edges
2100245644,46.1640335,12.6529961,3,,,POINT (12.6529961 46.1640335),,Node not found in edges
2100245652,46.1640613,12.6531011,3,,,POINT (12.6531011 46.1640613),,Node not found in edges
2100245690,46.1642061,12.6534267,3,,,POINT (12.6534267 46.1642061),,Node not found in edges
2100245697,46.164317,12.6580088,3,,,POINT (12.6580088 46.164317),,Node not found in edges
2100245730,46.1647336,12.6544953,3,,,POINT (12.6544953 46.1647336),,Node not found in edges
2100246042,46.1709957,12.6593784,3,,,POINT (12.6593784 46.1709957),,Node not found in edges
2100246058,46.1711976,12.6592497,3,,,POINT (12.6592497 46.1711976),,Node not found in edges
2100262633,46.1587119,12.6590489,3,,,POINT (12.6590489 46.1587119),4.0,Node LTS is max intersecting LTS
2100262641,46.1593747,12.6590626,3,,,POINT (12.6590626 46.1593747),,Node not found in edges
2100262655,46.1603633,12.6580657,3,,,POINT (12.6580657 46.1603633),,Node not found in edges
2133633357,46.1268027,12.6222902,3,,,POINT (12.6222902 46.1268027),2.0,Node LTS is max intersecting LTS
2133633366,46.1271146,12.621922,3,,,POINT (12.621922 46.1271146),4.0,Node LTS is max intersecting LTS
2133633388,46.1291831,12.6234093,3,,,POINT (12.6234093 46.1291831),2.0,Node LTS is max intersecting LTS
2133633396,46.1301872,12.6211284,3,,,POINT (12.6211284 46.1301872),4.0,Node LTS is max intersecting LTS
2133633406,46.1308345,12.6215576,3,,,POINT (12.6215576 46.1308345),2.0,Node LTS is max intersecting LTS
2142825976,46.0943818,12.6971304,3,,,POINT (12.6971304 46.0943818),2.0,Node LTS is max intersecting LTS
2142825978,46.0954954,12.6975235,1,,,POINT (12.6975235 46.0954954),2.0,Node LTS is max intersecting LTS
2142825981,46.094177,12.6931811,3,,,POINT (12.6931811 46.094177),2.0,Node LTS is max intersecting LTS
2142825984,46.0932113,12.6942727,1,,,POINT (12.6942727 46.0932113),2.0,Node LTS is max intersecting LTS
2142845497,46.0987119,12.660173,3,,,POINT (12.660173 46.0987119),,Node not found in edges
2142857625,46.1204243,12.6845949,3,,,POINT (12.6845949 46.1204243),2.0,Node LTS is max intersecting LTS
2142857627,46.115322,12.6833308,3,,,POINT (12.6833308 46.115322),2.0,Node LTS is max intersecting LTS
2142857630,46.1198201,12.6822075,4,,,POINT (12.6822075 46.1198201),3.0,Node LTS is max intersecting LTS
2142857636,46.1151634,12.6810352,3,,,POINT (12.6810352 46.1151634),3.0,Node LTS is max intersecting LTS
2142859863,46.1136338,12.66139,3,,,POINT (12.66139 46.1136338),3.0,Node LTS is max intersecting LTS
2142859865,46.1339352,12.6633286,3,,,POINT (12.6633286 46.1339352),3.0,Node LTS is max intersecting LTS
2142859871,46.1323217,12.6603376,3,,,POINT (12.6603376 46.1323217),2.0,Node LTS is max intersecting LTS
2142859877,46.1295192,12.6599426,3,,,POINT (12.6599426 46.1295192),2.0,Node LTS is max intersecting LTS
