osmid,y,x,street_count,highway,geometry,lts,message
477359072,45.8905902,11.0840815,4,,POINT (11.0840815 45.8905902),3.0,Node LTS is max intersecting LTS
477359083,45.8896056,11.0868238,3,,POINT (11.0868238 45.8896056),3.0,Node LTS is max intersecting LTS
482710679,45.8432549,11.0115844,4,,POINT (11.0115844 45.8432549),2.0,Node LTS is max intersecting LTS
482710681,45.8432153,11.0123232,3,,POINT (11.0123232 45.8432153),4.0,Node LTS is max intersecting LTS
482710694,45.8408177,11.0079998,3,,POINT (11.0079998 45.8408177),3.0,Node LTS is max intersecting LTS
489881658,45.9039729,11.0364656,4,,POINT (11.0364656 45.9039729),4.0,Node LTS is max intersecting LTS
489881660,45.9040042,11.0363866,4,,POINT (11.0363866 45.9040042),3.0,Node LTS is max intersecting LTS
489881686,45.9039234,11.035047,2,,POINT (11.035047 45.9039234),3.0,Node LTS is max intersecting LTS
489881695,45.9040223,11.0363428,1,,POINT (11.0363428 45.9040223),3.0,Node LTS is max intersecting LTS
489881700,45.9048908,11.0373715,3,,POINT (11.0373715 45.9048908),4.0,Node LTS is max intersecting LTS
489881704,45.9049392,11.037317,3,,POINT (11.037317 45.9049392),3.0,Node LTS is max intersecting LTS
489881711,45.9050314,11.0372767,3,,POINT (11.0372767 45.9050314),3.0,Node LTS is max intersecting LTS
489881750,45.9074055,11.0389655,3,,POINT (11.0389655 45.9074055),3.0,Node LTS is max intersecting LTS
489881752,45.9074904,11.0389938,1,,POINT (11.0389938 45.9074904),2.0,Node LTS is max intersecting LTS
489881755,45.9061229,11.0382904,1,,POINT (11.0382904 45.9061229),2.0,Node LTS is max intersecting LTS
489881757,45.9055445,11.0379697,3,,POINT (11.0379697 45.9055445),3.0,Node LTS is max intersecting LTS
489881761,45.9054184,11.0381664,1,,POINT (11.0381664 45.9054184),,Node not found in edges
493931025,45.8921035,11.0837014,4,,POINT (11.0837014 45.8921035),2.0,Node LTS is max intersecting LTS
493931035,45.8918869,11.0817407,3,,POINT (11.0817407 45.8918869),2.0,Node LTS is max intersecting LTS
493931042,45.8924349,11.0821318,1,,POINT (11.0821318 45.8924349),2.0,Node LTS is max intersecting LTS
493931051,45.8914012,11.0831708,3,,POINT (11.0831708 45.8914012),2.0,Node LTS is max intersecting LTS
493931671,45.8969261,11.0751487,4,,POINT (11.0751487 45.8969261),,Node not found in edges
493931732,45.8976789,11.0690859,3,,POINT (11.0690859 45.8976789),,Node not found in edges
493933060,45.8925637,11.0664917,3,,POINT (11.0664917 45.8925637),3.0,Node LTS is max intersecting LTS
493933064,45.8921404,11.0665408,3,,POINT (11.0665408 45.8921404),3.0,Node LTS is max intersecting LTS
493933073,45.8932605,11.0630825,3,,POINT (11.0630825 45.8932605),2.0,Node LTS is max intersecting LTS
493933077,45.8928364,11.0627158,3,,POINT (11.0627158 45.8928364),,Node not found in edges
503302730,45.8680125,11.0434025,3,,POINT (11.0434025 45.8680125),3.0,Node LTS is max intersecting LTS
503304948,45.8680505,11.0435388,1,,POINT (11.0435388 45.8680505),3.0,Node LTS is max intersecting LTS
503309143,45.8718081,11.0440258,3,,POINT (11.0440258 45.8718081),,Node not found in edges
503309168,45.8725796,11.043487,3,,POINT (11.043487 45.8725796),,Node not found in edges
503309172,45.8727546,11.0432395,1,,POINT (11.0432395 45.8727546),,Node not found in edges
503309179,45.8728763,11.0434893,3,,POINT (11.0434893 45.8728763),,Node not found in edges
503309180,45.8728255,11.0435147,3,,POINT (11.0435147 45.8728255),,Node not found in edges
503309192,45.8722403,11.0424414,3,,POINT (11.0424414 45.8722403),,Node not found in edges
503309206,45.8744669,11.0420555,4,,POINT (11.0420555 45.8744669),,Node not found in edges
503310340,45.8763757,11.0396305,3,,POINT (11.0396305 45.8763757),,Node not found in edges
503310356,45.875604,11.0378656,3,,POINT (11.0378656 45.875604),2.0,Node LTS is max intersecting LTS
503318305,45.8616709,11.0369514,3,,POINT (11.0369514 45.8616709),3.0,Node LTS is max intersecting LTS
503318337,45.8657972,11.0364863,3,,POINT (11.0364863 45.8657972),2.0,Node LTS is max intersecting LTS
512410782,45.8414466,11.0117206,1,,POINT (11.0117206 45.8414466),2.0,Node LTS is max intersecting LTS
512410787,45.8378237,11.0104269,3,,POINT (11.0104269 45.8378237),3.0,Node LTS is max intersecting LTS
512410791,45.8374499,11.0105094,3,,POINT (11.0105094 45.8374499),3.0,Node LTS is max intersecting LTS
512410796,45.8363083,11.0107338,3,,POINT (11.0107338 45.8363083),4.0,Node LTS is max intersecting LTS
512410814,45.8353194,11.0106877,3,,POINT (11.0106877 45.8353194),2.0,Node LTS is max intersecting LTS
512410816,45.836009,11.0108346,3,,POINT (11.0108346 45.836009),2.0,Node LTS is max intersecting LTS
512410817,45.8360195,11.010694,3,,POINT (11.010694 45.8360195),4.0,Node LTS is max intersecting LTS
512410819,45.8359753,11.0111383,1,,POINT (11.0111383 45.8359753),2.0,Node LTS is max intersecting LTS
512410833,45.8321392,11.0112125,1,,POINT (11.0112125 45.8321392),3.0,Node LTS is max intersecting LTS
512410839,45.8401317,11.0096812,3,,POINT (11.0096812 45.8401317),3.0,Node LTS is max intersecting LTS
512410845,45.8406699,11.0109975,3,,POINT (11.0109975 45.8406699),3.0,Node LTS is max intersecting LTS
512410870,45.8411112,11.0101496,4,,POINT (11.0101496 45.8411112),3.0,Node LTS is max intersecting LTS
512410887,45.8421793,11.0095841,3,,POINT (11.0095841 45.8421793),3.0,Node LTS is max intersecting LTS
512410890,45.8403817,11.0093971,3,,POINT (11.0093971 45.8403817),3.0,Node LTS is max intersecting LTS
512410893,45.8396986,11.0097439,3,,POINT (11.0097439 45.8396986),3.0,Node LTS is max intersecting LTS
514619223,45.8558661,11.0020444,3,,POINT (11.0020444 45.8558661),3.0,Node LTS is max intersecting LTS
514619229,45.8560135,11.00227,4,,POINT (11.00227 45.8560135),,Node not found in edges
514619231,45.8561076,11.0021493,3,,POINT (11.0021493 45.8561076),,Node not found in edges
514619243,45.8570279,11.0021702,3,,POINT (11.0021702 45.8570279),,Node not found in edges
514619257,45.855763,11.0022981,3,,POINT (11.0022981 45.855763),3.0,Node LTS is max intersecting LTS
514619261,45.8549581,11.0024021,1,,POINT (11.0024021 45.8549581),,Node not found in edges
514619263,45.8557896,11.0022941,4,,POINT (11.0022941 45.8557896),3.0,Node LTS is max intersecting LTS
519225234,45.8809825,11.0452359,3,,POINT (11.0452359 45.8809825),2.0,Node LTS is max intersecting LTS
519225245,45.880902,11.0444897,3,,POINT (11.0444897 45.880902),2.0,Node LTS is max intersecting LTS
519225292,45.8839197,11.0446162,3,,POINT (11.0446162 45.8839197),2.0,Node LTS is max intersecting LTS
519240214,45.8854884,11.0452372,3,,POINT (11.0452372 45.8854884),3.0,Node LTS is max intersecting LTS
519240216,45.885633,11.0452112,3,,POINT (11.0452112 45.885633),3.0,Node LTS is max intersecting LTS
519240218,45.8856469,11.0453373,3,,POINT (11.0453373 45.8856469),3.0,Node LTS is max intersecting LTS
519251186,45.8622252,11.0604247,3,,POINT (11.0604247 45.8622252),2.0,Node LTS is max intersecting LTS
519251188,45.8616477,11.0567354,3,,POINT (11.0567354 45.8616477),,Node not found in edges
519251255,45.862729,11.0483658,3,,POINT (11.0483658 45.862729),,Node not found in edges
519251346,45.863325,11.038994,3,,POINT (11.038994 45.863325),,Node not found in edges
519251364,45.8638769,11.0386046,3,,POINT (11.0386046 45.8638769),3.0,Node LTS is max intersecting LTS
520647400,45.9011369,11.0363237,4,,POINT (11.0363237 45.9011369),3.0,Node LTS is max intersecting LTS
520648964,45.8999818,11.0372218,3,crossing,POINT (11.0372218 45.8999818),3.0,Node LTS is max intersecting LTS
520648968,45.9001821,11.0370568,1,,POINT (11.0370568 45.9001821),,Node not found in edges
526804416,45.9130948,11.0445688,3,,POINT (11.0445688 45.9130948),3.0,Node LTS is max intersecting LTS
526804417,45.9138021,11.0434909,3,,POINT (11.0434909 45.9138021),3.0,Node LTS is max intersecting LTS
526804418,45.9134091,11.0440943,3,,POINT (11.0440943 45.9134091),3.0,Node LTS is max intersecting LTS
526804425,45.9149349,11.0461643,1,,POINT (11.0461643 45.9149349),2.0,Node LTS is max intersecting LTS
526804429,45.9109639,11.0404474,3,,POINT (11.0404474 45.9109639),3.0,Node LTS is max intersecting LTS
526804430,45.9109447,11.0403237,2,,POINT (11.0403237 45.9109447),3.0,Node LTS is max intersecting LTS
526804437,45.9136664,11.0452816,3,,POINT (11.0452816 45.9136664),3.0,Node LTS is max intersecting LTS
526804438,45.9138177,11.0450431,1,,POINT (11.0450431 45.9138177),3.0,Node LTS is max intersecting LTS
526806208,45.85418,11.001929,1,,POINT (11.001929 45.85418),,Node not found in edges
528205742,45.8688628,11.040517,3,,POINT (11.040517 45.8688628),3.0,Node LTS is max intersecting LTS
528205752,45.8688546,11.0390177,4,,POINT (11.0390177 45.8688546),3.0,Node LTS is max intersecting LTS
528205765,45.8698353,11.0365005,3,,POINT (11.0365005 45.8698353),3.0,Node LTS is max intersecting LTS
528207709,45.8682995,11.0474301,3,,POINT (11.0474301 45.8682995),,Node not found in edges
528220514,45.8754693,11.0411262,3,,POINT (11.0411262 45.8754693),3.0,Node LTS is max intersecting LTS
528220531,45.8758995,11.0416032,3,,POINT (11.0416032 45.8758995),3.0,Node LTS is max intersecting LTS
528220533,45.8757703,11.0408131,3,,POINT (11.0408131 45.8757703),2.0,Node LTS is max intersecting LTS
528227537,45.8789978,11.0406316,3,,POINT (11.0406316 45.8789978),2.0,Node LTS is max intersecting LTS
528227596,45.8796198,11.0385017,3,,POINT (11.0385017 45.8796198),2.0,Node LTS is max intersecting LTS
528238959,45.8834546,11.0340449,3,,POINT (11.0340449 45.8834546),1.0,Node LTS is max intersecting LTS
528238967,45.8842741,11.0382352,4,crossing,POINT (11.0382352 45.8842741),2.0,Node LTS is max intersecting LTS
528238974,45.8852833,11.0409012,4,,POINT (11.0409012 45.8852833),2.0,Node LTS is max intersecting LTS
528238985,45.886327,11.0438597,3,,POINT (11.0438597 45.886327),1.0,Node LTS is max intersecting LTS
528238987,45.8866578,11.0440143,4,,POINT (11.0440143 45.8866578),1.0,Node LTS is max intersecting LTS
539133968,45.894063,11.061906,3,,POINT (11.061906 45.894063),,Node not found in edges
539133974,45.893777,11.0623,3,,POINT (11.0623 45.893777),,Node not found in edges
539133980,45.8946367,11.0583555,3,,POINT (11.0583555 45.8946367),3.0,Node LTS is max intersecting LTS
539134003,45.8951683,11.0575035,3,,POINT (11.0575035 45.8951683),3.0,Node LTS is max intersecting LTS
540359243,45.8882949,11.0451309,3,,POINT (11.0451309 45.8882949),1.0,Node LTS is max intersecting LTS
540359247,45.8884713,11.0451915,3,,POINT (11.0451915 45.8884713),1.0,Node LTS is max intersecting LTS
541013203,45.8941252,11.0363825,3,,POINT (11.0363825 45.8941252),3.0,Node LTS is max intersecting LTS
541013210,45.89612,11.0370878,3,,POINT (11.0370878 45.89612),2.0,Node LTS is max intersecting LTS
544055673,45.8928831,11.0333876,3,,POINT (11.0333876 45.8928831),2.0,Node LTS is max intersecting LTS
544233095,45.8970129,11.062759,3,,POINT (11.062759 45.8970129),3.0,Node LTS is max intersecting LTS
544235787,45.896155,11.0595156,3,,POINT (11.0595156 45.896155),2.0,Node LTS is max intersecting LTS
544237723,45.8937689,11.0626353,1,,POINT (11.0626353 45.8937689),2.0,Node LTS is max intersecting LTS
544253074,45.905142,11.0517676,4,,POINT (11.0517676 45.905142),2.0,Node LTS is max intersecting LTS
544253081,45.905448,11.0514329,3,,POINT (11.0514329 45.905448),2.0,Node LTS is max intersecting LTS
544253093,45.9054856,11.0513777,3,,POINT (11.0513777 45.9054856),,Node not found in edges
544253102,45.9081772,11.0517558,4,,POINT (11.0517558 45.9081772),2.0,Node LTS is max intersecting LTS
544253128,45.9072308,11.0506701,3,,POINT (11.0506701 45.9072308),,Node not found in edges
544253144,45.9029492,11.0525027,1,,POINT (11.0525027 45.9029492),2.0,Node LTS is max intersecting LTS
544253148,45.9035389,11.0523344,4,,POINT (11.0523344 45.9035389),2.0,Node LTS is max intersecting LTS
544253157,45.9035313,11.0525103,3,,POINT (11.0525103 45.9035313),,Node not found in edges
544253203,45.9016371,11.0552742,3,,POINT (11.0552742 45.9016371),2.0,Node LTS is max intersecting LTS
544253210,45.9021854,11.0551378,3,,POINT (11.0551378 45.9021854),,Node not found in edges
544253223,45.9041976,11.052889,3,,POINT (11.052889 45.9041976),2.0,Node LTS is max intersecting LTS
544253230,45.9041324,11.0527803,3,,POINT (11.0527803 45.9041324),2.0,Node LTS is max intersecting LTS
544253235,45.9042426,11.0523397,3,,POINT (11.0523397 45.9042426),3.0,Node LTS is max intersecting LTS
544253254,45.9042723,11.0529424,3,,POINT (11.0529424 45.9042723),3.0,Node LTS is max intersecting LTS
544253255,45.9040944,11.0534953,3,,POINT (11.0534953 45.9040944),,Node not found in edges
544253271,45.9038005,11.0544565,3,,POINT (11.0544565 45.9038005),,Node not found in edges
544253273,45.903905,11.0543416,3,,POINT (11.0543416 45.903905),,Node not found in edges
544253330,45.907553,11.0532477,4,,POINT (11.0532477 45.907553),2.0,Node LTS is max intersecting LTS
544253331,45.9076822,11.0529456,3,,POINT (11.0529456 45.9076822),2.0,Node LTS is max intersecting LTS
544253341,45.9070406,11.0541033,4,,POINT (11.0541033 45.9070406),,Node not found in edges
544253392,45.9098941,11.054226,3,,POINT (11.054226 45.9098941),,Node not found in edges
544258440,45.9017933,11.0465831,3,,POINT (11.0465831 45.9017933),2.0,Node LTS is max intersecting LTS
544258449,45.9035061,11.0485784,3,,POINT (11.0485784 45.9035061),,Node not found in edges
544786552,45.905662,11.0447067,1,,POINT (11.0447067 45.905662),,Node not found in edges
544786556,45.9060857,11.0444407,3,,POINT (11.0444407 45.9060857),2.0,Node LTS is max intersecting LTS
549290220,45.8950717,11.0325872,3,,POINT (11.0325872 45.8950717),2.0,Node LTS is max intersecting LTS
549290223,45.8950355,11.0324582,3,,POINT (11.0324582 45.8950355),,Node not found in edges
549290280,45.8955703,11.0318725,3,,POINT (11.0318725 45.8955703),,Node not found in edges
549290283,45.8956724,11.0319802,3,,POINT (11.0319802 45.8956724),2.0,Node LTS is max intersecting LTS
549292393,45.8953784,11.0311001,1,,POINT (11.0311001 45.8953784),1.0,Node LTS is max intersecting LTS
549292398,45.8949781,11.0326743,3,,POINT (11.0326743 45.8949781),2.0,Node LTS is max intersecting LTS
550478225,45.8127233,11.053495,3,,POINT (11.053495 45.8127233),2.0,Node LTS is max intersecting LTS
550498029,45.8528627,11.0067323,1,,POINT (11.0067323 45.8528627),2.0,Node LTS is max intersecting LTS
550498043,45.8535255,11.0093848,3,,POINT (11.0093848 45.8535255),2.0,Node LTS is max intersecting LTS
550498046,45.8534765,11.0099847,3,,POINT (11.0099847 45.8534765),2.0,Node LTS is max intersecting LTS
550498057,45.8522662,11.0111816,3,,POINT (11.0111816 45.8522662),3.0,Node LTS is max intersecting LTS
550498062,45.8520703,11.0116289,3,,POINT (11.0116289 45.8520703),3.0,Node LTS is max intersecting LTS
550498065,45.8517039,11.0120219,3,,POINT (11.0120219 45.8517039),3.0,Node LTS is max intersecting LTS
550498101,45.8566974,11.0098959,3,,POINT (11.0098959 45.8566974),2.0,Node LTS is max intersecting LTS
550498110,45.8559303,11.0093277,4,,POINT (11.0093277 45.8559303),3.0,Node LTS is max intersecting LTS
550506100,45.8795228,11.0233257,4,,POINT (11.0233257 45.8795228),2.0,Node LTS is max intersecting LTS
550506106,45.8807958,11.0223245,4,,POINT (11.0223245 45.8807958),1.0,Node LTS is max intersecting LTS
559244545,45.8855534,11.090555,4,,POINT (11.090555 45.8855534),,Node not found in edges
560922533,45.9065486,11.054825,4,,POINT (11.054825 45.9065486),2.0,Node LTS is max intersecting LTS
560926771,45.9050314,11.0473006,3,,POINT (11.0473006 45.9050314),,Node not found in edges
560926773,45.9053601,11.0474516,3,,POINT (11.0474516 45.9053601),,Node not found in edges
560926791,45.9089309,11.0476459,4,,POINT (11.0476459 45.9089309),2.0,Node LTS is max intersecting LTS
560926810,45.9097079,11.0496828,3,,POINT (11.0496828 45.9097079),,Node not found in edges
560927346,45.9086544,11.0521594,3,,POINT (11.0521594 45.9086544),2.0,Node LTS is max intersecting LTS
560928357,45.9098359,11.0484427,3,,POINT (11.0484427 45.9098359),,Node not found in edges
560929332,45.9036786,11.0559587,3,,POINT (11.0559587 45.9036786),2.0,Node LTS is max intersecting LTS
560929335,45.9046512,11.0561874,3,,POINT (11.0561874 45.9046512),2.0,Node LTS is max intersecting LTS
560930581,45.9041643,11.0601105,3,,POINT (11.0601105 45.9041643),3.0,Node LTS is max intersecting LTS
560930603,45.9068841,11.0588289,3,,POINT (11.0588289 45.9068841),3.0,Node LTS is max intersecting LTS
560930607,45.9070873,11.0593429,3,,POINT (11.0593429 45.9070873),3.0,Node LTS is max intersecting LTS
560931937,45.9056664,11.0509912,3,,POINT (11.0509912 45.9056664),,Node not found in edges
560931979,45.9033547,11.0538698,3,,POINT (11.0538698 45.9033547),,Node not found in edges
560931982,45.9017081,11.0551911,3,,POINT (11.0551911 45.9017081),,Node not found in edges
560931989,45.9035602,11.0550986,3,,POINT (11.0550986 45.9035602),3.0,Node LTS is max intersecting LTS
560931992,45.9039867,11.0534789,4,,POINT (11.0534789 45.9039867),,Node not found in edges
560931994,45.9041081,11.0532231,3,,POINT (11.0532231 45.9041081),,Node not found in edges
560932004,45.9041732,11.0538173,3,,POINT (11.0538173 45.9041732),,Node not found in edges
560932021,45.9077798,11.0527378,3,,POINT (11.0527378 45.9077798),2.0,Node LTS is max intersecting LTS
560933766,45.9089087,11.0522463,3,,POINT (11.0522463 45.9089087),2.0,Node LTS is max intersecting LTS
560933798,45.9098826,11.0530337,3,,POINT (11.0530337 45.9098826),2.0,Node LTS is max intersecting LTS
560933803,45.9102729,11.0535924,3,,POINT (11.0535924 45.9102729),2.0,Node LTS is max intersecting LTS
560933808,45.9100213,11.0542058,3,,POINT (11.0542058 45.9100213),,Node not found in edges
560933813,45.9102997,11.0537206,3,,POINT (11.0537206 45.9102997),2.0,Node LTS is max intersecting LTS
562876372,45.89472,11.0615799,3,,POINT (11.0615799 45.89472),,Node not found in edges
562876380,45.895097,11.0614785,3,,POINT (11.0614785 45.895097),,Node not found in edges
562876386,45.8954594,11.0617203,3,,POINT (11.0617203 45.8954594),,Node not found in edges
562878759,45.8979304,11.0618551,3,,POINT (11.0618551 45.8979304),3.0,Node LTS is max intersecting LTS
