u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
311329375,311329386,0,2.83471e+07,,,track,,"LINESTRING (666476.5674142672 5098483.322063347, 666465.344395315 5098504.788939653, 666462.1810785237 5098526.684869828, 666470.6361055349 5098547.738427987, 666481.6691801585 5098603.518261518, 666482.8901137976 5098614.803253328)",137.269,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311329375,311329073,0,1.37383e+08,,,track,,"LINESTRING (666476.5674142672 5098483.322063347, 666502.3321572121 5098500.7407142045, 666513.9644152117 5098518.300031926, 666521.6268269763 5098525.40067001, 666525.9462790622 5098536.391399264, 666534.1963580102 5098545.820604934, 666575.816851964 5098571.818170357, 666583.3301446901 5098587.86531831, 666586.6162768408 5098615.00569256)",180.891,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311329375,1507192776,0,1.37383e+08,,,track,,"LINESTRING (666476.5674142672 5098483.322063347, 666454.7589766276 5098462.241233269, 666431.4943983486 5098433.983031139, 666401.7583402082 5098397.244559103, 666388.4052856723 5098346.438993248, 666379.2153340073 5098323.319921898, 666357.0490089952 5098302.263180233, 666330.4495387687 5098281.2869707495, 666242.2016624929 5098236.054177284, 666209.4954191297 5098235.827718143, 666152.920529339 5098284.23500799, 666147.5332625904 5098291.839335442)",471.088,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311329386,311329375,0,2.83471e+07,,,track,,"LINESTRING (666482.8901137976 5098614.803253328, 666481.6691801585 5098603.518261518, 666470.6361055349 5098547.738427987, 666462.1810785237 5098526.684869828, 666465.344395315 5098504.788939653, 666476.5674142672 5098483.322063347)",137.269,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311330270,311062182,0,2.83471e+07,,['Via Pia Zambotti'],track,,"LINESTRING (666055.2874661095 5099108.31010411, 666013.3283003666 5099098.395345726)",43.0,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311330534,311330544,0,2.83471e+07,,,track,,"LINESTRING (665842.7137972002 5099539.485100135, 665858.3239220524 5099543.619090951, 665888.9372735317 5099557.452350816, 665925.623411792 5099562.043106611, 665948.3237358398 5099566.601860948, 666008.0467180659 5099584.52243879, 666013.4857230759 5099586.1589472145)",177.442,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311330534,8145687059,0,2.83471e+07,,,track,,"LINESTRING (665842.7137972002 5099539.485100135, 665831.5016542596 5099544.87585427, 665828.6351948755 5099547.500468897)",16.296,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311330544,311330534,0,2.83471e+07,,,track,,"LINESTRING (666013.4857230759 5099586.1589472145, 666008.0467180659 5099584.52243879, 665948.3237358398 5099566.601860948, 665925.623411792 5099562.043106611, 665888.9372735317 5099557.452350816, 665858.3239220524 5099543.619090951, 665842.7137972002 5099539.485100135)",177.442,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311330544,310994310,0,2.65626e+08,,['Via Pia Zambotti'],residential,['40'],"LINESTRING (666013.4857230759 5099586.1589472145, 666018.7669675789 5099605.425225447, 666028.4284910123 5099641.465193392, 666037.9469903368 5099682.804877622, 666046.3208739262 5099717.475945501, 666060.0355256392 5099755.693332553)",176.014,m5,2,1,,,2.0,40.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
311330544,442079958,0,2.65626e+08,,['Via Pia Zambotti'],residential,['40'],"LINESTRING (666013.4857230759 5099586.1589472145, 666010.8977373512 5099576.727363499, 665996.2754629059 5099546.869052669, 665980.3391879539 5099515.185284661, 665975.0290513095 5099494.684115827, 665982.2221460001 5099482.102776262, 665995.4531561437 5099468.194303415)",133.323,m5,2,1,,,2.0,40.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
311331162,311332215,0,8.00736e+08,,,track,,"LINESTRING (665621.2803426262 5099576.965895193, 665616.2207766271 5099583.678825744)",8.401,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311331162,311332208,0,8.00736e+08,,,track,,"LINESTRING (665621.2803426262 5099576.965895193, 665626.9273766733 5099576.917638224, 665637.9135891086 5099585.963395223, 665650.0929259902 5099590.671691631, 665663.6874478419 5099591.137455073, 665674.2783264514 5099594.724573106, 665680.418779524 5099600.515743327)",66.015,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311331162,4612019054,0,8.751e+08,,,track,,"LINESTRING (665621.2803426262 5099576.965895193, 665624.2248654653 5099546.958396476, 665624.0302124401 5099529.719470152, 665624.7985537032 5099525.915366773, 665627.2366991398 5099513.872882271)",63.586,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311331311,311331312,0,2.83472e+07,,['Via Pia Zambotti'],residential,,"LINESTRING (666003.7568908008 5099412.113823132, 666013.9443140647 5099442.452979265)",32.006,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
311331312,311331311,0,2.83472e+07,,['Via Pia Zambotti'],residential,,"LINESTRING (666013.9443140647 5099442.452979265, 666003.7568908008 5099412.113823132)",32.006,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
311331312,442079958,0,2.65626e+08,,['Via Pia Zambotti'],residential,['40'],"LINESTRING (666013.9443140647 5099442.452979265, 666003.7734801631 5099456.032518441, 665995.4531561437 5099468.194303415)",31.683,m5,2,1,,,2.0,40.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
311331312,311062186,0,2.65626e+08,,['Via Pia Zambotti'],residential,['40'],"LINESTRING (666013.9443140647 5099442.452979265, 666017.5599473153 5099431.86552505, 666018.7899161704 5099415.543302323, 666021.2028913995 5099393.260075548, 666026.9848209779 5099372.70209688, 666033.5501845542 5099340.034910847, 666035.9102131807 5099310.812289445, 666034.6645063048 5099292.955679855, 666031.855759714 5099267.863236625, 666022.5427620611 5099218.579410712, 666011.5128439146 5099189.885341542, 666003.639610866 5099170.504766978, 665994.6145980597 5099147.590824283, 665992.189399607 5099129.2354692845, 665991.4735642443 5099125.046725779)",326.407,m5,2,1,,,2.0,40.0,"Setting LTS to 2 because maxspeed is up to 40 km/h, 3 or fewer lanes and highway='residential'.","mixed traffic, speed $\leq$ 40 km/h, highway $=$ ""residential"", $\leq$ 3 lanes"
311332173,669946645,0,8.00736e+08,,,track,,"LINESTRING (665518.2205963403 5099827.4856635565, 665525.1981260022 5099824.315432961)",7.647,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332173,1744777209,0,8.00736e+08,,,track,,"LINESTRING (665518.2205963403 5099827.4856635565, 665505.786952545 5099831.965775112, 665503.281634929 5099836.434788255, 665502.5086750862 5099846.465141824, 665501.4414900026 5099861.679929602, 665495.6270333669 5099880.069321709, 665491.9375838151 5099896.614565291, 665490.4317509168 5099924.98187603, 665491.2408468911 5099943.86060765, 665495.597187099 5099961.85625086, 665496.3149008413 5099983.8457114445, 665495.495912428 5099996.165242455, 665481.0653543706 5100019.637716691, 665481.2899706957 5100034.331301035, 665485.4843967352 5100041.637704348)",230.753,m15,2,22,7.917171816880045,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332173,311332181,0,1.10166e+09,,,track,,"LINESTRING (665518.2205963403 5099827.4856635565, 665525.8374593264 5099833.950127523, 665525.4627397024 5099843.568681981, 665522.2498851165 5099858.225458333, 665522.6329419343 5099864.717845048, 665529.9894915652 5099869.34076587, 665535.1602118948 5099867.411725012, 665539.7924171793 5099863.333457317, 665551.3851286032 5099850.38073952, 665563.3959553886 5099838.5844898475)",95.646,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332181,311332193,0,1.10166e+09,,,track,,"LINESTRING (665563.3959553886 5099838.5844898475, 665568.3867937493 5099832.1142859785, 665579.7510787944 5099830.540830548, 665593.4899191399 5099829.075725955, 665607.3119578192 5099823.365616581, 665622.3813618678 5099812.741347135, 665634.2104165948 5099799.361506925, 665648.1200186003 5099786.082128608, 665656.126965798 5099779.770954669, 665672.6793588317 5099774.768191033, 665680.0584540662 5099767.328302265, 665678.8220040352 5099760.034641391, 665678.1330355383 5099754.2678297395)",154.874,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332181,311332173,0,1.10166e+09,,,track,,"LINESTRING (665563.3959553886 5099838.5844898475, 665551.3851286032 5099850.38073952, 665539.7924171793 5099863.333457317, 665535.1602118948 5099867.411725012, 665529.9894915652 5099869.34076587, 665522.6329419343 5099864.717845048, 665522.2498851165 5099858.225458333, 665525.4627397024 5099843.568681981, 665525.8374593264 5099833.950127523, 665518.2205963403 5099827.4856635565)",95.646,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332193,1744777144,0,8.00736e+08,,,track,,"LINESTRING (665678.1330355383 5099754.2678297395, 665674.9967190162 5099731.523905147, 665674.7710009625 5099716.885861431, 665673.7552978224 5099705.128497675, 665670.7666407062 5099694.7412253, 665665.6947883631 5099686.655037194, 665660.0057510108 5099679.919828343)",78.578,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332193,311332181,0,1.10166e+09,,,track,,"LINESTRING (665678.1330355383 5099754.2678297395, 665678.8220040352 5099760.034641391, 665680.0584540662 5099767.328302265, 665672.6793588317 5099774.768191033, 665656.126965798 5099779.770954669, 665648.1200186003 5099786.082128608, 665634.2104165948 5099799.361506925, 665622.3813618678 5099812.741347135, 665607.3119578192 5099823.365616581, 665593.4899191399 5099829.075725955, 665579.7510787944 5099830.540830548, 665568.3867937493 5099832.1142859785, 665563.3959553886 5099838.5844898475)",154.874,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332208,311331162,0,8.00736e+08,,,track,,"LINESTRING (665680.418779524 5099600.515743327, 665674.2783264514 5099594.724573106, 665663.6874478419 5099591.137455073, 665650.0929259902 5099590.671691631, 665637.9135891086 5099585.963395223, 665626.9273766733 5099576.917638224, 665621.2803426262 5099576.965895193)",66.015,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332208,1744777144,0,8.00736e+08,,,track,,"LINESTRING (665680.418779524 5099600.515743327, 665681.2056928047 5099614.1570981955, 665678.6201925247 5099623.03794359, 665668.4431030519 5099629.980063644, 665658.4295771053 5099635.736918224, 665647.5144048778 5099639.60162404, 665641.483901079 5099643.831224383, 665639.6681296296 5099647.707219037, 665640.5156266743 5099655.068234478, 665652.6733154615 5099671.228032593, 665660.0057510108 5099679.919828343)",108.914,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332215,311332216,0,8.00736e+08,,,track,,"LINESTRING (665616.2207766271 5099583.678825744, 665616.6456936565 5099596.387592665)",12.721,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332215,311331162,0,8.00736e+08,,,track,,"LINESTRING (665616.2207766271 5099583.678825744, 665621.2803426262 5099576.965895193)",8.401,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332216,311332215,0,8.00736e+08,,,track,,"LINESTRING (665616.6456936565 5099596.387592665, 665616.2207766271 5099583.678825744)",12.721,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332216,1744777151,0,8.00736e+08,,,track,,"LINESTRING (665616.6456936565 5099596.387592665, 665608.9928820739 5099604.498429783, 665597.5320863903 5099620.300949538, 665588.4557322616 5099633.832717262, 665586.3513637016 5099639.802363908, 665580.6958959431 5099644.486846302, 665572.4332498087 5099656.272671103, 665566.4349781383 5099666.507202158, 665564.1322240997 5099674.383904506, 665565.7647419864 5099678.18585216, 665569.1454238221 5099684.080608237)",105.982,m15,2,22,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332252,311332257,0,8.00736e+08,,,track,,"LINESTRING (665496.0675045149 5100050.96149569, 665494.0714637872 5100072.499990441, 665489.9300808642 5100091.45692269, 665486.7492945208 5100105.503056965, 665488.3384510987 5100117.253559284, 665493.7968824789 5100127.084492327, 665502.5419616865 5100136.792523321)",91.612,m15,2,22,7.565395038305899,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332252,1744777209,0,8.00736e+08,,,track,,"LINESTRING (665496.0675045149 5100050.96149569, 665486.5348615325 5100043.467135288, 665485.4843967352 5100041.637704348)",14.215,m15,2,22,5.8760785795294375,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332252,1744777205,0,1.10166e+09,,,track,,"LINESTRING (665496.0675045149 5100050.96149569, 665505.8917052408 5100033.491536479, 665510.3949132808 5100016.345536796, 665515.8882205159 5100000.68267904, 665521.4996938276 5099988.403028682, 665523.295916238 5099975.453776276, 665526.0695991033 5099955.815220621, 665530.899328366 5099942.658436555, 665537.449480102 5099931.760490274, 665542.045832238 5099925.557626824, 665549.7649198915 5099919.861225926)",144.814,m15,4,22,10.06895334895033,10-20: extreme,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332257,311332260,0,8.00736e+08,,,track,,"LINESTRING (665502.5419616865 5100136.792523321, 665511.627139352 5100143.930215808, 665522.5482944485 5100157.66608395, 665529.0500963138 5100173.618048811, 665537.9621452119 5100188.05599509)",63.251,m15,2,22,7.712143623792578,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332257,311332252,0,8.00736e+08,,,track,,"LINESTRING (665502.5419616865 5100136.792523321, 665493.7968824789 5100127.084492327, 665488.3384510987 5100117.253559284, 665486.7492945208 5100105.503056965, 665489.9300808642 5100091.45692269, 665494.0714637872 5100072.499990441, 665496.0675045149 5100050.96149569)",91.612,m15,2,22,7.565395038305899,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332260,669921630,0,5.28278e+07,,,track,,"LINESTRING (665537.9621452119 5100188.05599509, 665538.5391593896 5100194.820447711, 665542.41332941 5100203.374682861, 665548.4773689336 5100211.987801844, 665554.1237154606 5100221.734903783)",37.966,m15,2,22,3.937774210405616,3-5: mild,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332260,311332257,0,8.00736e+08,,,track,,"LINESTRING (665537.9621452119 5100188.05599509, 665529.0500963138 5100173.618048811, 665522.5482944485 5100157.66608395, 665511.627139352 5100143.930215808, 665502.5419616865 5100136.792523321)",63.251,m15,2,22,7.712143623792578,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332260,1744777220,0,1.10166e+09,,,track,,"LINESTRING (665537.9621452119 5100188.05599509, 665542.0351907291 5100184.029416625, 665547.81799309 5100183.806870082, 665552.6695676914 5100186.249970714, 665557.6983707198 5100190.165485198, 665566.7173768141 5100202.638376405, 665573.1057941566 5100205.523088243)",45.649,m15,4,22,11.896501655243954,10-20: extreme,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311332281,1744777220,0,1.10166e+09,,,track,,"LINESTRING (665627.3504735889 5100170.4021262275, 665628.9798830826 5100178.918273276, 665634.3079460767 5100186.388711979, 665647.0896413096 5100188.52265682, 665659.2152628463 5100186.547358562, 665675.0448692248 5100179.012419621, 665681.5338461288 5100174.706262814, 665685.2937431375 5100171.961096518, 665690.3951204765 5100170.875337568, 665696.5383159743 5100171.074013568, 665702.1906923358 5100173.972407927, 665706.718575536 5100179.809191569, 665706.585519094 5100187.054892864, 665701.6021905403 5100193.825384151, 665693.0385891174 5100199.8324162485, 665679.5213672454 5100203.738179978, 665660.6670913532 5100208.85683104, 665641.473903375 5100211.031129612, 665622.9916043059 5100211.82367611, 665603.5798130728 5100212.913714357, 665583.5800375476 5100210.241058944, 665573.1057941566 5100205.523088243)",246.285,m15,2,22,7.854094135961182,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
311333340,482805388,0,3.67484e+07,,['Via Zita Lorenzi'],residential,,"LINESTRING (665929.6802359029 5100465.8569222735, 665925.9742343815 5100472.350343809)",7.475,m9,3,1,8.163088360484267,8-10: hard,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
311333340,1744777309,0,2.83475e+07,,['Via Zita Lorenzi'],residential,,"LINESTRING (665929.6802359029 5100465.8569222735, 665970.5651158686 5100479.656384178, 665984.5597359084 5100487.038372186, 665990.0636153776 5100492.557031451, 665991.6463205876 5100504.218604054, 665990.6841024931 5100516.35636973, 665973.6089924376 5100557.179233976, 665941.4322759607 5100606.712274747, 665939.8282125145 5100611.92811687, 665937.8804092137 5100618.980375144)",206.637,m9,2,1,4.614521780693695,3-5: mild,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
311375307,9137267786,0,5.17642e+07,['2'],['Via del Brennero'],secondary,,"LINESTRING (663570.5353887513 5106292.473810088, 663604.0436966318 5106213.857721259, 663607.9166204792 5106204.954878671)",95.169,m12,4,1,0.17446633392148764,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
311375315,1275651859,0,3.72463e+07,,['Passaggio Maria Benvenuto Disertori'],pedestrian,,"LINESTRING (663637.8073375828 5106108.8311244575, 663632.8110135637 5106106.7523593465)",5.399,m13,1,1,2.5955374912835176,0-3: flat,2.0,50.0,Setting LTS to 1 because highway='pedestrian'.,"mixed traffic, highway $=$ ""pedestrian"""
312292602,312292620,0,2.84252e+07,,['località Maset'],unclassified,,"LINESTRING (664475.3231918677 5096416.531008368, 664533.8944235572 5096415.314493579, 664578.51400194 5096413.692672159)",102.946,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292607,6205091509,0,2.84252e+07,,['località Maset'],unclassified,,"LINESTRING (664636.1069043356 5096414.007574217, 664626.8247509234 5096413.993159129)",9.256,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292607,6169342813,0,7.30308e+08,['2'],['Via Nazionale'],secondary,,"LINESTRING (664636.1069043356 5096414.007574217, 664636.6450740988 5096426.930359052)",12.94,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
312292607,1204785290,0,7.30308e+08,['2'],['Via Nazionale'],secondary,,"LINESTRING (664636.1069043356 5096414.007574217, 664635.5923317205 5096389.4667386245, 664635.9062378139 5096364.948030937, 664637.1783246968 5096341.978129364, 664639.5518703603 5096314.612540901)",99.586,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
312292620,6205091509,0,2.84252e+07,,['località Maset'],unclassified,,"LINESTRING (664578.51400194 5096413.692672159, 664626.8247509234 5096413.993159129)",48.177,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292620,312292602,0,2.84252e+07,,['località Maset'],unclassified,,"LINESTRING (664578.51400194 5096413.692672159, 664533.8944235572 5096415.314493579, 664475.3231918677 5096416.531008368)",102.946,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292620,3819810448,0,2.84252e+07,,['località Maset'],unclassified,,"LINESTRING (664578.51400194 5096413.692672159, 664579.0495988003 5096477.793148379, 664580.1566406246 5096481.892022514, 664582.5110035106 5096484.5454592975)",71.923,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292809,6205091510,0,2.84252e+07,,['Via Nazionale'],unclassified,,"LINESTRING (664507.3459236799 5096622.9970939, 664548.128049813 5096631.557189481, 664562.0979473398 5096631.263037994, 664587.4070004446 5096629.959718634, 664639.2620252041 5096625.71867372)",132.651,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292814,6205091510,0,2.84252e+07,,['Via Nazionale'],unclassified,,"LINESTRING (664643.5388672444 5096625.432649792, 664639.2620252041 5096625.71867372)",4.275,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292814,4260984450,0,6.6284e+08,['2'],['Via Nazionale'],secondary,['30'],"LINESTRING (664643.5388672444 5096625.432649792, 664643.3033611324 5096619.455799494)",5.984,m6,3,1,,,2.0,30.0,Setting LTS to 3 because maxspeed is up to 40 km/h and 3 or fewer lanes on non-residential highway.,"mixed traffic, speed $\leq$ 40 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292814,6205091520,0,6.6284e+08,,,unclassified,,"LINESTRING (664643.5388672444 5096625.432649792, 664650.6968381018 5096625.190234088)",7.142,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312292814,312293008,0,2.50391e+07,['2'],['Via Nazionale'],secondary,,"LINESTRING (664643.5388672444 5096625.432649792, 664645.7987416985 5096680.351009592, 664648.043305631 5096724.817707221)",99.532,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
312293004,6205091511,0,2.84252e+07,,['Via Nazionale'],unclassified,,"LINESTRING (664546.9193871504 5096701.792912669, 664549.1089260115 5096734.706100666, 664643.7775648866 5096725.270796525)",127.878,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312293008,1250419802,0,2.50391e+07,['2'],['Via Nazionale'],secondary,,"LINESTRING (664648.043305631 5096724.817707221, 664649.4662815572 5096756.53193675)",31.76,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
312293008,6205091511,0,2.84252e+07,,['Via Nazionale'],unclassified,,"LINESTRING (664648.043305631 5096724.817707221, 664643.7775648866 5096725.270796525)",4.278,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
312293008,312292814,0,2.50391e+07,['2'],['Via Nazionale'],secondary,,"LINESTRING (664648.043305631 5096724.817707221, 664645.7987416985 5096680.351009592, 664643.5388672444 5096625.432649792)",99.532,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
312293159,312293165,0,2.84252e+07,,['Via delle Fratte'],residential,,"LINESTRING (664592.6053324908 5096820.9006694, 664600.150928422 5096853.134172267)",33.113,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
312293159,2924372313,0,2.88879e+08,,['Via delle Fratte'],residential,,"LINESTRING (664592.6053324908 5096820.9006694, 664575.7623843905 5096822.318796961)",16.856,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
312293159,6205091521,0,2.88879e+08,,['Via delle Fratte'],residential,,"LINESTRING (664592.6053324908 5096820.9006694, 664647.5082310976 5096815.32913437)",55.034,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
312293160,6205091548,0,2.84252e+07,,['Via delle Fratte'],residential,,"LINESTRING (664623.7456291061 5096939.186727227, 664653.1338829411 5096944.941679154)",29.866,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
312293160,312293165,0,2.84252e+07,,['Via delle Fratte'],residential,,"LINESTRING (664623.7456291061 5096939.186727227, 664600.150928422 5096853.134172267)",89.245,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
