osmid,y,x,highway,street_count,geometry,lts,message
7395757615,46.5005991,11.3138725,,3,POINT (11.3138725 46.5005991),,Node not found in edges
7395757619,46.5006355,11.31403,,3,POINT (11.31403 46.5006355),,Node not found in edges
7445530568,46.5125211,11.3300258,,3,POINT (11.3300258 46.5125211),,Node not found in edges
7445540605,46.5157047,11.3302705,,1,POINT (11.3302705 46.5157047),,Node not found in edges
7473450102,46.4996865,11.3636057,,3,POINT (11.3636057 46.4996865),3.0,Node LTS is max intersecting LTS
7474133371,46.483046,11.3633289,,4,POINT (11.3633289 46.483046),,Node not found in edges
7474133375,46.4829637,11.3619286,,1,POINT (11.3619286 46.4829637),,Node not found in edges
7474133396,46.4879009,11.3597884,,1,POINT (11.3597884 46.4879009),3.0,Node LTS is max intersecting LTS
7475761878,46.4772196,11.3454062,,1,POINT (11.3454062 46.4772196),3.0,Node LTS is max intersecting LTS
7475778887,46.4757252,11.3445398,,3,POINT (11.3445398 46.4757252),3.0,Node LTS is max intersecting LTS
7484310734,46.4861174,11.379936,,3,POINT (11.379936 46.4861174),,Node not found in edges
7484310736,46.4861393,11.3798565,,3,POINT (11.3798565 46.4861393),,Node not found in edges
7484310737,46.4861486,11.3799267,,3,POINT (11.3799267 46.4861486),,Node not found in edges
7484310748,46.4868125,11.3833098,,1,POINT (11.3833098 46.4868125),2.0,Node LTS is max intersecting LTS
7484310751,46.4866961,11.3845396,,3,POINT (11.3845396 46.4866961),2.0,Node LTS is max intersecting LTS
7484310753,46.4792679,11.377598,,1,POINT (11.377598 46.4792679),,Node not found in edges
7484310754,46.4792272,11.3780086,,3,POINT (11.3780086 46.4792272),,Node not found in edges
7484310755,46.479135,11.3774371,,1,POINT (11.3774371 46.479135),,Node not found in edges
7484310761,46.4754545,11.3711272,,3,POINT (11.3711272 46.4754545),2.0,Node LTS is max intersecting LTS
7502821902,46.4683301,11.3320613,,3,POINT (11.3320613 46.4683301),3.0,Node LTS is max intersecting LTS
7529467148,46.5220547,11.3382058,,1,POINT (11.3382058 46.5220547),,Node not found in edges
7532887335,46.4968266,11.3583932,,3,POINT (11.3583932 46.4968266),,Node not found in edges
7532887337,46.4967982,11.3584781,,3,POINT (11.3584781 46.4967982),3.0,Node LTS is max intersecting LTS
7532887340,46.4965974,11.3580974,,3,POINT (11.3580974 46.4965974),3.0,Node LTS is max intersecting LTS
7532887341,46.4965014,11.3585288,elevator,4,POINT (11.3585288 46.4965014),,Node not found in edges
7532887342,46.4963659,11.358698,elevator,4,POINT (11.358698 46.4963659),,Node not found in edges
7532887343,46.4962815,11.358805,elevator,4,POINT (11.358805 46.4962815),,Node not found in edges
7575632184,46.4935175,11.3103002,,3,POINT (11.3103002 46.4935175),3.0,Node LTS is max intersecting LTS
7593169434,46.5039449,11.3525261,,1,POINT (11.3525261 46.5039449),,Node not found in edges
7593169436,46.503904,11.3532237,,3,POINT (11.3532237 46.503904),2.0,Node LTS is max intersecting LTS
7597792243,46.4738227,11.3281609,,1,POINT (11.3281609 46.4738227),,Node not found in edges
7597792246,46.4734236,11.3285848,,3,POINT (11.3285848 46.4734236),3.0,Node LTS is max intersecting LTS
7597792247,46.4745578,11.3273723,,1,POINT (11.3273723 46.4745578),,Node not found in edges
7597792250,46.4739414,11.3264398,,3,POINT (11.3264398 46.4739414),,Node not found in edges
7598039970,46.4582097,11.322374,,1,POINT (11.322374 46.4582097),,Node not found in edges
7598039971,46.4582583,11.3218202,,3,POINT (11.3218202 46.4582583),3.0,Node LTS is max intersecting LTS
7618220188,46.4703919,11.3097655,,3,POINT (11.3097655 46.4703919),1.0,Node LTS is max intersecting LTS
7618220189,46.4705058,11.3098092,,4,POINT (11.3098092 46.4705058),1.0,Node LTS is max intersecting LTS
7682296808,46.4993501,11.3102083,crossing,4,POINT (11.3102083 46.4993501),,Node not found in edges
7682296809,46.4987117,11.3137239,,1,POINT (11.3137239 46.4987117),,Node not found in edges
7682296810,46.4990035,11.31356,,3,POINT (11.31356 46.4990035),,Node not found in edges
7682296811,46.4986812,11.3135925,,1,POINT (11.3135925 46.4986812),,Node not found in edges
7682296812,46.4989822,11.3134162,,3,POINT (11.3134162 46.4989822),,Node not found in edges
7682299155,46.4994174,11.3121381,,4,POINT (11.3121381 46.4994174),,Node not found in edges
7700751048,46.4912825,11.3063161,,3,POINT (11.3063161 46.4912825),3.0,Node LTS is max intersecting LTS
7700751051,46.4916158,11.3067382,,3,POINT (11.3067382 46.4916158),3.0,Node LTS is max intersecting LTS
7700751052,46.491242,11.3063805,,4,POINT (11.3063805 46.491242),,Node not found in edges
7700751053,46.4915802,11.3067958,,4,POINT (11.3067958 46.4915802),,Node not found in edges
7770646264,46.4939205,11.3115332,,3,POINT (11.3115332 46.4939205),3.0,Node LTS is max intersecting LTS
7791946578,46.5164623,11.3393156,,1,POINT (11.3393156 46.5164623),3.0,Node LTS is max intersecting LTS
7791946582,46.5166756,11.3394355,,3,POINT (11.3394355 46.5166756),4.0,Node LTS is max intersecting LTS
7791946637,46.5162105,11.3398871,,1,POINT (11.3398871 46.5162105),3.0,Node LTS is max intersecting LTS
7879038758,46.4835975,11.306214,,1,POINT (11.306214 46.4835975),,Node not found in edges
7879038771,46.4832437,11.3073394,,1,POINT (11.3073394 46.4832437),,Node not found in edges
7879038775,46.483448,11.3080864,,3,POINT (11.3080864 46.483448),3.0,Node LTS is max intersecting LTS
7879690624,46.4943089,11.3768064,,3,POINT (11.3768064 46.4943089),1.0,Node LTS is max intersecting LTS
7885097091,46.4942472,11.3511986,crossing,4,POINT (11.3511986 46.4942472),1.0,Node LTS is max intersecting LTS
7885097094,46.4941917,11.3512173,,3,POINT (11.3512173 46.4941917),,Node not found in edges
7965770909,46.4941466,11.314243,,4,POINT (11.314243 46.4941466),1.0,Node LTS is max intersecting LTS
7965770910,46.4940937,11.3144189,crossing,4,POINT (11.3144189 46.4940937),3.0,Node LTS is max intersecting LTS
7965861619,46.4941342,11.3182398,,3,POINT (11.3182398 46.4941342),,Node not found in edges
7965861622,46.4943083,11.3182294,,3,POINT (11.3182294 46.4943083),3.0,Node LTS is max intersecting LTS
7965861623,46.4942477,11.318233,crossing,4,POINT (11.318233 46.4942477),1.0,Node LTS is max intersecting LTS
7965861627,46.4945837,11.3164724,,1,POINT (11.3164724 46.4945837),,Node not found in edges
7965861629,46.4942494,11.3169633,,3,POINT (11.3169633 46.4942494),3.0,Node LTS is max intersecting LTS
7966271620,46.49374,11.3091048,,1,POINT (11.3091048 46.49374),,Node not found in edges
7966271621,46.4933453,11.309411,,3,POINT (11.309411 46.4933453),,Node not found in edges
7966271622,46.4934512,11.3096852,,1,POINT (11.3096852 46.4934512),,Node not found in edges
7966271628,46.4932234,11.309096,,3,POINT (11.309096 46.4932234),,Node not found in edges
7966271629,46.4936011,11.3087845,,1,POINT (11.3087845 46.4936011),,Node not found in edges
7966271632,46.4928276,11.3082602,,3,POINT (11.3082602 46.4928276),2.0,Node LTS is max intersecting LTS
7966271633,46.4931814,11.308831,,1,POINT (11.308831 46.4931814),,Node not found in edges
7966271644,46.4935688,11.3069325,,1,POINT (11.3069325 46.4935688),2.0,Node LTS is max intersecting LTS
8009906178,46.4957936,11.3315478,,3,POINT (11.3315478 46.4957936),2.0,Node LTS is max intersecting LTS
8009906180,46.4959802,11.3313249,,1,POINT (11.3313249 46.4959802),,Node not found in edges
8022347209,46.5001512,11.3117867,,3,POINT (11.3117867 46.5001512),,Node not found in edges
8022436052,46.4940936,11.3124633,,3,POINT (11.3124633 46.4940936),,Node not found in edges
8022436053,46.494177,11.3123507,,1,POINT (11.3123507 46.494177),,Node not found in edges
8024466118,46.4937011,11.3118025,,1,POINT (11.3118025 46.4937011),,Node not found in edges
8024466122,46.4944351,11.3106303,,1,POINT (11.3106303 46.4944351),,Node not found in edges
8032545002,46.4948323,11.3112099,,1,POINT (11.3112099 46.4948323),1.0,Node LTS is max intersecting LTS
8039031324,46.4946828,11.3112603,,3,POINT (11.3112603 46.4946828),1.0,Node LTS is max intersecting LTS
8039031339,46.49442,11.3112789,,1,POINT (11.3112789 46.49442),,Node not found in edges
8041080709,46.4937798,11.312046,,1,POINT (11.312046 46.4937798),,Node not found in edges
8046864521,46.481807,11.3274749,,1,POINT (11.3274749 46.481807),,Node not found in edges
8046864538,46.4821491,11.3309251,,4,POINT (11.3309251 46.4821491),4.0,Node LTS is max intersecting LTS
8046864572,46.4804236,11.3279841,,1,POINT (11.3279841 46.4804236),,Node not found in edges
8046864573,46.4804426,11.3272231,,1,POINT (11.3272231 46.4804426),,Node not found in edges
8046864574,46.4811259,11.3272078,,3,POINT (11.3272078 46.4811259),,Node not found in edges
8058923695,46.5030297,11.3252675,,1,POINT (11.3252675 46.5030297),,Node not found in edges
8058923698,46.5029184,11.3253614,,3,POINT (11.3253614 46.5029184),3.0,Node LTS is max intersecting LTS
8059470562,46.5040675,11.3233291,,1,POINT (11.3233291 46.5040675),,Node not found in edges
8066489230,46.4739838,11.3808253,,3,POINT (11.3808253 46.4739838),,Node not found in edges
8072829297,46.470094,11.3129398,,3,POINT (11.3129398 46.470094),,Node not found in edges
8072829300,46.4697858,11.3138585,,1,POINT (11.3138585 46.4697858),,Node not found in edges
8072993683,46.4870983,11.3029319,,3,POINT (11.3029319 46.4870983),3.0,Node LTS is max intersecting LTS
8072993684,46.4872166,11.3028267,,1,POINT (11.3028267 46.4872166),2.0,Node LTS is max intersecting LTS
8081387154,46.4970438,11.2999085,,1,POINT (11.2999085 46.4970438),,Node not found in edges
8090409872,46.4932845,11.3136681,,3,POINT (11.3136681 46.4932845),3.0,Node LTS is max intersecting LTS
8090409874,46.4931485,11.3138686,,1,POINT (11.3138686 46.4931485),,Node not found in edges
8234732670,46.4816376,11.3514311,,1,POINT (11.3514311 46.4816376),,Node not found in edges
8251812058,46.5087828,11.361104,,3,POINT (11.361104 46.5087828),3.0,Node LTS is max intersecting LTS
8289537778,46.5059376,11.2868244,,3,POINT (11.2868244 46.5059376),3.0,Node LTS is max intersecting LTS
8289756007,46.5063341,11.2890739,,1,POINT (11.2890739 46.5063341),,Node not found in edges
8289827229,46.5051752,11.292461,,1,POINT (11.292461 46.5051752),,Node not found in edges
8289827241,46.5052883,11.2929107,,3,POINT (11.2929107 46.5052883),4.0,Node LTS is max intersecting LTS
8289827243,46.5051672,11.2924908,,3,POINT (11.2924908 46.5051672),3.0,Node LTS is max intersecting LTS
8289827246,46.5048974,11.2923826,,1,POINT (11.2923826 46.5048974),3.0,Node LTS is max intersecting LTS
8289915012,46.5033818,11.2964305,,3,POINT (11.2964305 46.5033818),4.0,Node LTS is max intersecting LTS
8289915015,46.5036997,11.2959736,,3,POINT (11.2959736 46.5036997),4.0,Node LTS is max intersecting LTS
8289915016,46.5033641,11.2963019,,3,POINT (11.2963019 46.5033641),,Node not found in edges
8289929017,46.5033368,11.2961632,,1,POINT (11.2961632 46.5033368),,Node not found in edges
8290021328,46.504284,11.2959328,,1,POINT (11.2959328 46.504284),,Node not found in edges
8293603208,46.4989975,11.3030494,,3,POINT (11.3030494 46.4989975),,Node not found in edges
8293603212,46.4988544,11.3032325,,1,POINT (11.3032325 46.4988544),,Node not found in edges
8294052300,46.4995467,11.3088521,,4,POINT (11.3088521 46.4995467),2.0,Node LTS is max intersecting LTS
8294056248,46.4995919,11.3102684,,3,POINT (11.3102684 46.4995919),,Node not found in edges
8299599472,46.5060323,11.2903661,,3,POINT (11.2903661 46.5060323),3.0,Node LTS is max intersecting LTS
8299599473,46.5060697,11.2903953,,1,POINT (11.2903953 46.5060697),,Node not found in edges
8299599530,46.5024831,11.3023962,,3,POINT (11.3023962 46.5024831),3.0,Node LTS is max intersecting LTS
8299599545,46.5023627,11.3026386,,3,POINT (11.3026386 46.5023627),3.0,Node LTS is max intersecting LTS
8299599548,46.5021143,11.3029162,,1,POINT (11.3029162 46.5021143),,Node not found in edges
8299599590,46.5012263,11.3052637,,3,POINT (11.3052637 46.5012263),3.0,Node LTS is max intersecting LTS
8299599594,46.5018602,11.3058474,,1,POINT (11.3058474 46.5018602),,Node not found in edges
8299599607,46.5008094,11.3079479,,3,POINT (11.3079479 46.5008094),3.0,Node LTS is max intersecting LTS
8299599609,46.5017021,11.3077177,,1,POINT (11.3077177 46.5017021),3.0,Node LTS is max intersecting LTS
8305710807,46.5009614,11.3066666,,3,POINT (11.3066666 46.5009614),3.0,Node LTS is max intersecting LTS
8305710809,46.5009012,11.3062253,,1,POINT (11.3062253 46.5009012),,Node not found in edges
8309781472,46.4986817,11.3064836,,1,POINT (11.3064836 46.4986817),,Node not found in edges
8319048208,46.5016023,11.312674,,1,POINT (11.312674 46.5016023),,Node not found in edges
8319048224,46.5028564,11.3095045,,1,POINT (11.3095045 46.5028564),3.0,Node LTS is max intersecting LTS
8319048245,46.5015911,11.3140285,,3,POINT (11.3140285 46.5015911),3.0,Node LTS is max intersecting LTS
8319048246,46.5018402,11.3139924,,1,POINT (11.3139924 46.5018402),,Node not found in edges
8319048313,46.4998899,11.3100278,,3,POINT (11.3100278 46.4998899),1.0,Node LTS is max intersecting LTS
8319048329,46.4998172,11.3100869,crossing,4,POINT (11.3100869 46.4998172),3.0,Node LTS is max intersecting LTS
8319138324,46.5020282,11.317435,,3,POINT (11.317435 46.5020282),3.0,Node LTS is max intersecting LTS
8319138325,46.5014356,11.3177398,,1,POINT (11.3177398 46.5014356),,Node not found in edges
8319138326,46.5019648,11.3174716,,4,POINT (11.3174716 46.5019648),,Node not found in edges
8319138327,46.5018921,11.3162916,,3,POINT (11.3162916 46.5018921),3.0,Node LTS is max intersecting LTS
8319138329,46.501549,11.3166873,,1,POINT (11.3166873 46.501549),,Node not found in edges
8319138330,46.5018328,11.3163071,,4,POINT (11.3163071 46.5018328),,Node not found in edges
8319138344,46.5013176,11.3132433,,1,POINT (11.3132433 46.5013176),,Node not found in edges
8319138345,46.5011896,11.3138458,,1,POINT (11.3138458 46.5011896),,Node not found in edges
8319138351,46.5015439,11.3132041,,3,POINT (11.3132041 46.5015439),3.0,Node LTS is max intersecting LTS
8319138362,46.5015856,11.3142749,,3,POINT (11.3142749 46.5015856),3.0,Node LTS is max intersecting LTS
8319138363,46.5015346,11.3142768,,4,POINT (11.3142768 46.5015346),,Node not found in edges
8319138365,46.5013988,11.3143679,,1,POINT (11.3143679 46.5013988),,Node not found in edges
8319138367,46.5014812,11.3131774,,4,POINT (11.3131774 46.5014812),,Node not found in edges
8319138368,46.5014887,11.313226,,4,POINT (11.313226 46.5014887),,Node not found in edges
8322303914,46.5058997,11.290911,,3,POINT (11.290911 46.5058997),2.0,Node LTS is max intersecting LTS
8323990974,46.494357,11.3197189,,3,POINT (11.3197189 46.494357),1.0,Node LTS is max intersecting LTS
8323991009,46.4939832,11.3194524,,1,POINT (11.3194524 46.4939832),,Node not found in edges
8323991011,46.4941245,11.3193158,,3,POINT (11.3193158 46.4941245),,Node not found in edges
8324001631,46.4956432,11.3188058,,1,POINT (11.3188058 46.4956432),,Node not found in edges
8324001637,46.494894,11.318984,,3,POINT (11.318984 46.494894),2.0,Node LTS is max intersecting LTS
8324001638,46.494979,11.3191982,,1,POINT (11.3191982 46.494979),,Node not found in edges
8326286602,46.5005302,11.3005134,,3,POINT (11.3005134 46.5005302),4.0,Node LTS is max intersecting LTS
8326286603,46.5014625,11.301428,,1,POINT (11.301428 46.5014625),2.0,Node LTS is max intersecting LTS
8326368885,46.5021415,11.3002486,,3,POINT (11.3002486 46.5021415),,Node not found in edges
8326368886,46.5021194,11.3001454,,1,POINT (11.3001454 46.5021194),,Node not found in edges
8345791978,46.504147,11.2842882,,3,POINT (11.2842882 46.504147),3.0,Node LTS is max intersecting LTS
8355256184,46.4824785,11.2988261,,1,POINT (11.2988261 46.4824785),,Node not found in edges
8356245681,46.4791311,11.3098111,,3,POINT (11.3098111 46.4791311),3.0,Node LTS is max intersecting LTS
8356245682,46.4792023,11.3099987,,1,POINT (11.3099987 46.4792023),,Node not found in edges
8356245715,46.4783343,11.3101063,,3,POINT (11.3101063 46.4783343),3.0,Node LTS is max intersecting LTS
8356252821,46.4798645,11.3108306,,3,POINT (11.3108306 46.4798645),2.0,Node LTS is max intersecting LTS
8357647938,46.4818597,11.3169372,,3,POINT (11.3169372 46.4818597),2.0,Node LTS is max intersecting LTS
8357647940,46.4817756,11.3170938,,1,POINT (11.3170938 46.4817756),,Node not found in edges
8358158333,46.4795956,11.3171751,,3,POINT (11.3171751 46.4795956),2.0,Node LTS is max intersecting LTS
8358158334,46.4797078,11.3173714,,1,POINT (11.3173714 46.4797078),,Node not found in edges
8358158338,46.480228,11.31684,,1,POINT (11.31684 46.480228),,Node not found in edges
8358158339,46.4800779,11.3165937,,3,POINT (11.3165937 46.4800779),2.0,Node LTS is max intersecting LTS
8358315417,46.4813959,11.3171092,,4,POINT (11.3171092 46.4813959),1.0,Node LTS is max intersecting LTS
8358315420,46.4813884,11.3167019,,1,POINT (11.3167019 46.4813884),,Node not found in edges
8358315427,46.4813554,11.3169575,,3,POINT (11.3169575 46.4813554),,Node not found in edges
8358315428,46.4815495,11.3169449,,1,POINT (11.3169449 46.4815495),,Node not found in edges
8358607895,46.4814129,11.3149297,,3,POINT (11.3149297 46.4814129),2.0,Node LTS is max intersecting LTS
8358607896,46.4813788,11.314897,,4,POINT (11.314897 46.4813788),,Node not found in edges
8358607897,46.4812692,11.3147811,,1,POINT (11.3147811 46.4812692),,Node not found in edges
8358607914,46.4819088,11.3143149,,3,POINT (11.3143149 46.4819088),2.0,Node LTS is max intersecting LTS
8358607915,46.4819764,11.3144908,,1,POINT (11.3144908 46.4819764),,Node not found in edges
8362876982,46.4805273,11.319819,,3,POINT (11.319819 46.4805273),2.0,Node LTS is max intersecting LTS
8362876983,46.4807466,11.319671,,1,POINT (11.319671 46.4807466),,Node not found in edges
8362898638,46.4801566,11.3188525,,3,POINT (11.3188525 46.4801566),2.0,Node LTS is max intersecting LTS
8362898639,46.4802304,11.3191322,,1,POINT (11.3191322 46.4802304),,Node not found in edges
8364380331,46.4822748,11.3197696,,3,POINT (11.3197696 46.4822748),2.0,Node LTS is max intersecting LTS
8364380332,46.482183,11.3194722,,1,POINT (11.3194722 46.482183),,Node not found in edges
8364380333,46.482335,11.3197308,,3,POINT (11.3197308 46.482335),2.0,Node LTS is max intersecting LTS
8364380335,46.4824568,11.3195209,,1,POINT (11.3195209 46.4824568),,Node not found in edges
8364380359,46.4818128,11.320067,,3,POINT (11.320067 46.4818128),2.0,Node LTS is max intersecting LTS
8364380362,46.4816491,11.3200475,,1,POINT (11.3200475 46.4816491),,Node not found in edges
8364488894,46.4824358,11.3222418,crossing,3,POINT (11.3222418 46.4824358),3.0,Node LTS is max intersecting LTS
8364488912,46.4829953,11.3214659,,3,POINT (11.3214659 46.4829953),3.0,Node LTS is max intersecting LTS
8364488914,46.4832054,11.3226502,,1,POINT (11.3226502 46.4832054),,Node not found in edges
8364488916,46.4807839,11.3202378,,3,POINT (11.3202378 46.4807839),2.0,Node LTS is max intersecting LTS
8364505317,46.4809656,11.3200901,,1,POINT (11.3200901 46.4809656),,Node not found in edges
8365812860,46.4812168,11.3185009,,3,POINT (11.3185009 46.4812168),2.0,Node LTS is max intersecting LTS
8365812862,46.4813732,11.3183274,,1,POINT (11.3183274 46.4813732),,Node not found in edges
8365812876,46.480742,11.3186233,,3,POINT (11.3186233 46.480742),2.0,Node LTS is max intersecting LTS
8365812877,46.4809191,11.3185099,,1,POINT (11.3185099 46.4809191),,Node not found in edges
8365812902,46.480614,11.3181785,,3,POINT (11.3181785 46.480614),2.0,Node LTS is max intersecting LTS
8365812903,46.4808294,11.3180339,,1,POINT (11.3180339 46.4808294),,Node not found in edges
8372024609,46.4904443,11.320438,,3,POINT (11.320438 46.4904443),2.0,Node LTS is max intersecting LTS
8377132144,46.4998317,11.3383053,,1,POINT (11.3383053 46.4998317),,Node not found in edges
8379732195,46.5025455,11.3374263,,3,POINT (11.3374263 46.5025455),,Node not found in edges
8379732196,46.5023692,11.3374276,,1,POINT (11.3374276 46.5023692),,Node not found in edges
8379732197,46.502578,11.3374212,,4,POINT (11.3374212 46.502578),1.0,Node LTS is max intersecting LTS
8379732199,46.5025049,11.3373284,,1,POINT (11.3373284 46.5025049),,Node not found in edges
8383360641,46.4828843,11.3184131,,3,POINT (11.3184131 46.4828843),2.0,Node LTS is max intersecting LTS
8396769298,46.4917158,11.3200732,,3,POINT (11.3200732 46.4917158),2.0,Node LTS is max intersecting LTS
8396769299,46.491899,11.3199886,,1,POINT (11.3199886 46.491899),,Node not found in edges
8399301066,46.486254,11.2967706,,3,POINT (11.2967706 46.486254),2.0,Node LTS is max intersecting LTS
8399301071,46.4869277,11.2976101,,1,POINT (11.2976101 46.4869277),,Node not found in edges
8400693335,46.4890207,11.3059661,,3,POINT (11.3059661 46.4890207),3.0,Node LTS is max intersecting LTS
8400693338,46.4889388,11.3057265,,1,POINT (11.3057265 46.4889388),,Node not found in edges
8400693354,46.488808,11.3044234,,3,POINT (11.3044234 46.488808),,Node not found in edges
8400693355,46.4886518,11.3044797,,1,POINT (11.3044797 46.4886518),,Node not found in edges
8400865081,46.4893506,11.3378296,,1,POINT (11.3378296 46.4893506),,Node not found in edges
8400865083,46.4901375,11.3377977,,3,POINT (11.3377977 46.4901375),,Node not found in edges
8400865085,46.4896241,11.3381307,,1,POINT (11.3381307 46.4896241),,Node not found in edges
8400865086,46.4905035,11.3376257,,3,POINT (11.3376257 46.4905035),2.0,Node LTS is max intersecting LTS
8400902735,46.4885014,11.3209248,crossing,3,POINT (11.3209248 46.4885014),2.0,Node LTS is max intersecting LTS
8400902736,46.4887041,11.3208589,crossing,3,POINT (11.3208589 46.4887041),2.0,Node LTS is max intersecting LTS
8401623851,46.4899499,11.3194803,,1,POINT (11.3194803 46.4899499),,Node not found in edges
8401672129,46.49049,11.3191955,,1,POINT (11.3191955 46.49049),,Node not found in edges
8401672130,46.4901936,11.3193612,,3,POINT (11.3193612 46.4901936),2.0,Node LTS is max intersecting LTS
8401672131,46.4902455,11.319333,,4,POINT (11.319333 46.4902455),1.0,Node LTS is max intersecting LTS
8403427654,46.4892297,11.3177512,,1,POINT (11.3177512 46.4892297),,Node not found in edges
8420326685,46.4880216,11.3185636,,3,POINT (11.3185636 46.4880216),2.0,Node LTS is max intersecting LTS
8420326687,46.4885079,11.3185937,,1,POINT (11.3185937 46.4885079),,Node not found in edges
8420859500,46.4707109,11.3145166,,3,POINT (11.3145166 46.4707109),,Node not found in edges
8421121457,46.4873658,11.3184439,,3,POINT (11.3184439 46.4873658),3.0,Node LTS is max intersecting LTS
8421121458,46.4872199,11.3189352,,1,POINT (11.3189352 46.4872199),,Node not found in edges
8421418520,46.4877281,11.3175943,,3,POINT (11.3175943 46.4877281),2.0,Node LTS is max intersecting LTS
8421418521,46.4881384,11.317342,,1,POINT (11.317342 46.4881384),,Node not found in edges
8432954091,46.4870832,11.3300579,,3,POINT (11.3300579 46.4870832),3.0,Node LTS is max intersecting LTS
8432954095,46.4871273,11.3297979,,1,POINT (11.3297979 46.4871273),,Node not found in edges
8432954114,46.4880074,11.3304665,,3,POINT (11.3304665 46.4880074),3.0,Node LTS is max intersecting LTS
8432954115,46.4879589,11.3304073,,1,POINT (11.3304073 46.4879589),,Node not found in edges
8432954116,46.487946,11.3306717,,3,POINT (11.3306717 46.487946),3.0,Node LTS is max intersecting LTS
8433031617,46.4880695,11.330702,,1,POINT (11.330702 46.4880695),,Node not found in edges
8433031641,46.4881943,11.3306192,,3,POINT (11.3306192 46.4881943),2.0,Node LTS is max intersecting LTS
8433031642,46.4884551,11.3307027,,1,POINT (11.3307027 46.4884551),,Node not found in edges
8433031643,46.4881791,11.3307536,,3,POINT (11.3307536 46.4881791),2.0,Node LTS is max intersecting LTS
8433031644,46.4884124,11.3308124,,1,POINT (11.3308124 46.4884124),,Node not found in edges
8433031648,46.4888587,11.3299655,,3,POINT (11.3299655 46.4888587),,Node not found in edges
8434216109,46.4688386,11.3243493,,3,POINT (11.3243493 46.4688386),,Node not found in edges
8434216110,46.4689992,11.3238083,,3,POINT (11.3238083 46.4689992),,Node not found in edges
8434216111,46.4695772,11.3241694,,3,POINT (11.3241694 46.4695772),3.0,Node LTS is max intersecting LTS
8434216112,46.4694949,11.3244505,,3,POINT (11.3244505 46.4694949),3.0,Node LTS is max intersecting LTS
8434216113,46.4694185,11.3247113,,3,POINT (11.3247113 46.4694185),3.0,Node LTS is max intersecting LTS
8434240002,46.4839724,11.2995005,,1,POINT (11.2995005 46.4839724),,Node not found in edges
8434240003,46.4842491,11.2991108,,3,POINT (11.2991108 46.4842491),3.0,Node LTS is max intersecting LTS
8441049083,46.4793258,11.3047492,,3,POINT (11.3047492 46.4793258),3.0,Node LTS is max intersecting LTS
8465294162,46.4790244,11.3021628,,3,POINT (11.3021628 46.4790244),,Node not found in edges
8465308212,46.4764082,11.3033733,,3,POINT (11.3033733 46.4764082),4.0,Node LTS is max intersecting LTS
8465316957,46.4870396,11.3313634,,1,POINT (11.3313634 46.4870396),1.0,Node LTS is max intersecting LTS
8465316958,46.4872549,11.3319283,crossing,4,POINT (11.3319283 46.4872549),1.0,Node LTS is max intersecting LTS
8465316965,46.4901555,11.3421,,3,POINT (11.3421 46.4901555),3.0,Node LTS is max intersecting LTS
8497953947,46.4774767,11.3230001,,1,POINT (11.3230001 46.4774767),,Node not found in edges
8554854183,46.5063515,11.3348548,,1,POINT (11.3348548 46.5063515),,Node not found in edges
8556848026,46.4937655,11.3282784,,3,POINT (11.3282784 46.4937655),3.0,Node LTS is max intersecting LTS
8556848027,46.4937559,11.327996,,1,POINT (11.327996 46.4937559),,Node not found in edges
8575349132,46.4968443,11.3559619,,3,POINT (11.3559619 46.4968443),2.0,Node LTS is max intersecting LTS
8575349138,46.4967457,11.3558933,,3,POINT (11.3558933 46.4967457),2.0,Node LTS is max intersecting LTS
8575484403,46.4953087,11.3563026,,1,POINT (11.3563026 46.4953087),,Node not found in edges
8590073493,46.50066,11.3516939,,1,POINT (11.3516939 46.50066),,Node not found in edges
8631085349,46.5141512,11.3525144,,3,POINT (11.3525144 46.5141512),,Node not found in edges
8631085352,46.5142191,11.3528689,,3,POINT (11.3528689 46.5142191),,Node not found in edges
8631133274,46.5141296,11.3524288,,3,POINT (11.3524288 46.5141296),4.0,Node LTS is max intersecting LTS
8631518579,46.4860904,11.2965266,,3,POINT (11.2965266 46.4860904),,Node not found in edges
8631518587,46.4864616,11.2956922,,3,POINT (11.2956922 46.4864616),,Node not found in edges
8668752469,46.4943221,11.3477208,crossing,4,POINT (11.3477208 46.4943221),1.0,Node LTS is max intersecting LTS
8668752477,46.4932672,11.3476403,crossing,4,POINT (11.3476403 46.4932672),1.0,Node LTS is max intersecting LTS
8689857596,46.4928873,11.352089,,3,POINT (11.352089 46.4928873),,Node not found in edges
8689857597,46.4927195,11.3517932,,1,POINT (11.3517932 46.4927195),,Node not found in edges
8689857598,46.4934656,11.3531085,,4,POINT (11.3531085 46.4934656),,Node not found in edges
8689857605,46.4929055,11.3518535,,1,POINT (11.3518535 46.4929055),,Node not found in edges
8690490068,46.4994064,11.3638629,,3,POINT (11.3638629 46.4994064),,Node not found in edges
8690490088,46.499369,11.3635501,,4,POINT (11.3635501 46.499369),,Node not found in edges
8690490090,46.4993295,11.3634407,,4,POINT (11.3634407 46.4993295),,Node not found in edges
8690490093,46.4993041,11.3632358,,3,POINT (11.3632358 46.4993041),,Node not found in edges
8690490095,46.4989332,11.3627611,,1,POINT (11.3627611 46.4989332),,Node not found in edges
8690512434,46.4993646,11.3631946,crossing,4,POINT (11.3631946 46.4993646),3.0,Node LTS is max intersecting LTS
