osmid,y,x,street_count,highway,ref,geometry,lts,message
697094007,44.4918884,11.3738984,4,,,POINT (11.3738984 44.4918884),3.0,Node LTS is max intersecting LTS
697094019,44.4883104,11.3746759,4,,,POINT (11.3746759 44.4883104),2.0,Node LTS is max intersecting LTS
697094054,44.4918465,11.3745421,3,,,POINT (11.3745421 44.4918465),2.0,Node LTS is max intersecting LTS
697094058,44.4917809,11.3753999,1,,,POINT (11.3753999 44.4917809),2.0,Node LTS is max intersecting LTS
697094156,44.493923,11.3779382,3,,,POINT (11.3779382 44.493923),3.0,Node LTS is max intersecting LTS
697094159,44.4937643,11.378482,1,,,POINT (11.378482 44.4937643),3.0,Node LTS is max intersecting LTS
697094183,44.494304,11.3769134,1,,,POINT (11.3769134 44.494304),3.0,Node LTS is max intersecting LTS
697094336,44.4878084,11.3748867,1,,,POINT (11.3748867 44.4878084),2.0,Node LTS is max intersecting LTS
697810546,44.4898565,11.3887041,2,,,POINT (11.3887041 44.4898565),1.0,Node LTS is max intersecting LTS
697810606,44.4843193,11.3851691,4,traffic_signals,,POINT (11.3851691 44.4843193),2.0,LTS 3-4 with traffic signals
697810610,44.4864562,11.3866702,3,,,POINT (11.3866702 44.4864562),3.0,Node LTS is max intersecting LTS
697810613,44.488611,11.3881033,4,,,POINT (11.3881033 44.488611),3.0,Node LTS is max intersecting LTS
697810680,44.4831422,11.3832138,3,,,POINT (11.3832138 44.4831422),3.0,Node LTS is max intersecting LTS
697810740,44.4885658,11.3944792,3,,,POINT (11.3944792 44.4885658),2.0,Node LTS is max intersecting LTS
697810776,44.4861263,11.3771277,3,,,POINT (11.3771277 44.4861263),3.0,Node LTS is max intersecting LTS
697810782,44.4865288,11.3776864,3,,,POINT (11.3776864 44.4865288),2.0,Node LTS is max intersecting LTS
697810784,44.4866852,11.3777311,3,,,POINT (11.3777311 44.4866852),2.0,Node LTS is max intersecting LTS
697810785,44.4867498,11.3773394,4,,,POINT (11.3773394 44.4867498),3.0,Node LTS is max intersecting LTS
697810791,44.4866895,11.3764389,4,crossing,,POINT (11.3764389 44.4866895),2.0,Node LTS is max intersecting LTS
697810794,44.4887613,11.3764678,1,,,POINT (11.3764678 44.4887613),2.0,Node LTS is max intersecting LTS
697810808,44.490848,11.3781476,3,,,POINT (11.3781476 44.490848),3.0,Node LTS is max intersecting LTS
697810810,44.4910105,11.3772514,3,,,POINT (11.3772514 44.4910105),3.0,Node LTS is max intersecting LTS
697810813,44.4898299,11.3778009,3,,,POINT (11.3778009 44.4898299),3.0,Node LTS is max intersecting LTS
697810815,44.4921585,11.3766855,1,,,POINT (11.3766855 44.4921585),3.0,Node LTS is max intersecting LTS
697810818,44.4931913,11.3763917,3,,,POINT (11.3763917 44.4931913),3.0,Node LTS is max intersecting LTS
697810820,44.4920803,11.3760265,1,,,POINT (11.3760265 44.4920803),3.0,Node LTS is max intersecting LTS
697810843,44.4926935,11.3788709,3,,,POINT (11.3788709 44.4926935),2.0,Node LTS is max intersecting LTS
697810845,44.4933055,11.3797989,1,,,POINT (11.3797989 44.4933055),2.0,Node LTS is max intersecting LTS
697810848,44.4928838,11.3780907,3,,,POINT (11.3780907 44.4928838),3.0,Node LTS is max intersecting LTS
697810850,44.4917794,11.3777166,3,,,POINT (11.3777166 44.4917794),3.0,Node LTS is max intersecting LTS
697810851,44.4912719,11.3773567,3,,,POINT (11.3773567 44.4912719),3.0,Node LTS is max intersecting LTS
697810857,44.4927109,11.3787951,3,,,POINT (11.3787951 44.4927109),2.0,Node LTS is max intersecting LTS
699043891,44.4629762,11.4024629,3,,,POINT (11.4024629 44.4629762),3.0,Node LTS is max intersecting LTS
703667408,44.505859,11.3619169,3,,,POINT (11.3619169 44.505859),2.0,Node LTS is max intersecting LTS
703667409,44.5062423,11.3626804,3,,,POINT (11.3626804 44.5062423),2.0,Node LTS is max intersecting LTS
703667413,44.5035949,11.3640915,1,,,POINT (11.3640915 44.5035949),2.0,Node LTS is max intersecting LTS
703667415,44.5039926,11.3678478,3,,,POINT (11.3678478 44.5039926),,Node not found in edges
703667419,44.5107188,11.3559252,4,,,POINT (11.3559252 44.5107188),3.0,Node LTS is max intersecting LTS
710705007,44.4949005,11.39017,3,motorway_junction,11,POINT (11.39017 44.4949005),4.0,Node LTS is max intersecting LTS
710705213,44.4982591,11.394107,3,crossing,,POINT (11.394107 44.4982591),3.0,Node LTS is max intersecting LTS
710705568,44.4965903,11.3894079,3,,,POINT (11.3894079 44.4965903),3.0,Node LTS is max intersecting LTS
710705827,44.4993862,11.3948002,3,,,POINT (11.3948002 44.4993862),4.0,Node LTS is max intersecting LTS
710705867,44.4992073,11.394919,3,,,POINT (11.394919 44.4992073),4.0,Node LTS is max intersecting LTS
710706098,44.5093669,11.3795772,3,,,POINT (11.3795772 44.5093669),3.0,Node LTS is max intersecting LTS
710706110,44.5092342,11.3797445,6,,,POINT (11.3797445 44.5092342),3.0,Node LTS is max intersecting LTS
710706120,44.5093966,11.3796538,3,,,POINT (11.3796538 44.5093966),3.0,Node LTS is max intersecting LTS
710706153,44.5039652,11.389067,3,,,POINT (11.389067 44.5039652),3.0,Node LTS is max intersecting LTS
710706169,44.5040376,11.3893127,3,,,POINT (11.3893127 44.5040376),3.0,Node LTS is max intersecting LTS
710706187,44.5046401,11.3889578,3,,,POINT (11.3889578 44.5046401),3.0,Node LTS is max intersecting LTS
710706243,44.5100123,11.3822306,3,,,POINT (11.3822306 44.5100123),3.0,Node LTS is max intersecting LTS
710706245,44.5099701,11.3823224,3,,,POINT (11.3823224 44.5099701),3.0,Node LTS is max intersecting LTS
710706248,44.5100357,11.3822959,3,,,POINT (11.3822959 44.5100357),3.0,Node LTS is max intersecting LTS
710706278,44.5094889,11.3795208,3,,,POINT (11.3795208 44.5094889),3.0,Node LTS is max intersecting LTS
710706429,44.5107908,11.4126316,3,,,POINT (11.4126316 44.5107908),3.0,Node LTS is max intersecting LTS
710706433,44.5112861,11.4149327,3,,,POINT (11.4149327 44.5112861),3.0,Node LTS is max intersecting LTS
710706436,44.5118224,11.4144707,3,,,POINT (11.4144707 44.5118224),4.0,Node LTS is max intersecting LTS
710706437,44.5118472,11.4156445,3,,,POINT (11.4156445 44.5118472),4.0,Node LTS is max intersecting LTS
710706471,44.5043001,11.397313,3,,,POINT (11.397313 44.5043001),4.0,Node LTS is max intersecting LTS
710706649,44.5079791,11.3888828,3,,,POINT (11.3888828 44.5079791),3.0,Node LTS is max intersecting LTS
710707079,44.5093626,11.3800427,3,,,POINT (11.3800427 44.5093626),3.0,Node LTS is max intersecting LTS
710707096,44.509125,11.3794929,3,crossing,,POINT (11.3794929 44.509125),3.0,Node LTS is max intersecting LTS
710715436,44.5053608,11.4051365,4,,,POINT (11.4051365 44.5053608),3.0,Node LTS is max intersecting LTS
715078399,44.457687,11.3032698,1,,,POINT (11.3032698 44.457687),3.0,Node LTS is max intersecting LTS
715078451,44.4650698,11.3008242,3,,,POINT (11.3008242 44.4650698),3.0,Node LTS is max intersecting LTS
715078453,44.4648455,11.3010098,4,,,POINT (11.3010098 44.4648455),3.0,Node LTS is max intersecting LTS
715078455,44.4647463,11.3008223,3,,,POINT (11.3008223 44.4647463),3.0,Node LTS is max intersecting LTS
715078507,44.4914781,11.299534,3,,,POINT (11.299534 44.4914781),1.0,Node LTS is max intersecting LTS
715847564,44.4879733,11.3149883,3,,,POINT (11.3149883 44.4879733),3.0,Node LTS is max intersecting LTS
715847576,44.4871854,11.3149619,3,,,POINT (11.3149619 44.4871854),,Node not found in edges
715847578,44.4871967,11.3147991,3,,,POINT (11.3147991 44.4871967),3.0,Node LTS is max intersecting LTS
739659617,44.4939954,11.372914,3,,,POINT (11.372914 44.4939954),3.0,Node LTS is max intersecting LTS
739659620,44.4943631,11.3752106,3,,,POINT (11.3752106 44.4943631),,Node not found in edges
739659622,44.4944159,11.3754642,3,,,POINT (11.3754642 44.4944159),2.0,Node LTS is max intersecting LTS
739659658,44.4949282,11.3725983,3,,,POINT (11.3725983 44.4949282),2.0,Node LTS is max intersecting LTS
739659669,44.4976597,11.3726554,4,crossing,,POINT (11.3726554 44.4976597),2.0,Node LTS is max intersecting LTS
739659673,44.4973911,11.3727098,3,,,POINT (11.3727098 44.4973911),,Node not found in edges
739659674,44.4973967,11.3730042,4,crossing,,POINT (11.3730042 44.4973967),3.0,Node LTS is max intersecting LTS
743104907,44.506354,11.3682107,3,,,POINT (11.3682107 44.506354),2.0,Node LTS is max intersecting LTS
743104928,44.5069331,11.3684302,1,,,POINT (11.3684302 44.5069331),2.0,Node LTS is max intersecting LTS
743104965,44.5064605,11.3711244,3,,,POINT (11.3711244 44.5064605),3.0,Node LTS is max intersecting LTS
743104974,44.5059502,11.3702539,3,,,POINT (11.3702539 44.5059502),2.0,Node LTS is max intersecting LTS
743105047,44.5063795,11.3725225,3,,,POINT (11.3725225 44.5063795),2.0,Node LTS is max intersecting LTS
743105058,44.5061533,11.3738184,3,,,POINT (11.3738184 44.5061533),3.0,Node LTS is max intersecting LTS
743105249,44.5062263,11.3687847,3,,,POINT (11.3687847 44.5062263),3.0,Node LTS is max intersecting LTS
743105311,44.5073616,11.3692456,1,,,POINT (11.3692456 44.5073616),3.0,Node LTS is max intersecting LTS
743105366,44.5002485,11.3749659,3,,,POINT (11.3749659 44.5002485),3.0,Node LTS is max intersecting LTS
743105391,44.5003083,11.3743207,2,,,POINT (11.3743207 44.5003083),3.0,Node LTS is max intersecting LTS
743105441,44.5010776,11.3735516,3,,,POINT (11.3735516 44.5010776),3.0,Node LTS is max intersecting LTS
743105509,44.5010088,11.3743018,3,,,POINT (11.3743018 44.5010088),3.0,Node LTS is max intersecting LTS
743105702,44.5032757,11.3764834,3,,,POINT (11.3764834 44.5032757),1.0,Node LTS is max intersecting LTS
743105717,44.502656,11.3761124,3,,,POINT (11.3761124 44.502656),1.0,Node LTS is max intersecting LTS
743105828,44.5019957,11.3737592,3,,,POINT (11.3737592 44.5019957),3.0,Node LTS is max intersecting LTS
743105858,44.5017245,11.3747091,3,,,POINT (11.3747091 44.5017245),2.0,Node LTS is max intersecting LTS
743105981,44.5027148,11.3749699,4,,,POINT (11.3749699 44.5027148),2.0,Node LTS is max intersecting LTS
743106081,44.5026992,11.3752713,4,,,POINT (11.3752713 44.5026992),2.0,Node LTS is max intersecting LTS
743106183,44.5031045,11.37454,3,,,POINT (11.37454 44.5031045),2.0,Node LTS is max intersecting LTS
743106340,44.5003524,11.3734032,3,,,POINT (11.3734032 44.5003524),3.0,Node LTS is max intersecting LTS
743106346,44.5009561,11.3720954,3,,,POINT (11.3720954 44.5009561),3.0,Node LTS is max intersecting LTS
743106361,44.5027309,11.3739105,4,,,POINT (11.3739105 44.5027309),3.0,Node LTS is max intersecting LTS
743107554,44.5059305,11.3750501,3,,,POINT (11.3750501 44.5059305),2.0,Node LTS is max intersecting LTS
748088811,44.4986463,11.373269,3,,,POINT (11.373269 44.4986463),3.0,Node LTS is max intersecting LTS
761247324,44.4819532,11.376636,3,,,POINT (11.376636 44.4819532),2.0,Node LTS is max intersecting LTS
761247328,44.4825954,11.377008,3,,,POINT (11.377008 44.4825954),3.0,Node LTS is max intersecting LTS
761247924,44.4809034,11.3783031,3,,,POINT (11.3783031 44.4809034),3.0,Node LTS is max intersecting LTS
761530426,44.5146762,11.3195468,4,traffic_signals,,POINT (11.3195468 44.5146762),2.0,LTS 3-4 with traffic signals
762208538,44.4884513,11.3562897,3,,,POINT (11.3562897 44.4884513),2.0,Node LTS is max intersecting LTS
762208540,44.4993445,11.355981,3,,,POINT (11.355981 44.4993445),,Node not found in edges
762208543,44.4996025,11.3560912,3,,,POINT (11.3560912 44.4996025),,Node not found in edges
762208544,44.499597,11.356012,1,,,POINT (11.356012 44.499597),,Node not found in edges
766612285,44.4812424,11.3766558,3,,,POINT (11.3766558 44.4812424),3.0,Node LTS is max intersecting LTS
766625390,44.4811234,11.3772421,3,,,POINT (11.3772421 44.4811234),3.0,Node LTS is max intersecting LTS
766625395,44.4806069,11.3770286,3,,,POINT (11.3770286 44.4806069),2.0,Node LTS is max intersecting LTS
766630509,44.4819927,11.3786047,4,,,POINT (11.3786047 44.4819927),3.0,Node LTS is max intersecting LTS
766635778,44.4814618,11.3759116,3,,,POINT (11.3759116 44.4814618),3.0,Node LTS is max intersecting LTS
766636970,44.478474,11.375875,4,,,POINT (11.375875 44.478474),2.0,Node LTS is max intersecting LTS
767816573,44.4815543,11.3757466,3,,,POINT (11.3757466 44.4815543),3.0,Node LTS is max intersecting LTS
767816574,44.4813445,11.375449,4,,,POINT (11.375449 44.4813445),2.0,Node LTS is max intersecting LTS
767816575,44.4817089,11.3758669,3,,,POINT (11.3758669 44.4817089),3.0,Node LTS is max intersecting LTS
767816584,44.4820108,11.3736831,3,,,POINT (11.3736831 44.4820108),2.0,Node LTS is max intersecting LTS
767816585,44.4816225,11.3756534,3,,,POINT (11.3756534 44.4816225),3.0,Node LTS is max intersecting LTS
767816586,44.4815547,11.3758176,3,,,POINT (11.3758176 44.4815547),3.0,Node LTS is max intersecting LTS
767821511,44.4812779,11.3759041,3,,,POINT (11.3759041 44.4812779),2.0,Node LTS is max intersecting LTS
767821516,44.481158,11.3759126,3,,,POINT (11.3759126 44.481158),2.0,Node LTS is max intersecting LTS
767821523,44.4813959,11.3754897,4,,,POINT (11.3754897 44.4813959),2.0,Node LTS is max intersecting LTS
769175398,44.5271472,11.3326612,3,,,POINT (11.3326612 44.5271472),3.0,Node LTS is max intersecting LTS
769175400,44.5279608,11.3332118,3,,,POINT (11.3332118 44.5279608),3.0,Node LTS is max intersecting LTS
769175405,44.5272444,11.3324781,3,,,POINT (11.3324781 44.5272444),3.0,Node LTS is max intersecting LTS
769175407,44.5275166,11.3305077,1,,,POINT (11.3305077 44.5275166),2.0,Node LTS is max intersecting LTS
769176584,44.5275409,11.3302614,1,,,POINT (11.3302614 44.5275409),2.0,Node LTS is max intersecting LTS
769176585,44.5278846,11.3270856,3,,,POINT (11.3270856 44.5278846),3.0,Node LTS is max intersecting LTS
769176590,44.5265181,11.3247863,3,,,POINT (11.3247863 44.5265181),3.0,Node LTS is max intersecting LTS
769177430,44.5266922,11.3319639,3,,,POINT (11.3319639 44.5266922),3.0,Node LTS is max intersecting LTS
769188157,44.5398241,11.3372992,3,,,POINT (11.3372992 44.5398241),2.0,Node LTS is max intersecting LTS
769188293,44.5384741,11.337867,1,,,POINT (11.337867 44.5384741),2.0,Node LTS is max intersecting LTS
769280382,44.487963,11.3628598,3,,,POINT (11.3628598 44.487963),3.0,Node LTS is max intersecting LTS
769280383,44.4906784,11.3727475,4,,,POINT (11.3727475 44.4906784),1.0,Node LTS is max intersecting LTS
769280384,44.4905436,11.3726639,4,,,POINT (11.3726639 44.4905436),3.0,Node LTS is max intersecting LTS
769280389,44.4888407,11.3641955,1,,,POINT (11.3641955 44.4888407),2.0,Node LTS is max intersecting LTS
769280392,44.4908593,11.3720797,3,,,POINT (11.3720797 44.4908593),3.0,Node LTS is max intersecting LTS
769280394,44.4890493,11.3635213,3,,,POINT (11.3635213 44.4890493),2.0,Node LTS is max intersecting LTS
769280397,44.4891893,11.3630781,3,,,POINT (11.3630781 44.4891893),2.0,Node LTS is max intersecting LTS
769889093,44.4862187,11.3154171,3,,,POINT (11.3154171 44.4862187),3.0,Node LTS is max intersecting LTS
769889101,44.4887911,11.317113,3,,,POINT (11.317113 44.4887911),3.0,Node LTS is max intersecting LTS
781418840,44.5010351,11.3258095,3,,,POINT (11.3258095 44.5010351),2.0,Node LTS is max intersecting LTS
791746315,44.5270952,11.3665064,3,,,POINT (11.3665064 44.5270952),3.0,Node LTS is max intersecting LTS
791746343,44.5265934,11.3646286,3,,,POINT (11.3646286 44.5265934),,Node not found in edges
791746346,44.5259504,11.3658715,3,,,POINT (11.3658715 44.5259504),3.0,Node LTS is max intersecting LTS
791746362,44.5265031,11.364533,3,,,POINT (11.364533 44.5265031),,Node not found in edges
791746365,44.5252918,11.3645843,3,,,POINT (11.3645843 44.5252918),,Node not found in edges
791746373,44.5262101,11.3652633,4,,,POINT (11.3652633 44.5262101),,Node not found in edges
791746380,44.5254455,11.3642254,3,,,POINT (11.3642254 44.5254455),,Node not found in edges
791746390,44.5264721,11.3647621,4,,,POINT (11.3647621 44.5264721),,Node not found in edges
791746426,44.5269425,11.3657501,3,,,POINT (11.3657501 44.5269425),,Node not found in edges
791746430,44.526147,11.3654541,4,,,POINT (11.3654541 44.526147),,Node not found in edges
791746443,44.5255932,11.3641223,3,,,POINT (11.3641223 44.5255932),,Node not found in edges
791746445,44.5263717,11.3649124,4,,,POINT (11.3649124 44.5263717),,Node not found in edges
791746454,44.5267884,11.364353,4,,,POINT (11.364353 44.5267884),0.0,Node LTS is max intersecting LTS
791746457,44.5253205,11.3643578,3,,,POINT (11.3643578 44.5253205),,Node not found in edges
791746460,44.5270318,11.365584,3,,,POINT (11.365584 44.5270318),,Node not found in edges
791746467,44.525745,11.3640179,3,,,POINT (11.3640179 44.525745),,Node not found in edges
791746490,44.5260146,11.3659072,3,,,POINT (11.3659072 44.5260146),3.0,Node LTS is max intersecting LTS
791746503,44.5271198,11.3654176,3,,,POINT (11.3654176 44.5271198),,Node not found in edges
791746506,44.5258936,11.3639137,3,,,POINT (11.3639137 44.5258936),,Node not found in edges
791746510,44.5268558,11.3659187,3,,,POINT (11.3659187 44.5268558),,Node not found in edges
791746517,44.5260859,11.3632052,3,,,POINT (11.3632052 44.5260859),4.0,Node LTS is max intersecting LTS
791746521,44.5262832,11.3650782,4,,,POINT (11.3650782 44.5262832),,Node not found in edges
791777607,44.5335448,11.3691682,4,,,POINT (11.3691682 44.5335448),3.0,Node LTS is max intersecting LTS
791777609,44.5280015,11.3660115,3,,,POINT (11.3660115 44.5280015),3.0,Node LTS is max intersecting LTS
794151188,44.4969005,11.3128816,4,crossing,,POINT (11.3128816 44.4969005),2.0,Node LTS is max intersecting LTS
795977440,44.4904463,11.3275923,4,crossing,,POINT (11.3275923 44.4904463),2.0,Node LTS is max intersecting LTS
795977441,44.4970277,11.3277032,4,crossing,,POINT (11.3277032 44.4970277),3.0,Node LTS is max intersecting LTS
795977442,44.4903683,11.3260893,4,crossing,,POINT (11.3260893 44.4903683),2.0,Node LTS is max intersecting LTS
796023354,44.4657091,11.3730375,3,,,POINT (11.3730375 44.4657091),,Node not found in edges
798191285,44.490162,11.3113428,4,,,POINT (11.3113428 44.490162),,Node not found in edges
798191287,44.4896502,11.3208952,4,crossing,,POINT (11.3208952 44.4896502),2.0,Node LTS is max intersecting LTS
798191295,44.489453,11.3199951,4,crossing,,POINT (11.3199951 44.489453),2.0,Node LTS is max intersecting LTS
798191299,44.4905545,11.3294816,4,traffic_signals,,POINT (11.3294816 44.4905545),2.0,LTS 3-4 with traffic signals
798191303,44.4897127,11.3148558,4,crossing,,POINT (11.3148558 44.4897127),2.0,Node LTS is max intersecting LTS
802936110,44.5326435,11.231751,4,,,POINT (11.231751 44.5326435),3.0,Node LTS is max intersecting LTS
802936331,44.5324458,11.2323346,3,,,POINT (11.2323346 44.5324458),3.0,Node LTS is max intersecting LTS
802936426,44.5332531,11.2325158,1,,,POINT (11.2325158 44.5332531),2.0,Node LTS is max intersecting LTS
802936529,44.532817,11.2311985,3,,,POINT (11.2311985 44.532817),3.0,Node LTS is max intersecting LTS
803636117,44.4963434,11.3154042,4,crossing,,POINT (11.3154042 44.4963434),3.0,Node LTS is max intersecting LTS
803636121,44.4940969,11.3572015,4,,,POINT (11.3572015 44.4940969),3.0,Node LTS is max intersecting LTS
803636125,44.497204,11.3218581,4,,,POINT (11.3218581 44.497204),2.0,Node LTS is max intersecting LTS
815850432,44.4685222,11.3956611,3,,,POINT (11.3956611 44.4685222),1.0,Node LTS is max intersecting LTS
815850488,44.4697211,11.3950642,3,,,POINT (11.3950642 44.4697211),,Node not found in edges
818760604,44.492585,11.3018474,4,crossing,,POINT (11.3018474 44.492585),1.0,Node LTS is max intersecting LTS
818760662,44.4925392,11.3017296,4,,,POINT (11.3017296 44.4925392),3.0,Node LTS is max intersecting LTS
818760663,44.4925742,11.3016049,4,crossing,,POINT (11.3016049 44.4925742),3.0,Node LTS is max intersecting LTS
831397368,44.4691402,11.3854448,4,,,POINT (11.3854448 44.4691402),3.0,Node LTS is max intersecting LTS
831397392,44.4618406,11.3798803,3,,,POINT (11.3798803 44.4618406),3.0,Node LTS is max intersecting LTS
831397399,44.4617689,11.3792739,3,,,POINT (11.3792739 44.4617689),4.0,Node LTS is max intersecting LTS
831397511,44.4721314,11.3865004,3,,,POINT (11.3865004 44.4721314),3.0,Node LTS is max intersecting LTS
831410364,44.4843706,11.3850607,4,traffic_signals,,POINT (11.3850607 44.4843706),2.0,LTS 3-4 with traffic signals
835209230,44.4938171,11.3135312,3,,,POINT (11.3135312 44.4938171),,Node not found in edges
835209257,44.4937515,11.3137414,3,,,POINT (11.3137414 44.4937515),3.0,Node LTS is max intersecting LTS
837727413,44.5026691,11.3462368,3,,,POINT (11.3462368 44.5026691),,Node not found in edges
837727418,44.5027506,11.3464754,3,,,POINT (11.3464754 44.5027506),,Node not found in edges
837727422,44.502583,11.3465927,3,,,POINT (11.3465927 44.502583),,Node not found in edges
837727434,44.5024977,11.3463508,3,,,POINT (11.3463508 44.5024977),,Node not found in edges
837727454,44.5029254,11.3451794,4,,,POINT (11.3451794 44.5029254),,Node not found in edges
837727460,44.5020297,11.3476427,1,,,POINT (11.3476427 44.5020297),,Node not found in edges
837727494,44.5033147,11.3474009,3,,,POINT (11.3474009 44.5033147),,Node not found in edges
837737710,44.5035873,11.345807,3,,,POINT (11.345807 44.5035873),,Node not found in edges
837737731,44.5036221,11.3454677,3,,,POINT (11.3454677 44.5036221),,Node not found in edges
837737741,44.5033804,11.3453484,4,,,POINT (11.3453484 44.5033804),,Node not found in edges
837746303,44.501749,11.3459798,4,,,POINT (11.3459798 44.501749),,Node not found in edges
837755886,44.5037175,11.3453774,3,,,POINT (11.3453774 44.5037175),,Node not found in edges
846571262,44.5015203,11.3911708,3,,,POINT (11.3911708 44.5015203),3.0,Node LTS is max intersecting LTS
846571451,44.5010751,11.3910376,3,,,POINT (11.3910376 44.5010751),2.0,Node LTS is max intersecting LTS
846571486,44.5010227,11.3910044,3,,,POINT (11.3910044 44.5010227),2.0,Node LTS is max intersecting LTS
846713064,44.4801357,11.3833944,4,,,POINT (11.3833944 44.4801357),4.0,Node LTS is max intersecting LTS
853112452,44.4791239,11.3811954,4,traffic_signals,,POINT (11.3811954 44.4791239),2.0,LTS 3-4 with traffic signals
853112468,44.4767175,11.3831166,3,,,POINT (11.3831166 44.4767175),3.0,Node LTS is max intersecting LTS
853112476,44.4792267,11.381069,4,,,POINT (11.381069 44.4792267),3.0,Node LTS is max intersecting LTS
854883541,44.4750539,11.3889073,4,,,POINT (11.3889073 44.4750539),3.0,Node LTS is max intersecting LTS
854883544,44.471648,11.3930816,1,,,POINT (11.3930816 44.471648),,Node not found in edges
854883561,44.4750045,11.3890047,4,,,POINT (11.3890047 44.4750045),3.0,Node LTS is max intersecting LTS
854883576,44.4792418,11.3824553,1,,,POINT (11.3824553 44.4792418),2.0,Node LTS is max intersecting LTS
854918518,44.476642,11.3831785,4,,,POINT (11.3831785 44.476642),3.0,Node LTS is max intersecting LTS
854918524,44.4752432,11.3797025,3,,,POINT (11.3797025 44.4752432),2.0,Node LTS is max intersecting LTS
854918531,44.4787659,11.3869856,4,,,POINT (11.3869856 44.4787659),3.0,Node LTS is max intersecting LTS
854918533,44.4772184,11.3843701,4,,,POINT (11.3843701 44.4772184),2.0,Node LTS is max intersecting LTS
854918558,44.4775186,11.3841387,3,,,POINT (11.3841387 44.4775186),2.0,Node LTS is max intersecting LTS
854918560,44.4778723,11.3850628,3,,,POINT (11.3850628 44.4778723),3.0,Node LTS is max intersecting LTS
854918565,44.4774303,11.3851161,3,,,POINT (11.3851161 44.4774303),2.0,Node LTS is max intersecting LTS
854918571,44.4785367,11.3845162,4,,,POINT (11.3845162 44.4785367),3.0,Node LTS is max intersecting LTS
854918573,44.4776939,11.3857531,3,,,POINT (11.3857531 44.4776939),2.0,Node LTS is max intersecting LTS
854918589,44.4755301,11.3787903,1,,,POINT (11.3787903 44.4755301),2.0,Node LTS is max intersecting LTS
854918615,44.4785394,11.3867487,3,,,POINT (11.3867487 44.4785394),2.0,Node LTS is max intersecting LTS
854941761,44.4784266,11.3834094,4,,,POINT (11.3834094 44.4784266),2.0,Node LTS is max intersecting LTS
854941762,44.4791808,11.3828112,3,,,POINT (11.3828112 44.4791808),2.0,Node LTS is max intersecting LTS
854941763,44.4786631,11.3831926,3,,,POINT (11.3831926 44.4786631),2.0,Node LTS is max intersecting LTS
854941764,44.4774973,11.3825029,3,,,POINT (11.3825029 44.4774973),3.0,Node LTS is max intersecting LTS
854941765,44.4781834,11.3819502,3,,,POINT (11.3819502 44.4781834),3.0,Node LTS is max intersecting LTS
854941782,44.478769,11.3843225,3,,,POINT (11.3843225 44.478769),3.0,Node LTS is max intersecting LTS
854941784,44.4795674,11.3837612,3,,,POINT (11.3837612 44.4795674),3.0,Node LTS is max intersecting LTS
854941787,44.4780262,11.3837106,4,,,POINT (11.3837106 44.4780262),2.0,Node LTS is max intersecting LTS
854941790,44.4782105,11.3837179,1,,,POINT (11.3837179 44.4782105),2.0,Node LTS is max intersecting LTS
854941793,44.4786708,11.3815565,3,,,POINT (11.3815565 44.4786708),3.0,Node LTS is max intersecting LTS
854967102,44.4733793,11.3837841,3,,,POINT (11.3837841 44.4733793),3.0,Node LTS is max intersecting LTS
854967123,44.4726703,11.3856423,3,,,POINT (11.3856423 44.4726703),3.0,Node LTS is max intersecting LTS
854967129,44.473472,11.3855938,3,,,POINT (11.3855938 44.473472),2.0,Node LTS is max intersecting LTS
854967133,44.4741529,11.3851793,4,,,POINT (11.3851793 44.4741529),2.0,Node LTS is max intersecting LTS
854967148,44.4752252,11.3874268,3,,,POINT (11.3874268 44.4752252),2.0,Node LTS is max intersecting LTS
854967151,44.4731872,11.3863668,1,,,POINT (11.3863668 44.4731872),2.0,Node LTS is max intersecting LTS
855500545,44.4761254,11.386122,3,,,POINT (11.386122 44.4761254),2.0,Node LTS is max intersecting LTS
855500554,44.4778237,11.386847,1,,,POINT (11.386847 44.4778237),2.0,Node LTS is max intersecting LTS
855500573,44.4741935,11.3836085,3,,,POINT (11.3836085 44.4741935),2.0,Node LTS is max intersecting LTS
855500580,44.473627,11.3869149,3,,,POINT (11.3869149 44.473627),2.0,Node LTS is max intersecting LTS
855500671,44.4753366,11.3846785,3,,,POINT (11.3846785 44.4753366),2.0,Node LTS is max intersecting LTS
855500677,44.4742426,11.3873348,3,,,POINT (11.3873348 44.4742426),2.0,Node LTS is max intersecting LTS
855500681,44.4769093,11.3829597,3,,,POINT (11.3829597 44.4769093),3.0,Node LTS is max intersecting LTS
855500687,44.4782345,11.3884046,3,,,POINT (11.3884046 44.4782345),3.0,Node LTS is max intersecting LTS
855500710,44.4761121,11.3896848,4,,,POINT (11.3896848 44.4761121),3.0,Node LTS is max intersecting LTS
855500715,44.4754081,11.388292,3,,,POINT (11.388292 44.4754081),3.0,Node LTS is max intersecting LTS
855500724,44.476201,11.3796559,1,,,POINT (11.3796559 44.476201),2.0,Node LTS is max intersecting LTS
855500738,44.4737018,11.3829391,3,,,POINT (11.3829391 44.4737018),3.0,Node LTS is max intersecting LTS
855500747,44.4763078,11.3804393,3,,,POINT (11.3804393 44.4763078),2.0,Node LTS is max intersecting LTS
855500754,44.4751663,11.3823447,3,,,POINT (11.3823447 44.4751663),2.0,Node LTS is max intersecting LTS
855500761,44.4746212,11.382911,3,,,POINT (11.382911 44.4746212),3.0,Node LTS is max intersecting LTS
