u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,oneway,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
3783680709,3506974467,0,7.43623e+08,,,track,,"LINESTRING (781227.4571620135 5114202.92911479, 781235.7067715945 5114196.9168450665, 781252.9171081714 5114185.592953433, 781264.4333725094 5114178.238654202, 781281.666489442 5114171.146582546, 781296.1520544803 5114170.452720526, 781333.6171442519 5114162.117813922, 781355.4702269163 5114155.2378785, 781375.4978302843 5114146.637644296, 781392.3736227013 5114141.433288639, 781411.5819182487 5114132.806703959, 781424.271579432 5114129.581365966, 781441.0309763153 5114120.842489441, 781459.4782029523 5114111.090037359, 781472.1341464403 5114102.697319199, 781483.775273011 5114092.632560529, 781490.5399743796 5114087.777124862, 781496.8086684411 5114083.945474445)",297.71,0,m15,2,1,0.9297151150055406,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783680709,3824639579,0,7.43623e+08,,,track,,"LINESTRING (781227.4571620135 5114202.92911479, 781224.6493453069 5114187.514165762, 781221.6826474965 5114174.719421479, 781211.8857125842 5114148.462908662)",56.796,0,m15,2,1,0.3269561553474181,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783680753,912305868,0,7.75123e+07,,['Via Maniago'],tertiary,,"LINESTRING (784607.1466552828 5114811.82323616, 784605.3055448262 5114795.949795282)",15.975,0,m10,3,1,0.8247042563441224,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783680753,912294539,0,7.75123e+07,,['Via Maniago'],tertiary,,"LINESTRING (784607.1466552828 5114811.82323616, 784610.4608160609 5114840.491194435, 784616.156194943 5114884.901804888)",73.61,0,m10,3,1,1.165926177306173,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783680753,3783691561,0,3.74987e+08,,,track,,"LINESTRING (784607.1466552828 5114811.82323616, 784598.471869881 5114825.093108041, 784587.4081461766 5114845.967953615, 784575.4490853326 5114864.284979655, 784570.5418540433 5114872.107087016, 784565.133880378 5114874.37237199, 784556.0181284391 5114874.962496595, 784547.4751237311 5114874.053860727, 784542.6935172812 5114873.831955904, 784538.4977694638 5114877.16671113, 784536.30683505 5114880.839452557, 784502.5528007969 5114944.440230088, 784467.9681471903 5115009.772900745, 784454.1447970269 5115032.91368689, 784450.1240976222 5115040.654525088, 784449.6495998035 5115045.542587038, 784450.4615219714 5115049.733223262, 784452.745809532 5115052.221871095, 784455.5610532444 5115054.111652387, 784460.876438617 5115056.507122214, 784463.9233897139 5115058.908686576, 784466.1236524542 5115063.041268168, 784465.6018408791 5115066.279308342, 784452.1220445137 5115090.193139534, 784436.7661177741 5115119.1749741975, 784426.3203906377 5115137.428816235, 784396.7719416688 5115193.353389922, 784370.8572597986 5115240.372445094, 784356.2096135915 5115267.449969379, 784331.9063593728 5115310.446592215, 784312.2123339227 5115346.3643113915, 784303.325596466 5115360.893930838)",659.55,0,m15,2,1,1.4865683915131833,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691195,1946089778,0,1.79119e+08,,['Via Montereale'],unclassified,,"LINESTRING (781984.7118269419 5114768.23812927, 782003.6178048855 5114728.971148873)",43.551,0,m10,3,1,1.132433364981996,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783691195,3506974512,0,1.79119e+08,,['Via Montereale'],unclassified,,"LINESTRING (781984.7118269419 5114768.23812927, 781968.477240001 5114801.938752301, 781945.6908274628 5114845.302652199, 781917.9331913736 5114884.329751889, 781864.0188306819 5114947.282821825)",216.931,0,m10,3,1,1.2351104064879208,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783691200,3783680709,0,3.74987e+08,,,track,,"LINESTRING (781461.759857279 5114776.497300044, 781444.1195879627 5114734.137445162, 781428.9468064855 5114695.186424278, 781404.4562722598 5114633.7413093895, 781378.4720779094 5114569.745041486, 781358.5861490318 5114520.791704486, 781343.6414704439 5114485.447576085, 781324.0682655096 5114441.307270349, 781308.9328311975 5114405.386710084, 781292.4671651613 5114363.526731312, 781273.5251701773 5114313.37016404, 781263.6999861007 5114286.221551714, 781237.6069643111 5114224.525812901, 781227.4571620135 5114202.92911479)",619.219,0,m15,2,1,1.127624929145138,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691200,3783691251,0,3.74987e+08,,,track,,"LINESTRING (781461.759857279 5114776.497300044, 781474.9180326806 5114809.410682658, 781488.4159289048 5114842.339704638, 781503.7892776569 5114879.095728583, 781521.3309550006 5114920.716503556, 781544.2968649887 5114977.883853116, 781566.9206943866 5115020.072202207, 781578.0133195163 5115038.606776858, 781585.5719019368 5115067.177350833, 781592.8058371674 5115095.399025825, 781593.7611541247 5115100.553182085, 781598.304626554 5115116.905449689, 781607.4867833627 5115139.783489861, 781615.56374213 5115155.039997659, 781620.2816799558 5115162.705035206, 781623.8578337075 5115166.242763177, 781629.3388569143 5115167.574494681, 781634.0463992512 5115167.5458110785, 781641.1414357077 5115168.116684828, 781648.4127035562 5115175.297836922, 781654.5913378298 5115185.201047084, 781657.6739549665 5115194.594620371)",472.772,0,m15,2,1,1.4734756984228803,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691229,4922167488,0,3.40982e+08,,,track,,"LINESTRING (783814.5938904996 5115234.346967856, 783800.0354664442 5115273.265021792, 783784.8166864654 5115314.91372608)",85.85,0,m15,2,1,1.0357151531039621,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691229,1947733632,0,3.40982e+08,,,track,,"LINESTRING (783814.5938904996 5115234.346967856, 783818.1892415521 5115224.7378814425, 783837.9478988287 5115167.467055051, 783848.958679362 5115138.472087486, 783859.4485305267 5115111.869062379, 783877.7015576905 5115065.562266093, 783883.3560144075 5115047.764946337, 783893.5093662441 5115032.781271001, 783901.6539607691 5115030.753489041, 783914.4689422144 5115032.34895498, 783924.0813278132 5115033.39531823, 783932.133323113 5115033.367385243, 783940.4777486082 5115031.5381836975, 783948.5789781108 5115026.101487009, 783952.8626502615 5115017.348239517, 783969.8802221566 5114944.920007121, 783972.3140545555 5114904.7392197, 783984.9157001539 5114866.153886428, 784000.4500702878 5114776.622159217, 784024.6647576068 5114696.577767924, 784032.5987273905 5114648.134335114, 784057.3477599276 5114538.019874787, 784058.5080383518 5114488.405368772, 784072.5976773244 5114436.272314791, 784073.4433284777 5114387.26673297, 784069.602033353 5114378.938787934)",937.065,0,m15,2,1,1.3294644188218723,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691251,3783691255,0,7.43623e+08,,['Via Montereale'],unclassified,,"LINESTRING (781657.6739549665 5115194.594620371, 781636.9384183446 5115218.15801301)",31.342,0,m10,3,1,0.8451971420524897,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783691251,3506974512,0,1.79119e+08,,['Via Montereale'],unclassified,,"LINESTRING (781657.6739549665 5115194.594620371, 781660.4095750956 5115191.491581889, 781705.9128595733 5115139.840779192, 781745.9387287111 5115091.6793984445, 781810.3197023219 5115010.123699089, 781859.0861803454 5114953.045903958, 781864.0188306819 5114947.282821825)",321.714,0,m10,3,1,0.7660194949194138,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783691251,3783691200,0,3.74987e+08,,,track,,"LINESTRING (781657.6739549665 5115194.594620371, 781654.5913378298 5115185.201047084, 781648.4127035562 5115175.297836922, 781641.1414357077 5115168.116684828, 781634.0463992512 5115167.5458110785, 781629.3388569143 5115167.574494681, 781623.8578337075 5115166.242763177, 781620.2816799558 5115162.705035206, 781615.56374213 5115155.039997659, 781607.4867833627 5115139.783489861, 781598.304626554 5115116.905449689, 781593.7611541247 5115100.553182085, 781592.8058371674 5115095.399025825, 781585.5719019368 5115067.177350833, 781578.0133195163 5115038.606776858, 781566.9206943866 5115020.072202207, 781544.2968649887 5114977.883853116, 781521.3309550006 5114920.716503556, 781503.7892776569 5114879.095728583, 781488.4159289048 5114842.339704638, 781474.9180326806 5114809.410682658, 781461.759857279 5114776.497300044)",472.772,0,m15,2,1,1.4734756984228796,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691255,3783691251,0,7.43623e+08,,['Via Montereale'],unclassified,,"LINESTRING (781636.9384183446 5115218.15801301, 781657.6739549665 5115194.594620371)",31.342,0,m10,3,1,0.8451971420524897,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783691255,3783691645,0,"[ 374987228, 695770261 ]",,,track,,"LINESTRING (781636.9384183446 5115218.15801301, 781640.2091426391 5115231.713019714, 781643.4158097999 5115247.33592084, 781647.9599844676 5115259.791553126, 781654.9771379217 5115270.4792418, 781665.8617520991 5115285.942773414, 781674.19527718 5115305.0411121035, 781679.9666116794 5115320.603748286, 781685.4335900582 5115342.620985756, 781691.0174921935 5115362.261030762, 781693.4726657632 5115383.115606548, 781695.6852433529 5115389.54112019, 781699.0509070337 5115405.572188588, 781704.1672356329 5115420.225216956, 781712.7619724564 5115443.232379525, 781718.0181032156 5115460.062889713, 781720.8389049027 5115477.505167099, 781723.577953622 5115491.336425637, 781726.3200817264 5115499.879399373, 781734.4867521595 5115516.364954918, 781742.8040741247 5115529.740059157, 781749.0428395614 5115540.848602571, 781757.3498782582 5115554.4459310565, 781761.0384262352 5115563.277367176, 781764.4181390738 5115573.775775894, 781768.6784612446 5115585.995830868, 781775.0212731796 5115600.226586352, 781785.4440799889 5115630.766280576, 781794.3188181182 5115658.106309251, 781802.4267042336 5115681.080153277, 781805.3797433143 5115691.0913744755, 781807.5677380611 5115702.759725954, 781809.7917031052 5115721.221200623, 781817.0047139748 5115757.258132472, 781822.502624534 5115793.561366608, 781834.0751334357 5115838.638829231, 781847.3812044936 5115875.635145427, 781867.4726329555 5115928.497135279, 781869.6313290393 5115935.243148152)",758.715,0,m15,2,1,1.2665573323265222,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691255,4187438672,0,7.43623e+08,,['Via Montereale'],unclassified,,"LINESTRING (781636.9384183446 5115218.15801301, 781630.2906440522 5115225.71288252, 781628.0910113822 5115228.606750332)",13.679,0,m10,3,1,1.4617726223127732,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3783691561,3783691595,0,3.74987e+08,,,track,,"LINESTRING (784303.325596466 5115360.893930838, 784270.9866447609 5115415.44252628, 784176.3317834514 5115578.296713982, 784167.2020725491 5115594.240357894, 784160.057487668 5115602.092597369, 784154.176049294 5115605.739102937, 784144.2839283725 5115607.407141472, 784134.1024373209 5115607.469631586, 784121.4091733203 5115607.950146351, 784111.5495100046 5115608.918303798, 784104.998716796 5115611.643116421, 784097.4701025637 5115616.092910335, 784093.0093765553 5115619.983456989)",351.793,0,m15,2,1,1.495442756809149,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691561,3783680753,0,3.74987e+08,,,track,,"LINESTRING (784303.325596466 5115360.893930838, 784312.2123339227 5115346.3643113915, 784331.9063593728 5115310.446592215, 784356.2096135915 5115267.449969379, 784370.8572597986 5115240.372445094, 784396.7719416688 5115193.353389922, 784426.3203906377 5115137.428816235, 784436.7661177741 5115119.1749741975, 784452.1220445137 5115090.193139534, 784465.6018408791 5115066.279308342, 784466.1236524542 5115063.041268168, 784463.9233897139 5115058.908686576, 784460.876438617 5115056.507122214, 784455.5610532444 5115054.111652387, 784452.745809532 5115052.221871095, 784450.4615219714 5115049.733223262, 784449.6495998035 5115045.542587038, 784450.1240976222 5115040.654525088, 784454.1447970269 5115032.91368689, 784467.9681471903 5115009.772900745, 784502.5528007969 5114944.440230088, 784536.30683505 5114880.839452557, 784538.4977694638 5114877.16671113, 784542.6935172812 5114873.831955904, 784547.4751237311 5114874.053860727, 784556.0181284391 5114874.962496595, 784565.133880378 5114874.37237199, 784570.5418540433 5114872.107087016, 784575.4490853326 5114864.284979655, 784587.4081461766 5114845.967953615, 784598.471869881 5114825.093108041, 784607.1466552828 5114811.82323616)",659.55,0,m15,2,1,1.4865683915131833,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691595,912298908,0,3.74987e+08,,,track,,"LINESTRING (784093.0093765553 5115619.983456989, 784089.5656198901 5115624.978859535, 784071.097799666 5115665.218277372, 784054.7705817218 5115691.171913272)",80.937,0,m15,2,1,3.2562040263658005,3-5: mild,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691595,3783691561,0,3.74987e+08,,,track,,"LINESTRING (784093.0093765553 5115619.983456989, 784097.4701025637 5115616.092910335, 784104.998716796 5115611.643116421, 784111.5495100046 5115608.918303798, 784121.4091733203 5115607.950146351, 784134.1024373209 5115607.469631586, 784144.2839283725 5115607.407141472, 784154.176049294 5115605.739102937, 784160.057487668 5115602.092597369, 784167.2020725491 5115594.240357894, 784176.3317834514 5115578.296713982, 784270.9866447609 5115415.44252628, 784303.325596466 5115360.893930838)",351.793,0,m15,2,1,1.4954427568091486,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691600,2143871193,0,2.04372e+08,,,track,,"LINESTRING (782034.6050259991 5115556.162520837, 782019.31287921 5115568.563191745, 781997.7597223369 5115584.483549626, 781972.8544800533 5115589.483609909, 781943.5222261143 5115602.051380033, 781934.2469831982 5115623.145966727)",126.557,0,m15,2,1,0.5907642145243955,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691600,3506974512,0,2.04372e+08,,,track,,"LINESTRING (782034.6050259991 5115556.162520837, 782041.7366116634 5115550.378302754, 782062.6582095232 5115531.367282173, 782075.3034425745 5115491.211333703, 782079.8206397421 5115476.811921418, 782082.5180940703 5115468.485650282, 782088.8545733737 5115448.024214967, 782089.0075877742 5115428.046460049, 782086.7375924642 5115410.261863088, 782083.9498285224 5115387.075920344, 782067.8778053389 5115350.976125522, 782051.6287094341 5115318.720464783, 782037.2932542444 5115295.003288526, 782021.3500544223 5115272.748629378, 782011.5705771438 5115250.777555696, 782007.1954181027 5115235.16743123, 781999.3297324383 5115221.7348029595, 781994.4222825326 5115211.132582547, 781989.9183973805 5115200.170388992, 781984.4326751786 5115185.310825686, 781981.8974967408 5115173.281302328, 781981.0129281712 5115159.023051623, 781980.0230855201 5115147.053474558, 781980.0599785971 5115137.836578476, 781979.571763864 5115123.206884968, 781973.5501375913 5115103.3348572245, 781969.371973468 5115093.534429265, 781955.8769338112 5115076.770121668, 781943.7953211856 5115062.765170984, 781934.303699248 5115051.183996414, 781927.7372354399 5115034.738383539, 781918.5980326936 5115015.49129405, 781910.5044715877 5114998.585814808, 781900.5222090295 5114980.836428849, 781892.6283820726 5114968.170914522, 781885.0420191124 5114957.067112428, 781871.5372441997 5114948.752953649, 781864.0188306819 5114947.282821825)",690.216,0,m15,2,1,1.2334543296007503,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691630,3481947692,0,7.75123e+07,,,track,,"LINESTRING (782173.0846813929 5115670.464597572, 782138.9062189226 5115704.574555595, 782056.1687134213 5115770.296157137, 782007.8656750266 5115809.46833329, 781997.0029194432 5115831.759017095, 781989.5590073674 5115855.442828269, 781984.6736587031 5115880.880989087)",291.211,0,m15,2,1,0.8210771216337333,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691630,1946089796,0,7.75123e+07,,,track,,"LINESTRING (782173.0846813929 5115670.464597572, 782227.6917174192 5115615.963315751, 782281.8172499558 5115544.205414948, 782304.3594478165 5115501.955958895, 782328.6520116345 5115484.058489549)",244.751,0,m15,2,1,0.34992802330665296,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691645,4187439199,0,3.40982e+08,,,track,,"LINESTRING (781869.6313290393 5115935.243148152, 781843.3226131161 5115951.947236989, 781809.917078478 5115967.300835005, 781807.5372263102 5115968.393838397)",70.366,0,m15,2,1,0.3718422108216327,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691645,3481947692,0,3.40982e+08,,,track,,"LINESTRING (781869.6313290393 5115935.243148152, 781889.1314508369 5115922.868724646, 781931.9807592237 5115899.9225902045, 781968.4353787638 5115882.405211428, 781984.6736587031 5115880.880989087)",128.112,0,m15,2,1,0.19068763186054105,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691645,912287486,0,6.9577e+08,,,track,,"LINESTRING (781869.6313290393 5115935.243148152, 781878.3335195805 5115957.899353441, 781885.6978557338 5115978.679276407, 781891.6555427972 5116003.95928389, 781908.2567014545 5116052.085065384, 781917.9441103494 5116082.591315124, 781938.5030955551 5116146.1188878715, 781943.4837148907 5116164.02814158, 781955.416771376 5116193.825044524, 781964.967514954 5116216.019472056, 781977.5836482057 5116238.366091459, 781991.8994973016 5116275.743373119, 782000.9964935507 5116307.792507263, 782004.6882591891 5116338.902656141, 782012.5511140805 5116368.167303542, 782023.5034002031 5116411.858557054, 782032.9834849384 5116450.371768861, 782034.3160165937 5116488.176025716, 782035.9335422891 5116512.388132882, 782037.2582685351 5116550.192039176, 782039.1060955964 5116576.797345282, 782037.8274463748 5116590.455105714, 782033.6957679313 5116606.074676986, 782032.6298936498 5116621.83534957, 782032.29394939 5116629.134670947, 782033.1535150007 5116640.051770675, 782036.709792574 5116648.031243339, 782041.7792323086 5116656.4255056605, 782061.0039820021 5116679.755746887, 782074.2166543658 5116696.5076824725, 782081.1937098675 5116704.310646931, 782096.985355671 5116720.680348067, 782113.9210569502 5116734.386163578, 782137.9046604135 5116754.18375645, 782147.7932566274 5116761.775724958, 782168.6285403577 5116775.995278799, 782189.910461915 5116791.604918491, 782204.5534178172 5116798.291442383)",968.202,0,m15,2,1,1.4421464294967208,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691645,3783691255,0,"[ 374987228, 695770261 ]",,,track,,"LINESTRING (781869.6313290393 5115935.243148152, 781867.4726329555 5115928.497135279, 781847.3812044936 5115875.635145427, 781834.0751334357 5115838.638829231, 781822.502624534 5115793.561366608, 781817.0047139748 5115757.258132472, 781809.7917031052 5115721.221200623, 781807.5677380611 5115702.759725954, 781805.3797433143 5115691.0913744755, 781802.4267042336 5115681.080153277, 781794.3188181182 5115658.106309251, 781785.4440799889 5115630.766280576, 781775.0212731796 5115600.226586352, 781768.6784612446 5115585.995830868, 781764.4181390738 5115573.775775894, 781761.0384262352 5115563.277367176, 781757.3498782582 5115554.4459310565, 781749.0428395614 5115540.848602571, 781742.8040741247 5115529.740059157, 781734.4867521595 5115516.364954918, 781726.3200817264 5115499.879399373, 781723.577953622 5115491.336425637, 781720.8389049027 5115477.505167099, 781718.0181032156 5115460.062889713, 781712.7619724564 5115443.232379525, 781704.1672356329 5115420.225216956, 781699.0509070337 5115405.572188588, 781695.6852433529 5115389.54112019, 781693.4726657632 5115383.115606548, 781691.0174921935 5115362.261030762, 781685.4335900582 5115342.620985756, 781679.9666116794 5115320.603748286, 781674.19527718 5115305.0411121035, 781665.8617520991 5115285.942773414, 781654.9771379217 5115270.4792418, 781647.9599844676 5115259.791553126, 781643.4158097999 5115247.33592084, 781640.2091426391 5115231.713019714, 781636.9384183446 5115218.15801301)",758.715,0,m15,2,1,1.2665573323265225,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691657,2980754259,0,3.74987e+08,,,track,,"LINESTRING (782472.5253500772 5116138.776838831, 782477.6508855952 5116149.31171587)",11.704,0,m15,2,1,2.366276176709924,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691657,1946089893,0,3.74987e+08,,,track,,"LINESTRING (782472.5253500772 5116138.776838831, 782470.6639790963 5116109.810312932, 782470.2470462136 5116081.912391535, 782471.7440619447 5116056.819295711, 782472.3740346291 5116035.761163195, 782474.2108648664 5116010.683729792, 782478.6417123438 5115973.823958327, 782486.4665564501 5115944.602434564, 782492.2143418303 5115935.258986682)",206.564,0,m15,2,1,1.0094625708346519,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691657,3783691660,0,3.74987e+08,,,track,,"LINESTRING (782472.5253500772 5116138.776838831, 782464.8942357902 5116139.449432842, 782448.955847441 5116142.199730919, 782408.9938231972 5116147.984771626)",64.0,0,m15,2,1,0.6041445481871601,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3783691660,3783691657,0,3.74987e+08,,,track,,"LINESTRING (782408.9938231972 5116147.984771626, 782448.955847441 5116142.199730919, 782464.8942357902 5116139.449432842, 782472.5253500772 5116138.776838831)",63.99999999999999,0,m15,2,1,0.60414454818716,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605343,1879110733,0,3.77857e+08,,,track,,"LINESTRING (785478.7353282841 5108966.116560306, 785465.6249382934 5109043.801375883, 785451.01122097 5109099.315406119, 785436.6559298798 5109155.108678679)",193.736,0,m15,2,1,1.7150236440916167,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605411,1812813611,0,7.75122e+07,,['Via San Foca'],unclassified,,"LINESTRING (785188.6187137426 5109721.683813368, 785188.8080613865 5109706.093948994)",15.588,0,m10,3,1,2.377818807049236,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3812605411,1879110801,0,7.75122e+07,,['Via San Foca'],unclassified,,"LINESTRING (785188.6187137426 5109721.683813368, 785188.3378216015 5109744.083401914, 785183.3118604806 5109847.640656804, 785161.7364581141 5109960.550160046, 785135.8266546866 5110096.071886182)",378.909,0,m10,3,1,1.3769897650466167,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
3812605411,3812605435,0,3.77857e+08,,,track,,"LINESTRING (785188.6187137426 5109721.683813368, 785198.9452375841 5109730.057330231, 785236.5535266893 5109762.422327263, 785249.1976058476 5109773.108106229, 785281.064844525 5109803.291720966, 785301.7430462572 5109820.98668942, 785321.45413038 5109839.984015462, 785336.5253101073 5109852.953893449, 785345.3345944632 5109860.956581392, 785356.595478199 5109864.385798449, 785366.8365196947 5109865.752396311, 785375.0597455944 5109867.025243142)",239.602,0,m15,2,1,0.2505593708756658,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605428,1812813611,0,1.77476e+08,,,track,,"LINESTRING (785355.0681079782 5109846.734278829, 785350.0656770514 5109845.009882564, 785249.0780701844 5109753.996685225, 785208.0193209357 5109716.182742591, 785196.548984597 5109709.582061657, 785188.8080613865 5109706.093948994)",218.292,0,m15,2,1,0.25415476354038,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605428,3812605429,0,1.77476e+08,,,track,,"LINESTRING (785355.0681079782 5109846.734278829, 785365.0956393939 5109850.195271679, 785376.6978944788 5109851.614003318)",22.223,0,m15,2,1,0.11753607575899964,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605429,3812605443,0,1.77476e+08,,,track,,"LINESTRING (785376.6978944788 5109851.614003318, 786048.3802142942 5109933.835871945)",674.37,0,m15,2,1,0.021566494896893048,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605429,3812605435,0,3.77857e+08,,,track,,"LINESTRING (785376.6978944788 5109851.614003318, 785375.0597455944 5109867.025243142)",15.494,0,m15,2,1,0.8395686939558467,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605429,3812605428,0,1.77476e+08,,,track,,"LINESTRING (785376.6978944788 5109851.614003318, 785365.0956393939 5109850.195271679, 785355.0681079782 5109846.734278829)",22.223,0,m15,2,1,0.11753607575899964,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605435,3812605429,0,3.77857e+08,,,track,,"LINESTRING (785375.0597455944 5109867.025243142, 785376.6978944788 5109851.614003318)",15.494,0,m15,2,1,0.8395686939558467,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605435,3812605447,0,3.77857e+08,,,track,,"LINESTRING (785375.0597455944 5109867.025243142, 785509.6994969933 5109884.885075211, 785656.1031324007 5109904.842744469, 785819.5812037794 5109923.494310564, 785961.2290575122 5109939.908949801, 786053.8062606086 5109950.912233502)",681.589,0,m15,2,1,0.14576348154829374,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
3812605435,3812605411,0,3.77857e+08,,,track,,"LINESTRING (785375.0597455944 5109867.025243142, 785366.8365196947 5109865.752396311, 785356.595478199 5109864.385798449, 785345.3345944632 5109860.956581392, 785336.5253101073 5109852.953893449, 785321.45413038 5109839.984015462, 785301.7430462572 5109820.98668942, 785281.064844525 5109803.291720966, 785249.1976058476 5109773.108106229, 785236.5535266893 5109762.422327263, 785198.9452375841 5109730.057330231, 785188.6187137426 5109721.683813368)",239.602,0,m15,2,1,0.2505593708756658,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
