u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,rule,lts,group,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
332782326,700352816,0,3.84475e+07,,,track,,"LINESTRING (664357.3237743005 5084594.991564678, 664354.3013613198 5084588.073650735, 664348.783828619 5084576.597752204, 664348.0431642224 5084565.026380855, 664349.521618026 5084548.822120134, 664351.3062186863 5084537.751432052, 664349.7185593944 5084524.456495112, 664344.9911443507 5084511.289405959, 664330.6518894 5084489.094861975, 664320.988703293 5084482.000602314, 664314.0816344484 5084481.038907346)",132.094,m15,2,2,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782487,385492573,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663207.3893611991 5084929.44405262, 663210.133527729 5084920.466399718, 663212.0277610031 5084916.046938774, 663213.0409571725 5084909.714175827, 663209.9192306248 5084903.8726988975, 663203.8511112834 5084900.844174994, 663198.3988150305 5084895.363707915, 663194.7033225277 5084889.495986382, 663187.9057945268 5084883.5130887, 663185.189166488 5084877.6156039275, 663183.9546738752 5084869.678150146, 663185.4672943112 5084861.4796170145, 663186.4433883794 5084851.843829337, 663184.3518959129 5084844.906626161, 663177.9956835727 5084841.025565337, 663175.9934953005 5084827.464399502, 663172.7029732025 5084814.480745194, 663171.8615136136 5084798.115108921, 663171.8388755452 5084779.5474714665, 663175.381081677 5084768.567378531, 663178.0377960776 5084757.019150966, 663181.653114667 5084754.746374076)",194.673,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782545,993184555,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663243.5478908257 5084736.733691068, 663241.987779594 5084732.312037789)",4.689,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782545,385492573,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663243.5478908257 5084736.733691068, 663248.4814764403 5084748.637823188, 663252.1159648928 5084762.408858351, 663254.1640898365 5084776.871824402, 663258.2898430093 5084806.443383463, 663261.3544128013 5084821.511312775, 663266.8454685061 5084838.466630654, 663263.4314123174 5084844.29130975, 663254.1538070618 5084836.686372361, 663246.6425318666 5084824.803156862, 663235.9006963641 5084815.614212661, 663225.3159245667 5084809.297874983, 663215.8044446092 5084798.195780607, 663201.7916643535 5084775.278835118, 663192.7332578651 5084768.480277212, 663186.9093284752 5084758.542829687, 663181.653114667 5084754.746374076)",234.763,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782565,385492591,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663227.800438249 5084592.128986051, 663226.1905337865 5084613.72212207, 663227.4322401898 5084625.506595635, 663227.5048316977 5084638.939042915, 663227.0201294214 5084641.127617655)",49.199,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782565,332782587,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663227.800438249 5084592.128986051, 663229.834306221 5084586.24563656, 663233.5782432063 5084575.571077559, 663238.5125969248 5084561.559176169, 663241.8087481814 5084548.437967417, 663244.585090668 5084532.656963887, 663246.4289069546 5084521.03172166, 663259.53326264 5084491.014248169)",106.491,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782587,5767622836,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663259.53326264 5084491.014248169, 663267.3227310168 5084450.005393515, 663265.0158423503 5084419.15880913, 663265.0472047988 5084390.019387217, 663260.1787009407 5084366.809985906, 663262.4964228201 5084350.17192135, 663254.8417427915 5084322.21946108, 663253.9453406028 5084308.820873217, 663253.0169622179 5084292.80871571, 663250.2624085695 5084275.391985379, 663244.3972757536 5084263.174237728, 663238.2408467423 5084250.22614362, 663236.7086627989 5084217.076370512, 663230.7471879093 5084187.022856955, 663227.5227308774 5084176.231184969, 663221.284128363 5084160.212385815, 663205.2616492109 5084132.484027661, 663199.950469823 5084120.447716286, 663186.666751488 5084099.551377283, 663178.3633084524 5084087.047051811, 663172.9514881084 5084073.818492146, 663159.5318524535 5084054.241677601, 663150.0710400324 5084048.233131078)",472.802,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782587,332782565,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663259.53326264 5084491.014248169, 663246.4289069546 5084521.03172166, 663244.585090668 5084532.656963887, 663241.8087481814 5084548.437967417, 663238.5125969248 5084561.559176169, 663233.5782432063 5084575.571077559, 663229.834306221 5084586.24563656, 663227.800438249 5084592.128986051)",106.491,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782587,410339925,0,9.75406e+08,,,track,,"LINESTRING (663259.53326264 5084491.014248169, 663265.9636856763 5084499.744776745, 663266.6482433976 5084538.82034448, 663270.7543454504 5084562.965795073, 663277.1827113894 5084580.301613831, 663293.2945469444 5084606.053610778, 663302.6807874778 5084610.437236693)",133.623,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782625,332782651,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663129.310856685 5084013.776027988, 663126.5330295947 5083986.030179496, 663123.6358582786 5083958.981620985, 663121.6069084245 5083946.120241313, 663122.363545125 5083930.964160997, 663121.1518715398 5083915.6672547925, 663118.6013113528 5083904.037341337, 663115.5146759517 5083891.53721665, 663113.2517301806 5083882.249660356, 663112.0844988225 5083870.567268692, 663114.8496562252 5083862.568507965, 663117.1177134726 5083849.864864819, 663120.4937798568 5083839.013773285, 663129.0932934228 5083827.933474512, 663125.8507771045 5083807.502129654, 663122.0324252334 5083797.428670747, 663114.8801947642 5083785.410644389, 663110.229715643 5083779.217667602)",244.713,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782625,5767622836,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663129.310856685 5084013.776027988, 663132.2153672306 5084032.29730518, 663143.252117973 5084043.906354264, 663150.0710400324 5084048.233131078)",42.815,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
332782651,332782625,0,3.01982e+07,,['Strada forestale Malga Finonchio'],track,,"LINESTRING (663110.229715643 5083779.217667602, 663114.8801947642 5083785.410644389, 663122.0324252334 5083797.428670747, 663125.8507771045 5083807.502129654, 663129.0932934228 5083827.933474512, 663120.4937798568 5083839.013773285, 663117.1177134726 5083849.864864819, 663114.8496562252 5083862.568507965, 663112.0844988225 5083870.567268692, 663113.2517301806 5083882.249660356, 663115.5146759517 5083891.53721665, 663118.6013113528 5083904.037341337, 663121.1518715398 5083915.6672547925, 663122.363545125 5083930.964160997, 663121.6069084245 5083946.120241313, 663123.6358582786 5083958.981620985, 663126.5330295947 5083986.030179496, 663129.310856685 5084013.776027988)",244.713,m15,2,9,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
334233803,10926367061,0,6.70128e+07,,['Via Ronchi'],residential,,"LINESTRING (657764.4132125068 5082874.585708407, 657761.0402640649 5082873.488060001)",3.538,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233803,9444853286,0,"[ 27164072, 30315216 ]",,"['Via Venezia', 'Via Ronchi']",residential,,"LINESTRING (657764.4132125068 5082874.585708407, 657782.6379616547 5082877.28480657, 657847.8688122273 5082880.637618642)",83.512,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233803,298031540,0,2.71641e+07,,['Via Venezia'],residential,,"LINESTRING (657764.4132125068 5082874.585708407, 657751.1835295904 5082852.291573719, 657746.9190044887 5082830.114741761, 657751.5614688674 5082803.0286145015, 657761.3632838523 5082748.991832545, 657780.1326863252 5082685.244596155, 657806.1150794398 5082607.828900828, 657827.7907281199 5082586.368867589, 657839.3083986738 5082576.2343176175)",324.882,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233807,334233810,0,3.03152e+07,,['Via Ronchi'],residential,,"LINESTRING (658078.1047020582 5082900.487304913, 658109.207677084 5082896.62339923)",31.258,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233807,334233823,0,3.03152e+07,,['Via Santa Croce'],residential,,"LINESTRING (658078.1047020582 5082900.487304913, 658068.3772314491 5082957.894223739, 658069.323198238 5082973.149343775)",73.543,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233807,809554859,0,3.03152e+07,,['Via Ronchi'],residential,,"LINESTRING (658078.1047020582 5082900.487304913, 657976.1862873998 5082890.125550178, 657855.2123527036 5082881.013870691)",223.148,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233810,334233807,0,3.03152e+07,,['Via Ronchi'],residential,,"LINESTRING (658109.207677084 5082896.62339923, 658078.1047020582 5082900.487304913)",31.258,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233810,269438527,0,2.20954e+08,,['Via Benacense'],secondary,,"LINESTRING (658109.207677084 5082896.62339923, 658063.1368751467 5082852.344366201)",63.819,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
334233810,258562277,0,2.20954e+08,,['Via Benacense'],secondary,,"LINESTRING (658109.207677084 5082896.62339923, 658113.3909038036 5082900.954892661, 658183.5721110362 5082969.463970169)",103.969,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
334233823,334233833,0,3.03152e+07,,['Via Santa Croce'],residential,,"LINESTRING (658069.323198238 5082973.149343775, 658100.3383085274 5082989.127897314, 658121.0263447794 5083003.286363363, 658146.2934753279 5083010.224338151, 658201.8863156968 5083015.435938594)",141.658,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233833,10684065324,0,2.47936e+07,,['Via Circonvallazione'],residential,,"LINESTRING (658201.8863156968 5083015.435938594, 658202.504635266 5083011.293793999)",4.19,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233833,269380398,0,2.47936e+07,,['Via Circonvallazione'],residential,,"LINESTRING (658201.8863156968 5083015.435938594, 658201.2428137893 5083021.7787057115, 658190.8371160423 5083126.039563566, 658186.3349467606 5083139.665745292)",125.562,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233873,269438519,0,2.47936e+07,,['Via delle Maioliche'],residential,,"LINESTRING (657976.7332499373 5083037.857522453, 658042.8881119704 5083068.81855483)",72.879,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
334233873,269438505,0,2.47936e+07,,['Via delle Maioliche'],residential,,"LINESTRING (657976.7332499373 5083037.857522453, 657919.9758065743 5083010.127566072, 657905.9712037785 5083002.721823696)",78.84,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
335887146,1669002673,0,1.54357e+08,,,track,,"LINESTRING (661593.1400796751 5084373.035856488, 661587.0392392107 5084383.104940848, 661576.8268413187 5084392.766481544, 661572.4263037562 5084411.451829857, 661568.4531628336 5084441.121644195, 661566.7719035151 5084464.480786551, 661557.4321272711 5084495.433557196, 661547.1527772683 5084521.047481886, 661538.9814798745 5084534.308954441)",173.908,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
335887146,377007785,0,3.85562e+08,,['F4'],track,,"LINESTRING (661593.1400796751 5084373.035856488, 661599.2094195079 5084361.498400197, 661609.2134147192 5084344.660444484)",32.615,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
337651021,1543050288,0,4.3735e+08,['2'],['Viale Caproni'],unclassified,,"LINESTRING (656395.1490907486 5080965.504990993, 656307.290426866 5080999.640841631, 656250.6573197013 5081022.925706654, 656219.2536370868 5081035.029652695, 656186.4653237665 5081045.375657345, 656142.8146140263 5081054.669781308, 656101.0019990958 5081056.061673683, 655986.356253362 5081059.777071945, 655958.1746744709 5081060.234732686)",451.758,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
337651021,2020029042,0,4.3735e+08,['2'],['Viale Caproni'],unclassified,,"LINESTRING (656395.1490907486 5080965.504990993, 656420.5096218215 5080955.2948771585, 656483.633659456 5080931.230509141, 656494.4479689812 5080928.357520165, 656505.9946022226 5080927.548638628, 656519.7456548592 5080926.795480929, 656533.2777379886 5080928.560450894)",144.73,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
340269783,389042903,0,3.13204e+07,,['Via Klame'],unclassified,,"LINESTRING (660335.1888938955 5084113.454526829, 660321.0576996643 5084091.353263964, 660307.9663040723 5084075.560484313, 660294.7354991045 5084066.345810964, 660284.1863024405 5084060.002288868, 660274.6410489888 5084053.862671382, 660263.7596142202 5084048.355527263, 660251.0712654681 5084045.46986089, 660235.437125739 5084040.91811097)",127.811,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
340269783,467689047,0,3.3233e+07,['1'],,tertiary,['50'],"LINESTRING (660335.1888938955 5084113.454526829, 660336.7866383254 5084122.501276544, 660331.9016524401 5084133.359010098)",21.096,m10,3,1,,,1.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
340269950,1388417844,0,3.40756e+07,,['Via Campolongo'],residential,,"LINESTRING (660007.0730417588 5083590.613161287, 660017.2652481856 5083593.689442539)",10.619,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
340269950,726840334,0,3.40756e+07,,['Via Campolongo'],residential,,"LINESTRING (660007.0730417588 5083590.613161287, 659992.4442394483 5083587.966972688, 659985.4124377877 5083585.472723023, 659972.220712423 5083582.496847924, 659962.1876988066 5083581.070172952, 659953.1374101611 5083577.067376826, 659937.6336575497 5083567.1166334525, 659908.2851358325 5083563.834576774, 659888.3797476711 5083563.776139004, 659869.3198175541 5083564.651252335, 659860.3669681044 5083563.486117171)",151.458,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348057408,1907385595,0,2.58369e+07,,['Viale della Vittoria'],residential,,"LINESTRING (657024.5172146021 5083239.312839354, 657007.6356766071 5083232.669972552, 657000.1587489778 5083230.223485801)",25.947,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348057408,298031038,0,1.80307e+08,,['Viale della Vittoria'],residential,,"LINESTRING (657024.5172146021 5083239.312839354, 657037.8986213326 5083244.977559263, 657057.6953253915 5083254.229249972, 657103.999783864 5083274.448484868)",86.711,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348057419,616825533,0,4.85609e+07,,,residential,,"LINESTRING (657097.2748500865 5083214.844112397, 657064.7648643357 5083198.988353058, 657055.5430336732 5083194.318512426)",46.407,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348101995,877271345,0,3.31324e+07,,['Via Zotti'],residential,,"LINESTRING (656886.5749726889 5083377.339414131, 656922.3450815314 5083371.7647535745)",36.106,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348101995,417402181,0,3.31324e+07,,['Via Zotti'],residential,,"LINESTRING (656886.5749726889 5083377.339414131, 656881.205983738 5083378.726409694, 656824.1592717281 5083392.100217038)",63.976,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614220,419250948,0,6.45458e+07,,['Via Mario Rigatti'],residential,,"LINESTRING (658828.1343799105 5083790.079930654, 658823.4980948763 5083794.974972122)",6.736,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614220,348614252,0,3.13204e+07,,['Via Balteri'],residential,,"LINESTRING (658828.1343799105 5083790.079930654, 658857.0230151011 5083756.801614419, 658872.208753119 5083727.162849598, 658875.436292073 5083713.637787462, 658881.775034262 5083691.1206527855)",114.64,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614220,430833915,0,6.17628e+08,,['Via delle Fosse'],unclassified,,"LINESTRING (658828.1343799105 5083790.079930654, 658815.5878152254 5083771.647414904, 658805.5009180089 5083757.50272226, 658769.6450580203 5083761.263248286)",75.6,m10,3,1,,,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
348614252,348614292,0,3.13204e+07,,['Via Balteri'],residential,,"LINESTRING (658881.775034262 5083691.1206527855, 658885.5524793979 5083661.9228080725, 658894.0293307514 5083636.870178299, 658899.9051279976 5083615.152755867, 658912.674029708 5083600.438517994, 658926.4386802596 5083585.649814857, 658933.0245243585 5083581.638722512)",125.762,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614252,348614220,0,3.13204e+07,,['Via Balteri'],residential,,"LINESTRING (658881.775034262 5083691.1206527855, 658875.436292073 5083713.637787462, 658872.208753119 5083727.162849598, 658857.0230151011 5083756.801614419, 658828.1343799105 5083790.079930654)",114.64,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614292,348614252,0,3.13204e+07,,['Via Balteri'],residential,,"LINESTRING (658933.0245243585 5083581.638722512, 658926.4386802596 5083585.649814857, 658912.674029708 5083600.438517994, 658899.9051279976 5083615.152755867, 658894.0293307514 5083636.870178299, 658885.5524793979 5083661.9228080725, 658881.775034262 5083691.1206527855)",125.762,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614292,389042982,0,3.13204e+07,,['Via Acquedotto'],residential,,"LINESTRING (658933.0245243585 5083581.638722512, 658941.8850199744 5083584.890244906, 658960.295751889 5083593.556738163, 658978.3388554042 5083593.864538505, 658992.1120749485 5083594.162758329)",61.453,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614360,389042982,0,3.13204e+07,,['Via Acquedotto'],residential,,"LINESTRING (659131.0173829913 5083635.465819548, 659104.6187989607 5083625.559510033, 659088.9420862494 5083619.275310365, 659064.2622395419 5083608.646246104, 659051.3746982496 5083603.189826981, 659027.9734535398 5083597.4855121905, 659007.761668322 5083593.953336415, 658992.1120749485 5083594.162758329)",145.846,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348614481,348614694,0,3.13204e+07,,['Via Acquedotto'],track,,"LINESTRING (659364.5386745741 5083648.723211609, 659379.9810761908 5083656.858735074, 659392.1692616305 5083661.11937812, 659408.4658467476 5083668.64327047, 659415.7393824985 5083673.51114029, 659424.1066237343 5083678.718486202, 659441.5083976819 5083675.887074007, 659461.4689035749 5083668.063114905, 659484.5023329885 5083658.795288273, 659508.8512135847 5083647.893801941, 659520.6912212351 5083644.274441738, 659539.3495143296 5083638.4850399075, 659554.2203059783 5083634.454694, 659565.9089036502 5083634.000041363, 659581.3237455874 5083637.777251849, 659600.8871104699 5083636.936484026, 659619.6384847672 5083633.262071761, 659638.2427452983 5083617.232216582, 659653.0435036093 5083599.970296634, 659663.3048513398 5083586.526948208, 659680.2451229203 5083577.525105549, 659704.4416203841 5083572.857426122, 659721.9069419028 5083572.696656525, 659751.180134387 5083569.572114831, 659765.7438273863 5083566.623865229, 659776.3255410055 5083563.639556567)",450.873,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
348614481,389042965,0,3.39644e+07,,,track,,"LINESTRING (659364.5386745741 5083648.723211609, 659364.9644955754 5083673.493119745, 659361.544641962 5083688.413848517, 659360.0676643115 5083706.275188298, 659362.0853036207 5083719.8795235995, 659357.8806888702 5083732.111817008, 659354.2263022539 5083736.242416235)",90.236,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
348614694,348614481,0,3.13204e+07,,['Via Acquedotto'],track,,"LINESTRING (659776.3255410055 5083563.639556567, 659765.7438273863 5083566.623865229, 659751.180134387 5083569.572114831, 659721.9069419028 5083572.696656525, 659704.4416203841 5083572.857426122, 659680.2451229203 5083577.525105549, 659663.3048513398 5083586.526948208, 659653.0435036093 5083599.970296634, 659638.2427452983 5083617.232216582, 659619.6384847672 5083633.262071761, 659600.8871104699 5083636.936484026, 659581.3237455874 5083637.777251849, 659565.9089036502 5083634.000041363, 659554.2203059783 5083634.454694, 659539.3495143296 5083638.4850399075, 659520.6912212351 5083644.274441738, 659508.8512135847 5083647.893801941, 659484.5023329885 5083658.795288273, 659461.4689035749 5083668.063114905, 659441.5083976819 5083675.887074007, 659424.1066237343 5083678.718486202, 659415.7393824985 5083673.51114029, 659408.4658467476 5083668.64327047, 659392.1692616305 5083661.11937812, 659379.9810761908 5083656.858735074, 659364.5386745741 5083648.723211609)",450.873,m15,2,1,,,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
348614992,348615018,0,6.17628e+08,,['Via Valteri'],residential,,"LINESTRING (660198.3430391385 5083473.166352214, 660192.6690946084 5083481.5022949325, 660185.7933845831 5083490.374141293, 660179.3820872835 5083498.702128939)",31.799,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348615018,354959101,0,3.27894e+07,,['Via Valteri'],residential,,"LINESTRING (660179.3820872835 5083498.702128939, 660172.9871955854 5083506.396838664, 660170.4323335157 5083518.715828893, 660167.2329885099 5083546.938675198, 660163.8244051245 5083558.045981536, 660161.352680741 5083565.953402772)",70.91,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
348615096,2742431572,0,2.06495e+08,,['Via Noriglio'],secondary,,"LINESTRING (660238.0558357632 5083558.066273228, 660213.0795903436 5083582.634619046)",34.997,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
348615096,389042953,0,2.06495e+08,,['Via Noriglio'],secondary,,"LINESTRING (660238.0558357632 5083558.066273228, 660276.343105162 5083522.880656091, 660300.5118169532 5083504.928896417, 660565.1808733086 5083322.743650719, 660610.2178051651 5083292.68242747, 660630.5926576024 5083278.580219952)",481.582,m12,4,1,,,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
349046597,9121698481,0,3.13402e+07,,['Via Adamello'],residential,,"LINESTRING (657111.2999469297 5083445.352816144, 657092.9055747826 5083361.605360417)",85.772,m9,2,1,,,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
